,pos,CIP_strength_rep1,CIP_strength_rep2,CIP_strength_rep3
148,99389,0.2106276506736921,0.3035612151190776,0.2017620561764577
149,100210,0.0887259331270091,0.062163876644028,0.0752077994215951
150,100383,0.131363915271071,0.0938935317649998,0.091629929378992
151,101250,0.3051529889183588,0.1334833098697521,0.290590402317654
152,101609,0.8716403470716325,0.2610003221634456,1.066146137377431
153,101685,0.2044358032895399,0.147473978190491,0.2644120983873059
154,101861,0.0438106821809876,0.0548602881333228,0.0656153182175569
155,103924,0.1209123901011363,0.107427728295085,0.0995259222592408
156,104269,0.4289222588877477,0.5030700622941762,0.4847336752062031
157,105619,0.1735628519668843,0.159185189293215,0.1144994147184055
158,106681,0.0880418834987821,0.078896002788433,0.0993972558033635
159,107275,0.0566946506774308,0.0516198552142581,0.0609962602795008
160,107306,0.1099864265658607,0.0556527602004099,0.1696371948891675
161,107377,0.0717843392585215,0.0946569175598308,0.0484112905661915
162,107857,0.0553202966679506,0.0517958411576731,0.0660652474333752
163,108649,0.1416838495861503,0.1683205460798575,0.1572948124263553
164,109255,0.3740094183293316,0.3551473778906624,0.5113310626684635
165,109990,0.0992057907902945,0.0579884808895831,0.119086261277049
166,110399,0.1130555709582246,0.1313297223251821,0.1602093911274591
167,110488,0.1316780105679875,0.1414202326327265,0.161554485231248
168,110606,0.1145413742270211,0.074893823526376,0.1500931465226145
169,110807,0.2514742550606503,0.3531435111910244,0.2728130354153977
170,110870,0.0550718593233601,0.053838681564325,0.0451366509769224
171,112340,0.0602911037182756,0.1126372881967298,0.0966518809993173
172,113536,0.6133116721544385,0.7489325008625942,0.6227382500848442
173,113604,0.1008632531589854,0.102905978100936,0.1403179559928429
174,114608,0.1403806861247062,0.0691560741277037,0.1135930321927273
175,114866,0.1431463671981612,0.0908728020831064,0.1531525239711901
176,115106,0.0589611590918494,0.0431740439004721,0.0530048198801681
177,115517,0.1220038469931401,0.1017170131662028,0.1644949693083621
178,115715,0.0506254879453433,0.0839018623690273,0.0666374337111657
179,115726,0.1684061285134692,0.1587253023730928,0.0936404829955832
180,115814,0.5973454596839729,0.2115981815363121,0.5402745418842652
181,115823,0.3740197487131005,0.2069064102625848,0.2673690343904402
182,115882,0.7176082101729953,0.5789414477016646,0.6456405295539049
183,116088,0.1256352756086229,0.0964876722449985,0.1504487130299732
184,116229,0.1102638772523467,0.0555210105920905,0.0949646571388587
185,116886,0.0795664844718448,0.0652019378938659,0.0711235553236613
186,116990,0.0975062982540498,0.0573755898162029,0.0898330926500295
187,118392,0.143832371052837,0.2600618310995877,0.1684514390209064
188,119455,0.1866039182194075,0.0835417546041679,0.2162235210681324
189,119592,0.1565940440938993,0.1144698642258643,0.2271507931336604
190,120237,0.1761580092773544,0.2474171363540779,0.1612661126089195
191,123339,0.1937100194760344,0.16388611730731,0.1094988185813128
192,123463,0.1893965480872235,0.2701479101624213,0.206837678150112
193,124997,0.4898318247048986,0.1927930072545476,0.4494060543890066
194,125273,0.1481115944420841,0.0655658032030483,0.2179210034522474
195,127146,0.168746994635464,0.1197339986945895,0.1628705415095059
196,127290,0.3786254854359627,0.1498287385226823,0.3549737052646711
197,127836,0.6939675898270827,0.4314311883253041,0.5588927727717861
198,129766,0.1524165593881081,0.0733817959913922,0.1317948062174938
199,130016,0.6001881547467556,0.4448211041227388,1.128257035094082
200,130922,0.1481034998108052,0.0852952573535235,0.1746694453651245
201,132640,0.093469565147739,0.0560559327035981,0.1162432436482857
202,132781,0.7650371858537941,0.3263983967346555,0.9829427680644552
203,132848,0.1055586881843846,0.0611534428197924,0.120474840620014
204,133239,0.1281076431831227,0.0554019352817836,0.1361158835180901
205,133789,0.4843646076568693,0.3175091575370243,0.932729605890053
206,133897,1.1080581366660318,0.7509583875279224,1.5586048012808302
207,134807,0.8502889799165212,0.4566283708958292,0.8293245543684289
208,135980,0.3986526758169955,0.3660372783273282,0.5389752966107382
209,136199,0.1035209644145533,0.1469091953887735,0.0800772882936833
210,136534,0.0852619101604075,0.0515161528875713,0.0825190965469433
211,137204,0.2923113892430369,0.2030287612666101,0.3801204589486602
212,137891,0.185621199248184,0.091412815710729,0.1872761408575818
213,138983,0.1408110321800633,0.1536766796035128,0.1909715460334262
214,139880,0.0597605483454882,0.0566478645205557,0.076020663951819
215,140045,0.0563759858327266,0.0425254918805511,0.1287047953972155
216,141152,0.4526284287935873,0.4415782411560081,0.4977333822582275
217,141768,0.1350812566955759,0.0997499752890814,0.1439937745635856
218,142507,0.6805723863180897,0.4494119005345259,0.5537425068603617
219,143441,0.1832207285276921,0.1191824529438344,0.3107823547770194
220,143805,0.0828769019942951,0.0857625422126682,0.0748276709843398
221,144758,0.0818397033271314,0.1916752018058556,0.0543322451688264
222,145669,0.2910000688877472,0.2123286707002932,0.2742816411287235
223,145774,0.4070651532271114,0.3991989524034804,0.62999708066824
224,146040,0.1113356744877501,0.1117734807813084,0.1859073422321042
225,146679,0.1607613379574575,0.1778563811437368,0.1488758357832749
226,146913,0.1176134957651228,0.0774132466906187,0.0625300434082763
227,147128,0.1508118231920814,0.1123573889642632,0.1938539509710976
228,147138,0.1367833779648508,0.1066810990499228,0.125039154863775
229,148689,0.1189334325286224,0.2077589698800903,0.0810762928468671
230,149121,0.1580978328031939,0.1046067045884771,0.2058084589776676
231,153270,0.0513465347581038,0.0508186872631015,0.0774832867577232
232,157589,0.1569291998465787,0.153413649724746,0.3104435899842106
233,157919,0.4651608212548137,0.7011567203328943,0.8805961940628131
234,158193,0.0985951544166467,0.053717519226349,0.1067072620731894
235,158491,0.1159773808446944,0.1506462118478919,0.2009782967088136
236,158760,0.1333917871018942,0.0778496503414032,0.1785566801421694
237,160381,0.1863693039488121,0.3136183309625904,0.3717095342372498
238,161414,2.5493894979841607,2.898246945744469,4.267024884874663
239,161594,0.1182146302907112,0.2023864983254273,0.2766611441474214
240,161924,0.158484703386718,0.338315208384963,0.2439711708272784
241,162614,0.364650167487043,0.1884379568275997,0.5041248741835198
242,162657,0.4907853627217921,0.5665435777337846,0.5835954455609547
243,163437,0.09061750754847,0.1183270462206367,0.0731761476300765
244,163535,0.1229383598042432,0.2410108999219826,0.1609717121121259
245,163653,0.0550056991246459,0.0685138501332676,0.0738913714893314
246,165573,0.1573578640640014,0.2144357843615008,0.3217925524075435
247,165795,0.2151677152473075,0.3474749758233975,0.3520007529373301
248,165937,0.4618599828806169,0.5129393466146916,0.5579121079710263
249,168167,0.1862009082208592,0.2981052886195127,0.3594197897659879
250,168246,0.0938749864224295,0.0472012740427785,0.0689121799465992
251,170080,0.1915020475994037,0.138937617783899,0.2480236211337263
252,170332,0.0840645714897116,0.0586246566485448,0.1589733125789031
253,170362,0.4995820912832833,0.4733356344824755,0.8819174550514006
254,171374,2.563285292681386,1.66304837115146,3.607784886480217
255,171523,0.3026568925123047,0.2704052841065842,0.1700379518452512
256,172387,0.0805113776218295,0.0940852108411605,0.11368691208239
257,172487,0.2209335438293711,0.2215070923957098,0.2126349508279912
258,172552,0.1421513775114049,0.0815575159136083,0.1327858002037527
259,173119,0.1268170113372582,0.1017625056398285,0.1413746269264688
260,173241,0.0517659465006812,0.0549579029535756,0.0781601170087
261,173879,0.1243869659658138,0.0463033912553898,0.1357191716242096
262,173925,0.1375254360765998,0.0952690593795282,0.1975528249147078
263,174006,0.1064572295615839,0.0752429560257977,0.136152638730802
264,176003,0.1130659392590023,0.1473405334439657,0.1515805214673635
265,177242,0.120636092667878,0.1402308679037296,0.0631602344706037
266,178572,0.14290599717608,0.0701463927213703,0.2166514774907111
267,178615,0.0594159743742619,0.069385928837071,0.0585468081580514
268,181887,0.2098951974224857,0.2443439842098473,0.4066037985342454
269,182552,0.70408763593982,0.489753138078465,0.929112222367764
270,182633,0.0657411223675505,0.1085087297129942,0.0905011673098985
271,184421,0.9141901063464436,0.546596976275936,0.8674635002738258
272,184444,0.1468096848884439,0.1966029459404392,0.2226882057504933
273,185097,0.0793085459259204,0.1551855694837414,0.0739513812442507
274,186414,0.0908745916173694,0.0931001923858066,0.1011495018514815
275,186742,0.1978552990789415,0.1769249077287531,0.1970416249237532
276,187154,0.0626071102377114,0.0641847374633455,0.0509946917636718
277,187347,0.1803475485839638,0.1706000564923373,0.2718358698600667
278,187491,0.1296493151261233,0.1946390000838771,0.1376780451745429
279,188260,0.0825709016703322,0.0630448351970576,0.0789900197623703
280,188535,0.2748447904308244,0.2419107773777264,0.5041858215157311
281,189021,0.0510596312840027,0.0720921347746806,0.0425043660198225
282,190740,0.0836569593070488,0.1098680914617664,0.0943851638537297
283,190988,0.0862008150728284,0.0913428767110391,0.041662248148428
284,191303,0.0815607279442114,0.049656986141763,0.0683884854024368
285,191368,0.1375562688808729,0.1191224198793871,0.1468308064974838
286,191850,0.1181695573434521,0.1232050065640104,0.070894131376088
287,191956,0.25534842200136,0.3463423239970451,0.3200422451421123
288,192078,0.2311662348242551,0.1755359719809333,0.222520275655973
289,192157,0.1130926843142927,0.1584618229553105,0.147228114110508
290,194081,0.0891567742624506,0.1079164525136417,0.113464180896282
291,194360,0.1653137922501879,0.0858002626041901,0.1822983648277218
292,194626,0.095352680414108,0.0743047900814539,0.0966434237746765
293,194672,0.2167994966906832,0.2447695826942985,0.2310875559887181
294,195817,0.1481523108561275,0.1732819186798242,0.1239871011669249
295,196091,2.466996313238605,3.608615467728913,3.1491988755890565
296,196447,0.2430972489566563,0.285368687026358,0.1893095333777226
297,198403,0.2677171489631929,0.1541463968823432,0.2591048158731358
298,198590,0.0994534036706342,0.0704754434172771,0.1180333278442836
299,198761,0.0786203183425584,0.0486662707868197,0.0856094607241315
300,198842,0.0731381470199088,0.0892764401710726,0.1396118835268236
301,198925,0.1186971123596618,0.0526153033051979,0.0690627376113589
302,199015,0.2112919014855374,0.3493393116296379,0.1554210975292982
303,199520,0.1409809914950242,0.1581641601837613,0.081416556658583
304,200419,0.4871250093924605,0.6699107840712331,0.6581873749908281
305,201324,0.1535721776696488,0.1088669064616087,0.0683323505514255
306,201421,0.0541764049344101,0.0448899196825823,0.0750407760497036
307,201997,0.2762651294075804,0.3966765789650626,0.3907445117282712
308,203089,0.0583301780698262,0.047432743449554,0.0636003551795023
309,203099,0.0605105891968806,0.055604314077704,0.1082544755351437
310,204659,0.0921366989157186,0.0876130717594556,0.1099469739410932
311,204749,0.8639605840942233,0.7828023762695283,1.084542168206588
312,205269,0.1886328862778643,0.1378895075868853,0.2943110527141308
313,205312,0.088955799110391,0.1155622566885176,0.1255448665483696
314,205803,0.3401248583284624,0.2628852063622053,0.4862490849722922
315,205866,0.1100616767018913,0.1238826179884808,0.1340036704661045
316,205982,0.4061373126419191,0.3427591159203134,0.5891444777788244
317,206028,0.1619338968988406,0.123891484120971,0.1729667911494616
318,206186,0.2226039473499936,0.1062969223287724,0.2365054557139803
319,206391,0.0714372152299193,0.0640986453167222,0.0793341703405587
320,206735,0.0637731492477091,0.088285125745767,0.1129612388005913
321,207017,0.1725467827149793,0.2513226919660385,0.3172717109891173
322,207093,0.1274048080976304,0.2115307391207914,0.229865446190125
323,207191,0.122526688624267,0.0480813159912607,0.1357828741667903
324,207678,0.1394109345983736,0.0671888281478372,0.1248101587782399
325,207723,0.3315628484627038,0.2947526633600534,0.5397251095176394
326,207789,0.439056871430703,0.242945112017147,0.3022117897375889
327,208011,0.1783590658938474,0.1628368446838273,0.2698388473212012
328,208151,0.3250094413643443,0.2194704903793458,0.4897180447513379
329,208854,0.0979206398737538,0.2361802418245964,0.1731304662942854
330,208897,0.1452884028653094,0.156163283672938,0.1776761336515571
331,208980,0.1036439985945645,0.1159067982812933,0.2147718063553257
332,209313,0.1277518471347374,0.1328960966923493,0.1282052924198446
333,210136,2.4337016289925906,1.873702035362368,3.031795881733145
334,211621,0.0933432370174521,0.0680886973356048,0.1156313474118767
335,212590,0.1264347243547408,0.1330660649526616,0.1749296481240074
336,212990,0.0841763876582324,0.0825400782190191,0.0717357948414516
337,213481,0.6732882507809199,0.9625299426167668,0.9555401101806852
338,214927,0.5074708891663252,0.6035538640941509,0.4210395272615987
339,215708,0.087770953486842,0.0670399877742849,0.0838701880269685
340,217380,0.2352792715893716,0.2021507611745872,0.2242483669340556
341,217438,0.0659688591738387,0.1075961913974299,0.0508442135587632
342,217448,0.0537423144598854,0.1113538292844489,0.0756577456545559
343,218040,0.1650423017217159,0.1803223159542046,0.191121814955029
344,218816,0.1098726134998828,0.0941390366774873,0.1148704661967088
345,219730,0.0434442636164857,0.0915176405708011,0.0545545398709157
346,219987,0.0511346848538665,0.0476471402596661,0.0525452192924119
347,222006,0.1835788641944919,0.1370974203949844,0.367086350998385
348,222112,0.0694638304393939,0.0918338744576015,0.1077655562590919
349,227001,0.0794089942036366,0.0539767487794415,0.0477471746800177
350,230038,0.8149311418799621,0.6835735465398893,0.905365178524546
351,230265,0.2178957106220186,0.223043710527518,0.2184217324744424
352,231244,0.0849614116887222,0.0609735620135096,0.0798597011938139
353,231470,0.0707696367361749,0.0841999407558486,0.0574475965831208
354,231540,0.0845345800461302,0.0698640161679471,0.0764788219920353
355,231634,0.069391684711926,0.0762272426219126,0.079100404578474
356,231796,0.1206313623887753,0.1838079506876353,0.2001011454869481
357,231977,0.2719571688584166,0.2453615656145102,0.5406062471202084
358,232452,0.312273323111808,0.3241229439199414,0.4119868112046805
359,233296,0.2299478234004078,0.2815022408480359,0.2019241838490622
360,235632,0.9548005832043532,1.068318046939893,1.3607056059100855
361,236488,0.3318728317049756,0.2645118487915023,0.413116911237826
362,239740,0.235750346468881,0.1686077286906269,0.4831504039436236
363,240075,0.1315114832209027,0.1737599279238,0.1940173093735864
364,240589,0.1417658764100711,0.1710166540381732,0.2366805897795891
365,242111,0.0704318776784753,0.0607473847495738,0.077014643368358
366,243643,0.0678079038491697,0.0416817130504865,0.0616053286101225
367,243667,0.0924754870139616,0.1053450203675607,0.0786243808041082
368,245180,0.1030101989105125,0.1025690548634754,0.1068848245344544
369,245249,0.139283497230668,0.1290696563546582,0.1327979631420712
370,248746,0.8082136416698529,0.3688943635632649,0.9051975489982168
371,249370,0.0758049128178509,0.0508806956512367,0.1127826105827044
372,249566,0.5819290403968138,0.539397518741098,0.7477863840805563
373,249922,0.1400376608074565,0.0455143258272873,0.2114819662271572
374,251093,0.4539356580490498,0.2200347979845631,0.5343736696411068
375,251746,0.2803300941827431,0.4242660781310875,0.4534074249923177
376,251842,0.1031529395952295,0.0977733794455421,0.1757425454255496
377,253654,0.0704929911706213,0.1246964889546429,0.1006264387202587
378,253800,0.8973084951370573,0.9145266418547228,0.7621900462288926
379,253981,0.2217624683050196,0.111300879551369,0.4748479793328654
380,255274,0.6153258370591845,0.745080858265438,0.8389643856676545
381,255874,0.0749144222904731,0.0833560203670304,0.0570483611938765
382,256002,0.2627664356261974,0.3246934911465824,0.3258949243956421
383,256989,0.1099569179499921,0.0564824105571983,0.1413554531619598
384,257002,0.1040001982365228,0.04436465067573,0.07577852652291
385,257363,0.1664145084362811,0.1721643278179524,0.1118483459882614
386,258207,4.893588281355347,3.884517782849017,4.098600566989962
387,261862,0.5115273460419876,0.3109987302168414,0.7533046241849042
388,263986,0.0645787395889505,0.1127053614057909,0.2380643092687426
389,264121,0.0537618935686241,0.1138895496833598,0.0743694497573463
390,264572,0.0755535646092406,0.0902946487323774,0.1561132477669184
391,264737,0.1239514023068986,0.0955829643161084,0.2155825933498749
392,265813,0.6939416666480769,0.5476487716021106,1.0548605045195727
393,267226,0.088258964985933,0.04946703466232,0.1798964230945714
394,267299,0.0897903623205689,0.1181809029759024,0.1379522899308776
395,267573,0.0899649999958499,0.0830610763294625,0.0774347808136532
396,267875,0.0616781225736264,0.0403980903081719,0.0643329367513918
397,268306,0.0472272751429168,0.0677191831444776,0.0864344291179048
398,268577,0.1023528018086756,0.0776049395759171,0.0998431381115451
399,269822,0.166494311174816,0.1417282154207777,0.2567127046967425
400,270804,1.3208579696021778,1.7453976938604905,1.7687701967877565
401,270871,0.4015965891310644,0.3260822895001684,0.3755609950678924
402,270967,0.0909749525063309,0.1227879524430062,0.0982004390121704
403,272107,0.096561298796771,0.0410022126223241,0.0846735402488403
404,273901,0.0548610006833447,0.0595590845573434,0.0688321206901948
405,275878,0.2386050494657949,0.1283553106512081,0.2214906221814889
406,276337,0.1327376257407615,0.1779091045240968,0.2343524679848028
407,277278,0.3550385663340876,0.1919310966424257,0.567672827321392
408,277349,0.0402129031292604,0.0559663311963995,0.0569788139059429
409,278088,0.1008459535136139,0.1177445270003101,0.1244292250390164
410,278472,0.1082203392090671,0.086065119413825,0.2052711305521215
411,279462,5.882689159453298,5.102311450484345,5.223766877868794
412,281104,0.3811796016129714,0.3963569238520898,0.4855758547698743
413,281126,0.1075017652518957,0.1333922598546877,0.2255484586623626
414,281147,0.1062506259600988,0.0836664358527079,0.139249355516593
415,281670,0.0692951100229248,0.0810623253306435,0.08829856620657
416,284777,0.0750454015579074,0.15905349539531,0.1658714016834965
417,284801,0.0795454329424192,0.0404435055500375,0.0849063373801231
418,285814,2.009704726919345,2.8692676210361743,3.0459169787930205
419,286048,0.0939556349065822,0.1370051017543618,0.201344557842181
420,286091,0.1947316916996775,0.1357096198572385,0.2722935719489139
421,287088,0.1057039685458758,0.1215410546264081,0.1044595116694044
422,287452,0.1023815518281982,0.0803732436538986,0.1549181876873699
423,287714,0.083626314863666,0.074906527882957,0.1339164970081894
424,287726,0.1530588506205774,0.1888298451170587,0.145664152604598
425,287927,0.0794218096895718,0.0897323855958618,0.0419202022910334
426,288865,0.2041586949476435,0.1595126761897685,0.2991449167723301
427,289450,0.0910099112323457,0.1156585563902854,0.1872514930385511
428,289863,0.3064056183815408,0.1900870918539066,0.4421365084005999
429,290920,2.692120450785742,2.171148340567697,3.093121884819041
430,290933,4.672023948521619,5.59282725858087,4.366906945326109
431,295134,0.1276921563789284,0.0706732224046208,0.099829582072541
432,297855,0.8503021298789348,0.6685498272517851,1.1821977247472613
433,298363,0.04318802321961,0.0653455127820354,0.0908448583548566
434,298559,0.1063564081340646,0.0706263697015461,0.179959457816758
435,298625,0.1332406449830436,0.1370331659719714,0.1143292810775158
436,298995,0.0414024936197976,0.0422534151686939,0.0923335632088893
437,300388,0.2394306909957455,0.1693074091319282,0.2489923328127368
438,300630,0.2114847955225296,0.1414760863362656,0.1914147225336395
439,301086,0.1381730338517939,0.2007892247226081,0.3384419984558084
