,pos,strength_rep1,strength_rep2,strength_rep3,avg_strength,mod_GCS
23,14485,0.1596472786784577,0.0956759326047709,0.1023211087751021,0.1192147733527769,14485
24,14845,0.2559497584069778,0.1385534928202814,0.1671933994622527,0.1872322168965039,14845
25,15025,0.0849729146083686,0.097450976752186,0.0615539854571491,0.0813259589392345,15025
26,15113,0.2011692105844185,0.1665606624542426,0.1951883482683922,0.1876394071023511,15113
27,15215,1.6465815478304815,0.9634301704116286,1.4929557837067051,1.3676558339829386,15215
28,15226,2.641540062252484,1.874957125476314,1.9430373153765657,2.153178167701788,15226
29,15249,0.0777236866835515,0.0727704129366717,0.065760639503642,0.0720849130412884,15249
30,16849,0.568374481259522,0.5558603336390155,0.3660346384583015,0.4967564844522796,16849
31,17639,0.2216316182342923,0.0712826406820041,0.1107828483189704,0.1345657024117556,17639
32,17802,0.0873540087157854,0.0473902125716807,0.0470433475312621,0.0605958562729094,17802
33,17868,0.1887936112418573,0.0937129148397408,0.1008647355726242,0.1277904205514074,17868
34,18018,0.1565510727093595,0.0655354092875482,0.1542567094540254,0.1254477304836443,18018
35,18102,0.2581446599573382,0.1522861643557984,0.1425292778625699,0.1843200340585688,18102
36,18672,0.115191824109003,0.0677769524935942,0.0424804517597507,0.0751497427874493,18672
37,18716,0.4629300527672045,0.2258188414851827,0.2832504797308686,0.323999791327752,18716
38,18852,0.2441170483641657,0.1227004286063264,0.1326599357056244,0.1664924708920388,18852
39,18917,0.1849062295346515,0.0998263464385249,0.0915309012783004,0.1254211590838256,18917
40,19079,0.2191743317269685,0.1546672454718998,0.1769109811790344,0.1835841861259675,19079
41,20082,1.8640837857375985,0.9397622960589976,1.739095853931172,1.5143139785759228,20082
42,20095,5.543116032499236,3.778186648216735,6.050606313673308,5.123969664796426,20095
43,20104,3.515331868556636,2.155121432123881,1.913069812569801,2.527841037750106,20104
44,21026,0.1360034673211279,0.058332062368686,0.1006147986086227,0.0983167760994788,21026
45,21184,0.2015772546983196,0.101784146525921,0.111363775502277,0.1382417255755058,21184
46,21507,0.2034995021235435,0.1057416952796093,0.0892786288504716,0.1328399420845414,21507
47,21516,0.0832374057759761,0.0754507213349169,0.0651523859014808,0.0746135043374579,21516
48,21540,0.1940910004627682,0.112390475784506,0.0869095471835144,0.1311303411435962,21540
49,21586,0.474612282385916,0.1452429673985511,0.3009147104272598,0.3069233200705756,21586
50,21891,0.1168960123169218,0.0659486790781529,0.1110445439554275,0.0979630784501674,21891
51,21918,0.1966122423494589,0.0527709937147058,0.16904207289465,0.1394751029862715,21918
52,22514,0.1651134914625778,0.0824807886069527,0.0761286545373295,0.1079076448689533,22514
53,22915,0.330725083848536,0.1874061752327797,0.2611765160338941,0.2597692583717366,22915
54,23130,0.041479541190355,0.0539398165903376,0.0532488874395187,0.0495560817400704,23130
55,23141,0.3874557745622833,0.1540406464508936,0.3101153607788873,0.2838705939306881,23141
56,23462,0.0914844154014651,0.0891948857286086,0.1031794646773822,0.0946195886024853,23462
57,23470,0.5994344258372002,0.4260280855806453,0.2456985844771084,0.4237203652983179,23470
58,23737,0.2519542871144744,0.1445044530831329,0.1681468797836287,0.1882018733270787,23737
59,24096,0.1189517592680079,0.051926471647059,0.1688678741800162,0.1132487016983611,24096
60,24450,0.2892575940375881,0.1339198527527414,0.1825990886025819,0.2019255117976371,24450
61,24545,0.1325486901965593,0.0644969125071792,0.0507670501338428,0.0826042176125271,24545
62,24560,1.3530166531313634,0.4525155726148773,1.4605538097517456,1.0886953451659955,24560
63,24663,3.1654074408476416,1.7250323963703575,2.655454111690762,2.515297982969587,24663
64,24684,0.181121940907996,0.1560067800686919,0.1391022694036934,0.1587436634601271,24684
65,24865,0.198070190681066,0.1137643021143541,0.1303872065178746,0.1474072331044315,24865
66,24945,0.4370215340833976,0.1993967676672645,0.3040475607014845,0.3134886208173822,24945
67,24981,0.3383788192457149,0.1652224717056349,0.3396617427494544,0.281087677900268,24981
68,25322,0.2123354599474485,0.1459567718108803,0.1471562132638626,0.1684828150073971,25322
69,25397,0.1747511168557722,0.138742244467011,0.0583235047291017,0.1239389553506282,25397
70,25536,0.802392303190933,0.4444622266199398,0.511671219134842,0.5861752496485716,25536
71,25545,0.5788246084527366,0.4183957340647257,0.3829234935145245,0.4600479453439956,25545
72,25926,0.1284187430015597,0.1029528479562218,0.092735314864452,0.1080356352740778,25926
73,25995,0.149273693652796,0.1042989656747208,0.1613263648644316,0.1382996747306495,25995
74,26007,0.2181129603544648,0.0830742501535728,0.1830416173421436,0.1614096092833937,26007
75,26215,0.0902751731857762,0.0502976470864247,0.0822133689778878,0.0742620630833629,26215
76,26378,0.1344711532143514,0.0402613699233089,0.0782829046103612,0.0843384759160071,26378
77,26545,0.1831547268752822,0.1462815617516009,0.0622678548290758,0.1305680478186529,26545
78,26566,0.2111160425404925,0.1252666683852361,0.120730396614364,0.1523710358466975,26566
79,26981,0.16798437101046,0.1026481262371125,0.0716130076501493,0.1140818349659072,26981
80,27158,0.2320557543739143,0.1462424445531491,0.1546776630700513,0.1776586206657049,27158
81,27486,0.1038067468601346,0.0964833952533881,0.0819849239618539,0.0940916886917922,27486
82,27582,0.565497850523276,0.3193742492984776,0.3601822277877187,0.4150181092031574,27582
83,27654,0.5852286407132756,0.4002249731236875,0.6496568977186614,0.5450368371852082,27654
84,27662,0.7758245870746682,0.4990776391966829,0.8315741914179178,0.7021588058964229,27662
85,27732,0.1336633122935364,0.1182477987781178,0.1058976301517011,0.1192695804077851,27732
86,27742,0.0923873720613688,0.0509793642816911,0.0723071690864747,0.0718913018098448,27742
87,27960,0.0763538125498972,0.0554260541186356,0.0413327090986306,0.0577041919223878,27960
88,28019,0.2424179839974394,0.283071330366045,0.1270775168881954,0.2175222770838933,28019
89,28415,0.1844840435207595,0.1250858937801067,0.1229291394946046,0.1441663589318236,28415
90,28494,0.0741948855144625,0.0468274671748147,0.0435622697517024,0.0548615408136598,28494
91,29003,0.1803243692850569,0.1375662706031631,0.1297364961155005,0.1492090453345735,29003
92,29703,0.1548324727387169,0.1824437257188522,0.2069067620513625,0.1813943201696438,29703
93,30051,0.1329877184463122,0.1161741158794731,0.0707920545082259,0.1066512962780037,30051
94,30069,0.7026989655504687,0.4126193249918368,0.5461617145907232,0.5538266683776762,30069
95,30146,0.1683214138858155,0.066013611460558,0.1302388039463942,0.1215246097642559,30146
96,30375,0.1689676730139956,0.1155020637618577,0.1275734506151815,0.1373477291303449,30375
97,30384,0.5684895914861474,0.4363833239317731,0.4004413399468236,0.4684380851215814,30384
98,30649,0.2727635500319658,0.2011669652161436,0.112103838333175,0.1953447845270948,30649
99,30707,0.1199687419978638,0.1511035842390298,0.0985563179496009,0.1232095480621648,30707
100,31060,0.3388697816487962,0.1816672758269191,0.1608113997237876,0.2271161523998343,31060
101,31245,1.608926352138381,1.1609329909035504,0.8419650966107808,1.2039414798842374,31245
102,31535,0.1391321209909388,0.065743535902162,0.1361252151155891,0.1136669573362299,31535
103,31649,0.1495319718061614,0.0424775466676401,0.0820176041930631,0.0913423742222881,31649
104,31839,0.3044971601198802,0.1874095425080308,0.2023197252082045,0.2314088092787052,31839
105,32333,0.0679970064238255,0.1159232270878374,0.1068739225943881,0.0969313853686836,32333
106,32367,0.1447296993599038,0.0834385253900036,0.1181174919991439,0.1154285722496837,32367
107,32858,0.3034317958359245,0.2024007333882957,0.1578221881914818,0.2212182391385673,32858
108,32881,0.160579101613874,0.068251217040042,0.0602472948707764,0.0963592045082308,32881
109,32948,0.202852005822852,0.1736131140463306,0.1264377104884011,0.1676342767858612,32948
110,33089,0.8470241649414083,0.307227170629992,0.6791428355868271,0.6111313903860758,33089
111,33108,0.3381153558241578,0.129206630897908,0.2874823673506039,0.2516014513575565,33108
112,33469,0.2235068801951194,0.0826510496028154,0.0728313235175226,0.1263297511051524,33469
113,33571,0.2944710877603096,0.2222575209757691,0.1662846588446034,0.2276710891935607,33571
114,33822,0.0923066586945371,0.0542224957105792,0.0760156386692141,0.0741815976914434,33822
115,33873,0.2365764551095699,0.2391609143880844,0.113867565431919,0.1965349783098577,33873
116,35047,0.1270118441828565,0.1355960640436093,0.1051057157273328,0.1225712079845995,35047
117,35136,0.095981573043528,0.1100156333346975,0.0538730973553556,0.0866234345778603,35136
118,35400,0.2685780184878141,0.1795904542398416,0.1640377812417617,0.2040687513231391,35400
119,35664,0.1526525230626731,0.1089162981731883,0.1585725839052152,0.1400471350470255,35664
120,37541,0.1175069623155096,0.1253068129460099,0.1076692867213396,0.1168276873276197,37541
121,38247,0.5273724951930823,0.3501421745356026,0.5122799291931339,0.4632648663072729,38247
122,38255,0.1253916455102388,0.0942508777178914,0.1266115145693056,0.1154180125991452,38255
123,38445,0.3353778023323017,0.1403171806666836,0.2409133288282041,0.2388694372757297,38445
124,38491,0.0997411380877502,0.0590202993146242,0.0769167905445971,0.0785594093156571,38491
125,38751,0.2513794049048341,0.1007959507393502,0.2406475332355839,0.1976076296265894,38751
126,39108,0.1538866667105842,0.0857006562632964,0.0718385947358603,0.1038086392365803,39108
127,39176,0.0853659789025034,0.0426399536644137,0.0750065851579464,0.0676708392416211,39176
128,39190,0.0803801989833357,0.0594359203303693,0.0404799408218226,0.0600986867118425,39190
129,39209,0.1419706013620212,0.1327549387487845,0.1350045675330642,0.1365767025479566,39209
130,39269,0.1963802200904021,0.1038162755793619,0.0912744014205103,0.1304902990300914,39269
131,39665,0.1363324030828869,0.0617316852708538,0.0966689518845036,0.0982443467460814,39665
132,39699,0.3256826515597386,0.2540366640374973,0.2367506210960068,0.2721566455644142,39699
133,39822,0.1967292792007844,0.1084632725569038,0.1366498010259805,0.1472807842612229,39822
134,41034,0.5709198318609843,0.4380939977779183,0.3776899200939572,0.4622345832442866,41034
135,41124,0.1916304251243663,0.0818361357664623,0.1196850718776922,0.1310505442561736,41124
136,41234,0.527640440819011,0.3725993558484373,0.3914051840246439,0.430548326897364,41234
137,43537,1.1156261070448217,0.5930219843716178,0.8216231594190937,0.843423750278511,43537
138,43606,0.0929970357366176,0.0768793881021425,0.0744606121754016,0.0814456786713872,43606
139,43639,0.5675881496859534,0.3623695602244212,0.4914445982969007,0.4738007694024251,43639
140,43736,0.3802516997778262,0.3212236437989992,0.4346871634498046,0.3787208356755434,43736
141,44047,0.0785276315967187,0.0750734794658503,0.0581893236411488,0.0705968115679059,44047
142,44107,0.091735327079732,0.0629013632007569,0.0818525658441666,0.0788297520415518,44107
143,44442,0.5299603873204946,0.311907357676696,0.402993096326754,0.4149536137746482,44442
144,44453,0.0931209820705243,0.1086297221357386,0.0467333361880002,0.0828280134647543,44453
145,44524,0.2548507741189307,0.1083083683436019,0.2795645012366763,0.214241214566403,44524
146,44541,0.3516204275572137,0.3508508678482991,0.2844192294054677,0.3289635082703268,44541
147,44577,0.2224619969663548,0.1089971130338742,0.1374245036160264,0.1562945378720851,44577
148,45063,0.0894851942983956,0.0578921195000613,0.0962203154485233,0.0811992097489934,45063
149,46050,0.1331745294049287,0.1712906163753897,0.0774178351420979,0.1272943269741387,46050
150,46496,0.0479652989211591,0.0580787718316709,0.0628136290498769,0.0562858999342356,46496
151,46684,0.1510646474399535,0.1136134905248864,0.1377914589950759,0.1341565323199719,46684
152,46730,0.2082492302379528,0.1436815073936244,0.1962863701624941,0.1827390359313571,46730
153,47760,2.826788255690801,2.4027394462327085,2.95382656000418,2.7277847539758966,47760
154,47990,0.1342241642357073,0.111747519485323,0.1019967953498162,0.1159894930236155,47990
155,48244,0.3582801215119608,0.3043026921127385,0.3907139880373571,0.3510989338873522,48244
156,48433,0.0664266395119794,0.0565775146615916,0.0793145841423803,0.0674395794386504,48433
157,48511,0.0861286992370375,0.1485048032278373,0.0790581357907307,0.1045638794185351,48511
158,48710,0.2307216383201153,0.1067776258734884,0.2142869866996111,0.1839287502977382,48710
159,48778,0.0947152849359953,0.0630292545114588,0.0781455048295858,0.0786300147590133,48778
160,48895,0.1118843129363397,0.0412162528766466,0.0427709923884138,0.0652905194004667,48895
161,48967,0.1493448331767546,0.1848400331849469,0.0991331625127988,0.1444393429581668,48967
162,48998,0.0875505756491956,0.0419185422200036,0.0750596367256721,0.0681762515316237,48998
163,49343,0.5123971049402367,0.3599570617380253,0.3474322760407131,0.406595480906325,49343
164,49374,0.1525025917778433,0.0941387027123406,0.1591477061156565,0.1352630002019468,49374
165,49948,0.0462260599223138,0.0400540758311553,0.0406166147140971,0.042298916822522,49948
166,50651,0.2063231674688443,0.1741509831620902,0.1142884021681271,0.1649208509330205,50651
167,50829,0.0623230960624374,0.0516648229281335,0.0427090528356453,0.052232323942072,50829
168,50853,0.3348040584020717,0.252137580197912,0.3154630106270493,0.3008015497423443,50853
169,50864,0.0974972990121503,0.051090708984951,0.0826468167842364,0.0770782749271125,50864
170,50911,0.5067368808221282,0.2764901086892051,0.451566557959909,0.4115978491570808,50911
171,50930,0.071335479112303,0.065906115236054,0.0598352268352317,0.0656922737278628,50930
172,51380,0.2299483444980651,0.1772579108351714,0.2119451168039459,0.2063837907123941,51380
173,53057,0.5212297368869425,0.2775562188748199,0.313265328048631,0.3706837612701312,53057
174,53169,0.4867196748575524,0.1836598204483284,0.5901924992815253,0.4201906648624687,53169
175,55283,0.0736242990535267,0.0544445481768369,0.0804450091423389,0.0695046187909008,55283
176,55467,0.3302063899534568,0.2404454706756461,0.1754239594887239,0.2486919400392756,55467
177,55475,0.0684939272793729,0.0633075631467101,0.06538698461563,0.065729491680571,55475
178,55580,0.1116144049218104,0.058206069926344,0.0475486583847188,0.072456377744291,55580
179,56744,0.3819264750786275,0.3037387571255505,0.3063135523365934,0.3306595948469238,56744
180,57615,0.2562817455046796,0.1968650988557995,0.2056940524264303,0.2196136322623031,57615
181,57933,0.1276782878996347,0.0805184697614316,0.085544311537211,0.0979136897327591,57933
182,58231,0.1442129046362376,0.1032598976328044,0.1170415581869026,0.1215047868186482,58231
183,58559,0.1214075038492171,0.0624951241856388,0.0408614946528508,0.0749213742292355,58559
184,59502,0.0938480135770807,0.0731961640984573,0.0549031312840566,0.0739824363198648,59502
185,59833,0.5789001170848396,0.4256315885593704,0.4428390301231759,0.482456911922462,59833
186,59864,0.173869203635643,0.1081744525728547,0.0991716223135332,0.1270717595073436,59864
187,60133,0.2081486609017362,0.1067161305052404,0.1303838905293137,0.1484162273120967,60133
188,60222,0.1651169099752389,0.2074847401270214,0.1341200304150203,0.1689072268390935,60222
189,60256,0.2009230151625838,0.1677375998064214,0.1114703750496033,0.1600436633395361,60256
190,61211,0.6766019203086786,0.6392508159061442,0.572278507145241,0.6293770811200213,61211
191,61688,0.2839543459213105,0.2620510006394678,0.1975508882467644,0.2478520782691809,61688
192,61895,0.1052852272898623,0.0583644740683765,0.0525202011316392,0.0720566341632926,61895
193,62133,0.1900065493372253,0.0971445609507963,0.1700031312021916,0.1523847471634044,62133
194,62427,0.1572705840272799,0.1303609665150515,0.1226330334284762,0.1367548613236025,62427
195,62483,0.2556419168651682,0.145966250789826,0.1844720151562708,0.1953600609370883,62483
196,62634,0.0432179584164451,0.0426279279086467,0.0432994762728032,0.0430484541992983,62634
197,62694,0.0424942017430278,0.052198866358184,0.0551067696665958,0.0499332792559358,62694
198,62702,0.2115024318306383,0.1777455110160781,0.1805411102378966,0.1899296843615376,62702
199,62781,0.378001516623667,0.2437759000309867,0.4144005384434838,0.3453926516993791,62781
200,62924,0.3133992050244083,0.2672370217330748,0.2429816681944235,0.2745392983173022,62924
201,63249,0.0509607584091478,0.0438175228835182,0.0416187328723874,0.0454656713883511,63249
202,63313,0.1278451461907089,0.0848889264948034,0.1276478093435274,0.1134606273430132,63313
203,64081,0.1313963582283956,0.0482529024308151,0.1008231838877578,0.0934908148489895,64081
204,64262,0.4636531463366915,0.3651117935365029,0.3058333303974854,0.3781994234235599,64262
205,64477,0.4997723933106911,0.2998928298230614,0.4037845905905494,0.4011499379081006,64477
206,65036,0.3283907696517576,0.2388227738285812,0.2902750759294156,0.2858295398032515,65036
207,65495,0.7026990744542638,0.5160238175954028,0.6530976452174381,0.6239401790890349,65495
208,65935,0.1453638909989583,0.1096217033540627,0.075162137353968,0.1100492439023296,65935
209,66478,0.3056778003043343,0.3112460558348964,0.3240551072182045,0.3136596544524784,66478
210,66656,0.6468105868026388,0.6613296701720279,0.3774506379322691,0.5618636316356452,66656
211,66765,0.0537016830561483,0.0503919087749071,0.0542662873954573,0.0527866264088375,66765
212,66826,0.1767938073568613,0.0900950691074178,0.1703672057240568,0.1457520273961119,66826
213,66948,0.1011378449861577,0.1458591920162333,0.106411416923827,0.117802817975406,66948
214,67124,0.1735834437841095,0.0947146191005296,0.1418949976543015,0.1367310201796469,67124
215,67169,0.2002557084352567,0.1119595463511864,0.1371293210320492,0.1497815252728307,67169
216,67868,1.1211814514314913,0.7787217285980247,0.9414538820225689,0.9471190206840282,67868
217,67889,3.350319351994988,2.276806453140112,2.5085066594973964,2.711877488210832,67889
218,68799,0.1011629073465105,0.0596490506290592,0.0588368927992088,0.0732162835915928,68799
219,69117,0.1862449084782031,0.1562891552470864,0.2140637353148142,0.1855325996800345,69117
220,69287,0.0530995142223091,0.0455393953447148,0.0473375849376977,0.0486588315015739,69287
221,69298,0.0536184736317628,0.040892706543905,0.0676622851755914,0.054057821783753,69298
222,69983,0.8495432145659486,0.6945330928807186,0.8398815595352407,0.7946526223273027,69983
223,70803,0.8161853373963537,0.6044437083244081,0.5068839542641996,0.6425043333283205,70803
224,71992,0.2003202393712722,0.1292932502576756,0.0974376862658313,0.1423503919649263,71992
225,72402,0.1399474170236254,0.1009842144420076,0.1192678098286239,0.1200664804314189,72402
226,72584,0.0809754218880487,0.0726309986759555,0.0724790541032671,0.0753618248890904,72584
227,73107,0.2837187969600736,0.1120877076863552,0.2476516682861097,0.2144860576441795,73107
228,73174,0.0465546609875204,0.051491579347348,0.0572652577813541,0.0517704993720741,73174
229,74010,0.3704646596792846,0.2191355940502652,0.2609539900280986,0.2835180812525494,74010
230,74137,0.1607238821335395,0.1314989346775346,0.1305796512508512,0.1409341560206417,74137
231,74245,0.713024636932068,0.4867663105452608,0.5300614683053146,0.5766174719275478,74245
232,74465,0.6683815214941711,0.5168615781900523,0.6794377456332248,0.6215602817724827,74465
233,75374,0.0792043382363114,0.0665896669761472,0.0636219683229533,0.0698053245118039,75374
234,75712,0.2822112813576769,0.2756025125916346,0.2814826867157025,0.2797654935550047,75712
235,75736,0.2761051287612273,0.1230481004913388,0.4011948623237182,0.2667826971920947,75736
236,76147,0.0531868519158806,0.0510787699484032,0.0567761921198646,0.0536806046613828,76147
237,77034,0.1241961096057738,0.1039580359791506,0.1109498423976257,0.11303466266085,77034
238,77151,0.1077167459190171,0.0722216896935561,0.0702707976464305,0.0834030777530012,77151
239,77172,0.1671934011213022,0.1200290085621572,0.1699906327593419,0.1524043474809338,77172
240,77691,0.138944199980602,0.0910615994028658,0.1587828288686532,0.1295962094173736,77691
241,77716,0.2225977088359783,0.1400895475249237,0.2354995788095831,0.199395611723495,77716
242,78088,0.2506935624287589,0.1286390973278419,0.1733713408856865,0.1842346668807624,78088
243,78100,0.3549267927340163,0.247164312636124,0.2908300940248913,0.2976403997983439,78100
244,79458,0.102673942298943,0.0506535254155234,0.0635046916242638,0.0722773864462433,79458
245,79561,0.1239075495804913,0.1002333458397126,0.0955308098540359,0.1065572350914132,79561
246,79794,0.1174983887046682,0.1247923821840186,0.0854516043905702,0.1092474584264189,79794
247,80092,0.1075781879109456,0.0887590925077181,0.0773449169272322,0.0912273991152986,80092
248,80116,0.0983542749179466,0.0436903449402445,0.0872053877356749,0.0764166691979553,80116
249,80218,0.259558245730508,0.1594396184425313,0.1488666851944946,0.1892881831225113,80218
250,80513,0.1064412849995479,0.0671768206955645,0.0633267774264776,0.0789816277071966,80513
251,81249,0.4588864699897816,0.3427984888308326,0.2883106371140604,0.3633318653115582,81249
252,81895,0.1273272373671363,0.1021791605091773,0.1120041193704386,0.1138368390822507,81895
253,82497,0.1783769595415824,0.126200242017481,0.1724276820361282,0.1590016278650639,82497
254,83346,0.2668195157374357,0.1599971510767919,0.1317460224438884,0.1861875630860386,83346
255,85098,0.0667737605473455,0.0555064489982404,0.0601278865447789,0.0608026986967883,85098
256,86199,0.1096454293874577,0.0534223366973574,0.0735103645654898,0.0788593768834349,86199
257,86275,0.0731914017316026,0.0614006252286536,0.045731334779941,0.0601077872467324,86275
258,87162,0.1103314879437386,0.0911899222460475,0.0961260673708792,0.0992158258535551,87162
259,87705,0.1177271380639468,0.0735691519422012,0.0724166641340571,0.087904318046735,87705
260,87815,0.4501642123919647,0.3082713898492475,0.4032441621598596,0.3872265881336906,87815
261,88173,0.1912712838861143,0.1367044909915917,0.1607940935333114,0.1629232894703391,88173
262,91733,0.1055904679215983,0.0911036056799314,0.0745283493283284,0.0904074743099527,91733
263,92054,0.1759167760610709,0.1257141728585038,0.1111862558722248,0.1376057349305998,92054
264,92123,0.231577681140584,0.153646115455887,0.1219050138064846,0.1690429368009852,92123
265,92161,0.0536754652954777,0.0539151703037992,0.0421534729174103,0.0499147028388957,92161
266,92194,0.141579692291183,0.1138385784213777,0.0513612417284873,0.1022598374803493,92194
267,92669,0.0502108403002596,0.0534682507343674,0.0795822864800923,0.0610871258382397,92669
268,92983,0.1451081148666855,0.2004653274268499,0.0801940833263744,0.14192250853997,92983
269,93076,0.5238639437651362,0.3403994624049682,0.3589478982623042,0.4077371014774695,93076
270,93257,0.5028304890634909,0.262528513178685,0.5736780792418206,0.4463456938279988,93257
271,93546,0.2085557861846795,0.1575190877105035,0.2381463267690562,0.2014070668880797,93546
272,93554,0.1137855691211304,0.1077890945649271,0.1107414078857291,0.1107720238572622,93554
273,93899,0.0731599366511602,0.052980777956079,0.1047330113755484,0.0769579086609292,93899
274,94239,0.2643135099422276,0.3258224903568849,0.2975324538983301,0.2958894847324809,94239
275,94724,0.1176417897349095,0.0605475343208603,0.0800647681598885,0.0860846974052194,94724
276,94784,0.4930701230165482,0.3201545529390417,0.2478220796935528,0.3536822518830476,94784
277,95172,0.1171448061968951,0.0997885874942987,0.0888136903051812,0.1019156946654583,95172
278,95549,0.1309061643250026,0.0656301032763546,0.1338635854726038,0.110133284357987,95549
279,96234,0.09881065110057,0.069206228689951,0.0951780167501097,0.0877316321802102,96234
280,96483,0.184916815653936,0.1037008441777016,0.1586662193308203,0.1490946263874859,96483
281,96806,0.1415741262095697,0.083253803789951,0.089140956472512,0.1046562954906775,96806
282,97137,0.3147832157995611,0.3451078222513424,0.1873606220902732,0.2824172200470589,97137
283,97419,0.4411688220815815,0.2953063252244958,0.2754096964003101,0.3372949479021291,97419
284,97439,0.0838077675759287,0.1119370519846258,0.1359497138960455,0.1105648444855333,97439
285,97520,0.1472404087703873,0.1074438001406687,0.083168699442778,0.1126176361179446,97520
286,98018,0.0715622475321725,0.0493658162658612,0.0828095869765002,0.0679125502581779,98018
287,98227,0.0951482206463392,0.1057912729803223,0.0632703402637564,0.0880699446301393,98227
288,98473,0.1781458116812542,0.1022616016457604,0.0824126689644431,0.1209400274304858,98473
289,99167,0.178293525524428,0.1388357603031627,0.1783040423625133,0.1651444427300346,99167
290,99389,0.2084518590550454,0.1236843044754834,0.1688749774237499,0.1670037136514262,99389
291,99901,0.2177713290349167,0.2233625009177189,0.2052090190349986,0.2154476163292114,99901
292,99986,0.1060071206991983,0.0719768171107282,0.0999032862461604,0.0926290746853623,99986
293,100197,0.1223787044766784,0.1132254673016097,0.058955721335844,0.098186631038044,100197
294,100210,0.1302391596149259,0.0932380919096593,0.1032381648233986,0.1089051387826612,100210
295,100383,0.3072111541223021,0.2366450679342388,0.2638618773025248,0.2692393664530219,100383
296,100673,0.1122197357023273,0.0596709124299568,0.0652311366164537,0.0790405949162459,100673
297,101191,0.1101418704361531,0.0721371045226637,0.0942032712634191,0.0921607487407453,101191
298,101250,0.2056936855344808,0.1798925168095948,0.1378360673996688,0.1744740899145814,101250
299,101355,0.0834855483807486,0.0852425621825976,0.0877516142928862,0.0854932416187441,101355
300,101537,0.3167692814917109,0.2234558089154245,0.2905704212638946,0.2769318372236767,101537
301,101609,0.7140478332184901,0.6049112347615775,0.7137122358831292,0.6775571012877322,101609
302,101625,0.088143185979943,0.0841975106607937,0.0558542991981887,0.0760649986129751,101625
303,101685,0.2765451766631543,0.1806815388323166,0.2160091911939069,0.2244119688964592,101685
304,102550,0.1068594162243399,0.0487548194265894,0.0930744170927356,0.0828962175812216,102550
305,102561,0.0444829030685115,0.0474170055041036,0.0490051700828177,0.0469683595518109,102561
306,103282,0.0936180345039791,0.0527528326212544,0.0996142882038393,0.0819950517763576,103282
307,103638,1.7910054774366635,1.3597781823855235,2.108764930409145,1.753182863410444,103638
308,103908,0.0853538984049466,0.0404386181188753,0.0638291012487894,0.0632072059242037,103908
309,104268,0.2387439947240144,0.1562288280238073,0.1757309829680613,0.1902346019052943,104268
310,104370,0.3297468775011285,0.203420262537558,0.3098872186893107,0.281018119575999,104370
311,104388,0.1511294307550734,0.1066615814331604,0.0451505858845806,0.1009805326909381,104388
312,104659,0.0496685750100276,0.0517209397900217,0.0829647362513745,0.0614514170171412,104659
313,105319,0.1211323641561028,0.0685359156229077,0.1079070538134547,0.099191777864155,105319
314,105619,0.3392039245422442,0.1372389594771172,0.3196051570835538,0.265349347034305,105619
315,106351,0.1033125141412625,0.0790227544948082,0.0819327467695779,0.0880893384685495,106351
316,106681,0.2700011992271145,0.1276146248142619,0.2770011263047613,0.2248723167820459,106681
317,107096,0.0943382630279259,0.0584591260903573,0.0615587709776871,0.0714520533653234,107096
318,107275,0.0831025387068634,0.0762921205992348,0.0753826186794017,0.0782590926618333,107275
