pos,CIP
328831,0.169152815719897
60222,0.168359437696298
3821778,0.16780859939647
3037158,0.167535328149599
3570884,0.166220869214525
2297594,0.165816562759513
791505,0.165511395595845
1659295,0.165375932369546
3276458,0.164765272602537
3232426,0.163913340535937
3228087,0.163623045246594
4248503,0.16346198235116
3365015,0.163304045215697
1460068,0.162789722247009
2292591,0.162694900641531
1177455,0.162673847902734
4205970,0.162497070604929
3983053,0.162481199954373
3436410,0.162049563247859
2661806,0.162015551185686
1685858,0.159311295166468
1612221,0.159095991443058
621481,0.158616931600986
3417178,0.158614972316684
4236491,0.158588882089149
4000362,0.158274924199444
4068019,0.157536516780709
600612,0.157144889172104
951025,0.156959666841543
1564530,0.156081099495073
1360466,0.155989684101018
4382092,0.155695817061188
2172223,0.15534953484554
2172189,0.154915706246502
2125352,0.154368563080717
3315440,0.154295506448945
23392,0.154021122835293
3841004,0.153425834396838
565467,0.153423221559604
3040392,0.153367404832329
1056426,0.153212946953644
4460131,0.15317775202722
2159719,0.153094687577471
2402735,0.152744564374025
3379510,0.152553073616925
2135561,0.152531335946653
671081,0.152485303424367
2954173,0.152401539587426
147128,0.152341054375814
4472897,0.152283114675598
4467874,0.151420253734131
544115,0.150991777029061
1811908,0.150913297474001
2354561,0.150909361699501
4217971,0.150805791815566
3628743,0.150611213244422
4079448,0.15060351197551
2402338,0.150427110048394
1151278,0.150315936272302
2863109,0.1502976203189
4203983,0.150043003532568
2487996,0.149573153831723
794139,0.149442622036241
1950002,0.149170794236976
2384112,0.14822005995955
1352438,0.148004906343802
1670495,0.147554590989871
1839994,0.147172100044033
1204388,0.147042950865067
3823459,0.146841854955974
2818617,0.14671443284709
1041806,0.146611534515925
425370,0.145687340696849
3374211,0.145542030603907
1729323,0.145248273988077
2489301,0.145046629762122
110488,0.144884242810654
1169611,0.144741570857682
1824120,0.14453304835103
791719,0.144453421186711
2171456,0.144381468375452
4194930,0.144152836728911
286048,0.144101764834375
474375,0.143900386735883
4287189,0.143888988189915
3999806,0.143009895615743
2685140,0.14290652209525
2423153,0.14267330240615
2835108,0.142661397376151
783816,0.142545783122172
3409212,0.142534471787881
2764348,0.142461875788566
522704,0.142377650936905
2630010,0.142262057492084
3328534,0.142076251795104
3096422,0.141112364491347
542948,0.141051382662537
1172304,0.139894705099142
4563867,0.139871195166526
1234297,0.139584904906255
2694127,0.139131616189015
860556,0.138489322819636
263986,0.138449470087828
2639138,0.138024669398177
3787581,0.137943650326756
2599550,0.13793684591602
2147159,0.137707080422325
3296609,0.13735251654143
2574955,0.136959747141292
3814859,0.136642591064692
2890039,0.136586277834722
372097,0.136180970777483
4263845,0.13591415749601
1681593,0.135203408296366
1000258,0.134997835508332
110399,0.134864894803622
973195,0.134772778726649
4190006,0.134559316719119
1116161,0.134271830681326
4516515,0.134072265085143
1016433,0.134052899168455
2647022,0.133952723354606
3022245,0.133909537974152
3442885,0.133307004594636
278472,0.133185529725005
3057962,0.133135043769413
2690919,0.133074431775528
1969331,0.132858396452532
978733,0.132557251325359
605890,0.132306847307383
2232395,0.132055439559973
2847909,0.131849852128964
3439999,0.131774758735403
2373998,0.131415938094822
3750826,0.131267276577584
48498,0.131117370760284
4244815,0.130705109969066
3598645,0.130666926622962
3852273,0.130656669274958
3128572,0.130406773954632
3324157,0.130177965790305
1155107,0.130099948344096
1008483,0.130059707604758
3234610,0.130031608092642
2448248,0.129930659392686
2642970,0.12984626925286
2214926,0.129792205074092
2346777,0.129687085670088
1456252,0.129484918326857
1048468,0.12916715694643
1705504,0.129032841500422
1897918,0.128919748357812
3044741,0.128734531810558
2862285,0.128682621051619
2539135,0.128643782181627
3453768,0.128555199594261
1558704,0.128537424470765
298625,0.12820103067751
1336303,0.127635787577772
3791077,0.127520613192643
404374,0.127332182413725
3445935,0.12728749539475
2891285,0.127208229942294
3422567,0.12704664439534
3372048,0.126588299313433
3981845,0.126478215404272
2660509,0.126307963370004
1059607,0.126180688939148
2193983,0.126115642009033
31122,0.125925411614049
3403834,0.125917958743628
3339487,0.125784644819673
719585,0.125762096989774
251842,0.12555628815544
1662839,0.12548723666719
3703951,0.124894683186948
2351958,0.124733844073887
1350109,0.124353341792981
3602136,0.12403459634207
4552066,0.12387776949065
935830,0.123638623534759
1940057,0.123554098040334
902454,0.123518658790246
2617403,0.123349909221527
2314356,0.123172972820976
147138,0.122834543959516
1670539,0.122312191784764
3423630,0.122289255521063
4040394,0.122249983538772
414558,0.122044164669842
3322986,0.121694714094535
1967926,0.121554213986329
3376652,0.120927165513713
3040784,0.120389322576609
1455100,0.120266343743683
1592724,0.120253543001692
437520,0.119957207710636
466006,0.119879753423335
1689751,0.119667003712582
927239,0.119659181230165
3443334,0.119495092707328
4053369,0.119375122176002
4217076,0.119321118325545
1959509,0.119245847474105
129766,0.119197720532331
3372661,0.119105479415662
2581354,0.118604047411526
1459563,0.118404105196728
1384296,0.118346340878502
2815451,0.118098431583607
4131864,0.118042644826212
4433074,0.117925050643373
2555606,0.117795930953557
309130,0.117412340073842
4591959,0.117050601844059
4231015,0.116965626477033
3851010,0.116953519602136
2870268,0.116938376360431
3124044,0.116711773637961
2541912,0.116610780756062
3980856,0.11626436066289
713130,0.116218305066498
3339522,0.116187687337599
3607169,0.116164533978852
4268564,0.115959134115915
2275308,0.115871888473253
456924,0.115839598146283
4000821,0.11580794073604
4240340,0.115727529725161
3380205,0.115701533364074
1922122,0.115480787955901
494252,0.115017962578376
3303034,0.114900745076048
2091311,0.114791228617543
2414489,0.114667805608586
3207989,0.114604388850608
3386529,0.114316650639839
2682939,0.113946623141109
647953,0.113842957176105
2645930,0.113760247688718
3194324,0.113489863615037
110606,0.113176114758671
969643,0.113103963074935
3199377,0.112797157064496
1133829,0.112523704363905
1920046,0.112438876020867
4637182,0.112159640564658
1970711,0.112105116159424
3367449,0.112102363236618
3717369,0.112067804766667
1264722,0.111442462941248
2270095,0.111412250880062
1241626,0.11136571130408
2074544,0.110944734425362
4233934,0.110797801915531
1564589,0.110664437158234
1963385,0.110196018111571
2028857,0.109907983309076
2340719,0.10980383791828
2302566,0.109577264286952
103924,0.109288680218487
1354235,0.109252311946452
2419575,0.109021444162565
4021280,0.109008706267922
4301140,0.108845845921245
2140186,0.108779202155951
2699262,0.108711831536938
3938461,0.108701801646519
3283593,0.108687768359128
326552,0.10866659762888
1204460,0.1085277646813
2667115,0.108466650250097
1459200,0.108396816423377
3399489,0.108344099865214
2720591,0.108296497378449
2339823,0.107929152066699
3935162,0.107835761857014
979226,0.10769236290364
3641543,0.107584675508157
4230887,0.107503229387185
264572,0.107320487036179
1720782,0.107271788493307
4016161,0.106931195022082
3274372,0.106891755636022
760360,0.106815159978912
2013138,0.106737337246914
3290719,0.106714912567818
218816,0.10629403879136
2175686,0.106196799167723
4009705,0.105699368713466
3543548,0.105659767649154
2961504,0.105596550773371
4388817,0.105561007125508
3750059,0.10528740632835
1940159,0.105230705729711
1840398,0.105173106473385
3199299,0.105168211194429
3523705,0.104952193696235
3955989,0.104888268156313
48303,0.104708977853649
1967664,0.10470843209185
3040636,0.104475259015877
1947425,0.10445543155737
1628597,0.104306908643037
2292996,0.104094499965568
2547944,0.104000454283713
747578,0.103880125515649
2974706,0.103685898379814
2616927,0.103626283376599
354339,0.103392888612001
1758220,0.103235611975206
2701941,0.103138495660252
1308478,0.103097172403322
3340724,0.102881316713535
256989,0.102598260556383
3004046,0.102440992401375
2063575,0.102373019021362
1819711,0.102219025148464
3716756,0.102184566540308
2163330,0.101886870034701
2646670,0.101709174105339
2767955,0.10109163460461
3638580,0.100939218164618
3851110,0.100738851549199
786343,0.0999200140818403
1648068,0.09991350542009
2008651,0.0997762994534988
2693590,0.0996952368027321
4225095,0.0995159740609244
1075338,0.0994298892274071
1938553,0.0993486454699379
1360545,0.0992664328616665
3449315,0.0992151412872837
1115102,0.0991794249732492
1398369,0.099036500576111
4316999,0.0990352210435205
797957,0.0990190422302975
2823366,0.0989734235848091
2404311,0.0987875012124336
1279843,0.0987546754856675
4480157,0.0986772428065925
643845,0.0984492119937343
3705172,0.0981609255670725
3615824,0.0978093597903025
1739690,0.0977237683127713
4112130,0.0970731053171381
2952341,0.0969372901619265
2222294,0.0968548066472276
2410530,0.0966309604758497
204659,0.0965655815387558
2355813,0.0964921021597966
4415666,0.0964131691382979
3704972,0.0962612802251714
2924395,0.0962462578025811
2800398,0.0961556939043381
1429530,0.0959812211185738
3360454,0.0959268151849824
3907398,0.0958671570675667
132848,0.095728990541397
811724,0.0955779980330162
330476,0.095462905174733
1346229,0.0948979098966832
1185992,0.0947397596339302
4227764,0.0945646912117974
4364659,0.0945467549297275
493760,0.0942762554468062
3329924,0.0941442415539643
163437,0.0940402337997278
3883274,0.0940373570082531
2422484,0.0940281070639017
2505737,0.0940022377334734
1376753,0.0939753006822237
4009401,0.0938278758509825
3690053,0.0937359293461761
1358580,0.0935910345448604
4118802,0.0932519749537611
1275398,0.0932296736998958
617743,0.0930949221840397
4378116,0.0927801852110676
2645207,0.0927625306879973
1379246,0.0927543122729194
1884876,0.0924088892136659
2630110,0.0920154033187335
2542341,0.0919841567886071
2907577,0.0918966317456917
1728314,0.0917380394746166
3376563,0.0917271372148515
2394597,0.0916909729141127
2403610,0.0916814278680564
1876174,0.0916634054162235
936834,0.0916601096129427
1588272,0.0915174435180935
2713340,0.0914939111673527
1018067,0.091398021788671
2145484,0.0913119861447532
1900505,0.0912163985273917
3225445,0.0911938780433261
1225594,0.0911798456501612
2715769,0.0911446213190346
1241660,0.0910327797547483
1514774,0.0908539258934119
4032945,0.0907647596830194
517540,0.0907598333664594
3108398,0.0899831897211135
112340,0.0898600909714409
3892931,0.0898269546523693
2542359,0.0897674078015872
1559714,0.0897110969796901
946473,0.0897083311844947
3000201,0.089386461230734
3048674,0.0893443920166763
3302046,0.0893165086518518
2294247,0.0893005193334668
3820198,0.0892224242162341
3383411,0.0891630648557237
3081608,0.0889298383322519
2505155,0.088908408349992
3047775,0.0886863620992541
1130269,0.0885800382922775
4036160,0.0885523315750534
1044972,0.0885270658624996
3112481,0.0884184297006629
3460650,0.0882667082661702
3287771,0.088051664025399
1188792,0.0880382860670096
4502557,0.0878574123757872
4234745,0.0878020973573503
3297814,0.0877485510031355
4194176,0.0874920442188495
349449,0.0872944236799065
3400918,0.0871019121144991
456993,0.0865641953258782
158193,0.0863399785720618
3593786,0.0862426409733245
3126326,0.0861999905651152
3094629,0.0860642194875309
2516716,0.0860428969831077
988568,0.0860417284274318
3824592,0.0855147578318067
2675565,0.085245426961376
2951118,0.0850429599566255
3821437,0.0849969433750196
3611521,0.0848535604226253
4224553,0.0848479019117389
2648133,0.083868925983098
3047222,0.0838349638647869
1382166,0.0836788280179915
755967,0.0833863056815524
1522897,0.083292417196314
372687,0.0832238271555998
1022693,0.0828874824876866
3627332,0.0828372967040255
2286774,0.0824713940600801
2077338,0.0824631425806864
301191,0.0823541667710667
518621,0.082284190573396
588725,0.0821569084021448
505591,0.0821205042434382
4228940,0.081940914007952
2562646,0.0818393595035431
3248109,0.0816209448670585
3245647,0.0812618111488042
446167,0.0812593074235679
499884,0.0812433110515977
4219980,0.081087014126166
2856361,0.0810724607882351
2043713,0.0810084567161039
1935066,0.0809646362493259
3864665,0.08069122264742
264121,0.0806736310031101
2131162,0.0805152352219153
1077974,0.0804295596367843
4599863,0.080320854479683
2653979,0.0802659518826122
1782675,0.0801217067776206
2326842,0.0799641392432101
1459134,0.0798590460194449
3330312,0.0798223383109086
4572092,0.0796595372049648
1678868,0.0796549774227764
281670,0.0795520005200461
2604795,0.0795372887873251
1331854,0.0788286481245204
4538726,0.0787625896040117
892685,0.0785702049264199
3606118,0.0782895273960927
979049,0.0782245833602894
1801417,0.0781807394063936
493154,0.0781614258089321
4625870,0.0780190525913068
2982901,0.0779699198678602
3014122,0.0775359928154782
2049936,0.0775118722335433
1464717,0.0773958558757602
2674514,0.0772851646865031
4399289,0.0771224169935725
1377185,0.0770066240804223
1035118,0.0768950618602745
3049680,0.0767739062675509
3848119,0.0766538138775859
1702928,0.0765088259833255
3257591,0.0764239245284318
3878165,0.0761960011007104
571069,0.0760293696434355
4218678,0.0759906024830729
3820384,0.0759141904173664
2578960,0.0758580035170082
3316777,0.0757989311917103
1109891,0.0756606920655378
595104,0.0756183430764431
1275187,0.0755987509099007
3423523,0.0755858035775132
4423066,0.0755663370006252
1429767,0.0753307241461449
2487531,0.0752763039042545
4225425,0.0750672189373542
2000236,0.0750521071643747
203099,0.0747897929365762
257002,0.0747144584783876
2389619,0.0747118280947452
3277093,0.0745128055651725
4502427,0.0744759561777045
2327829,0.074442102829722
2645822,0.0744065676238137
4626127,0.0743784673592492
3325116,0.0743059934496699
2501370,0.0742564598452672
360068,0.0740683501246802
1276243,0.0740481522494616
3637038,0.0736071891932375
329155,0.0736008064243976
1978492,0.0730603342413835
1839184,0.0729561721549891
2525970,0.0729209037818819
2480231,0.0728738755436926
3461930,0.0727527764149816
1140831,0.0724860332768734
332808,0.0723217037702989
2895985,0.0723018201849391
1133925,0.0722926627137848
1518044,0.0721407538424428
1168396,0.0721122013434518
2296944,0.0720805777327733
3957741,0.071644723501997
1175573,0.0715132460117105
3199629,0.0713235513288417
4032472,0.0711348408266239
4533970,0.0711052549018447
4302970,0.0709298683387417
3748767,0.0708813217810171
2732056,0.0708169938992261
2564662,0.0707163182637863
2984537,0.0706961658236414
334915,0.0705381271737369
3414424,0.0703888283845657
3010638,0.0702464515768721
4518877,0.0701062283535799
2049545,0.0699978930810643
4153342,0.0699011520180455
3143359,0.0699006771926749
771480,0.0698824739784395
3290497,0.0698460169890186
3698389,0.0697769481093862
3089642,0.0697595360947785
600026,0.0697244085863175
72539,0.069675679596627
867456,0.0696085517484763
4528691,0.0695210325889453
4623374,0.0693690450209302
2858036,0.0693495933452496
450749,0.0692828244206105
3703052,0.0692204460934042
4148112,0.0690507024076522
3053725,0.0690469300562332
2390955,0.0690367560201003
1562719,0.0689932159411977
2346841,0.0689482142747357
3494409,0.068735520232443
1784154,0.068698419039216
743372,0.0686192345805271
2638304,0.0685006139006722
3307814,0.0684652683050711
799572,0.0684011143261382
4607478,0.0683720211942721
3706863,0.0682637820006762
2537132,0.0682262808992392
3903560,0.0681484451726433
2134200,0.0681300758106345
3690173,0.0680467554302762
3726633,0.0678403880390165
1585168,0.0675190251389613
2589249,0.0673539042989106
3280536,0.0673478338489341
2272371,0.0673085369531134
63249,0.0672501613684183
268306,0.0671269624684331
1149186,0.0671223531718748
4244415,0.0671206906086018
1189213,0.0669625069134288
2515999,0.0669179299480279
4126898,0.0668608644507969
2329861,0.0667213253505565
191303,0.0665353998294704
4134166,0.0663828313152399
2577062,0.0663379418487542
3097721,0.0662709683132609
4346365,0.0661985753677485
734590,0.0661705698965988
3283073,0.0660045106336604
1360604,0.0658240298630868
163653,0.0658036402490817
1036875,0.0657615753936451
892479,0.0656280173655484
4265191,0.0655244477844297
2816613,0.0654844819656861
4570502,0.065445034328884
1161893,0.0650959190880318
2460176,0.0649732415937199
3408134,0.0648233409803313
3576319,0.0644642393779219
1009378,0.0640578926254697
2138473,0.0638624279777802
1934030,0.0638004125368285
1183496,0.0637771827295174
1967003,0.063750812853982
1754214,0.0637369214586867
1554592,0.0635043125428225
1941550,0.0634684282599047
3382210,0.0634453991540086
3089664,0.0633060397132517
4072603,0.0632816882827567
2142435,0.0632190858155856
3354790,0.0631122157137977
3306446,0.0630542570412386
1353268,0.0629494173622964
889284,0.0629074696361058
2889916,0.0628568045747915
4340636,0.0627428688329393
2940584,0.0626400198250113
4292944,0.0625409041649108
555998,0.0618472749491087
2017868,0.0617599964116985
2380437,0.0616815036416453
1324091,0.0614428511930554
3435519,0.0611400517217139
4473294,0.0610458568209704
2074464,0.0608745601914569
2714603,0.0608675553492412
3396462,0.0608087006848293
551894,0.0607191490459712
2369521,0.0605658039698768
3698488,0.0604798932746201
2093128,0.0603754865351127
3716053,0.0603625219346443
2232194,0.0603409618310401
3406297,0.0603368284449282
1925528,0.0603302657802113
1291819,0.0600204929691267
3445699,0.0599947817762958
2433710,0.0599756372237415
1764366,0.0599049574708897
1371151,0.0597958722185075
1790536,0.0597680611022042
4548118,0.0595176982474908
762276,0.0594373872159673
2320494,0.0593694425700416
828698,0.0588302020497186
3315071,0.0587539787724851
1142834,0.0585845553314804
2810497,0.0584886449452001
4302607,0.058445781266121
2395767,0.0583827430430859
2638751,0.0582430359559805
4611640,0.0581932089668871
4625665,0.0581372200289201
3023215,0.0581289418652015
826685,0.0579861756303573
3842766,0.0574908453898092
1312991,0.0573786335882182
3208547,0.0570239179314451
501335,0.0569820044607982
2353571,0.0567174604120769
2944408,0.0564164504763839
4206200,0.056174747208757
2033242,0.05598810477313
2481230,0.0559147016448058
455741,0.0559012200440413
3320489,0.0558854503431977
993841,0.055709323988224
780922,0.0551462106944901
924967,0.0550712218130801
3535499,0.0550469138611012
3341834,0.0549933109647003
1699893,0.0549829736987563
1761359,0.0548900284430294
101861,0.0547620961772891
3134565,0.0542918210128584
4073220,0.0541750107132996
4008595,0.0541714606298933
824007,0.0539837999335318
2653899,0.053878028549982
4232211,0.0535457368329311
1207110,0.0535147283395989
2569243,0.053462663156857
1534334,0.0534047194850445
2031291,0.05316975635863
4303263,0.0531284630775047
