Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0009252~peptidoglycan biosynthetic process	24	2.1998166819431715	0.0016853423007295479	B0091, B3182, B3396, B3176, B0381, B0084, B1097, B2010, B4053, B0839, B0149, B3208, B0635, B2519, B0925, B0086, B3189, B3730, B3972, B3147, B0088, B4233, B1113, B0841	953	47	3407	1.82554531044183	0.8513325607898383	0.3805502915047319	0.3798761545844401
GOTERM_MF_DIRECT	GO:0016772~transferase activity, transferring phosphorus-containing groups	22	2.016498625114574	0.0020829200858899014	B2370, B2383, B3869, B2218, B2416, B3947, B3911, B1702, B2829, B0570, B0175, B3210, B3026, B4112, B4003, B1199, B3546, B0695, B2786, B0993, B0400, B2556	956	41	3299	1.8516685376058781	0.8997268078260772	0.3310476035030302	0.3304478795836407
GOTERM_BP_DIRECT	GO:0042908~xenobiotic transport	13	1.1915673693858846	0.002608315437449943	B2074, B2076, B2075, B0448, B0449, B3265, B0462, B3266, B3673, B3513, B0575, B3514, B1663	953	20	3407	2.3237670514165796	0.9477255215761023	0.4907980214801642	0.48992858300101433
GOTERM_MF_DIRECT	GO:0004673~protein histidine kinase activity	17	1.5582034830430798	0.002647493551616799	B2380, B2370, B3869, B2218, B3911, B0570, B3210, B3026, B1222, B4112, B4003, B2126, B0695, B2786, B0993, B0400, B2556	956	29	3299	2.0229043428076756	0.9462847219102694	0.3310476035030302	0.3304478795836407
GOTERM_MF_DIRECT	GO:0004180~carboxypeptidase activity	11	1.008249312557287	0.002667621619530286	B0149, B1326, B0635, B3182, B2519, B3396, B0084, B2010, B0925, B0839, B0376	956	15	3299	2.530613668061367	0.9474672359550783	0.3310476035030302	0.3304478795836407
GOTERM_CC_DIRECT	GO:0044569~[Ni-Fe] hydrogenase complex	11	1.008249312557287	0.0028595977451584425	B2481, B2483, B2482, B2485, B2484, B2487, B2486, B2994, B2488, B0973, B2996	870	15	2976	2.5085057471264367	0.3398153166785103	0.20732083652398708	0.20732083652398708
GOTERM_MF_DIRECT	GO:0022857~transmembrane transporter activity	81	7.4243813015582045	0.003144192478527843	B3270, B1053, B0040, B1492, B4080, B0479, B1645, B0878, B0879, B1528, B3224, B4115, B3463, B0396, B2014, B3265, B0793, B3266, B1441, B3662, B3547, B1126, B0270, B3063, B2098, B2801, B1514, B2008, B0427, B4544, B2201, B3496, B4464, B0462, B2882, B0861, B3657, B3258, B3654, B3456, B3093, B3370, B4067, B4460, B2240, B3528, B0612, B0810, B0933, B1828, B3685, B3089, B2077, B3006, B0575, B1663, B1223, B3523, B2074, B3241, B2076, B2075, B3240, B1657, B2789, B2943, B3714, B3078, B4288, B4289, B3673, B3513, B1015, B3514, B0960, B2587, B2546, B3358, B3479, B3754, B2347	956	213	3299	1.3122900583416817	0.9689919322557421	0.3310476035030302	0.3304478795836407
GOTERM_MF_DIRECT	GO:0004386~helicase activity	16	1.466544454628781	0.003283325088338443	B4052, B3780, B3162, B1808, B2819, B2822, B3813, B3652, B3783, B1653, B3778, B0059, B1413, B0148, B0962, B0797	956	27	3299	2.044940337827367	0.9734165360217856	0.3310476035030302	0.3304478795836407
GOTERM_MF_DIRECT	GO:0008658~penicillin binding	9	0.8249312557286892	0.0032984815566425114	B0149, B0635, B3182, B2519, B3396, B0084, B2010, B0839, B0376	956	11	3299	2.823411943704831	0.9738586961778567	0.3310476035030302	0.3304478795836407
GOTERM_MF_DIRECT	GO:0000155~phosphorelay sensor kinase activity	17	1.5582034830430798	0.004172588915174704	B2380, B2370, B3869, B2218, B3911, B0570, B3210, B3026, B1222, B4112, B4003, B2126, B0695, B2786, B0993, B0400, B2556	956	30	3299	1.9554741980474197	0.9900680083983158	0.3838781801960728	0.3831827487102103
GOTERM_BP_DIRECT	GO:0006260~DNA replication	23	2.1081576535288726	0.0042561062098623184	B4052, B4361, B3066, B0184, B0470, B3702, B3813, B0924, B1099, B3498, B0231, B2234, B0892, B0397, B0398, B0640, B0014, B3778, B2411, B2675, B3863, B0015, B4238	953	47	3407	1.7494809225067536	0.9919305004210053	0.5442060617245783	0.5432420120138174
GOTERM_BP_DIRECT	GO:0046777~protein autophosphorylation	17	1.5582034830430798	0.004338223698424451	B2370, B3176, B3869, B2218, B3911, B0607, B3210, B1222, B4112, B4003, B2566, B0695, B2786, B0993, B0400, B2556, B2501	953	31	3407	1.9604982567782554	0.992648545083074	0.5442060617245783	0.5432420120138174
GOTERM_BP_DIRECT	GO:0018106~peptidyl-histidine phosphorylation	17	1.5582034830430798	0.004338223698424451	B2380, B2370, B3869, B2218, B3911, B0570, B3210, B3026, B1222, B4112, B4003, B2126, B0695, B2786, B0993, B0400, B2556	953	31	3407	1.9604982567782554	0.992648545083074	0.5442060617245783	0.5432420120138174
GOTERM_MF_DIRECT	GO:0016746~transferase activity, transferring acyl groups	31	2.841429880843263	0.005091272290890576	B1092, B1095, B3790, B3845, B1428, B2836, B1427, B3607, B2474, B1440, B0594, B4013, B3447, B3888, B4012, B0622, B1855, B3617, B2844, B4307, B0727, B0903, B2463, B2342, B2584, B3730, B1054, B3114, B2224, B0885, B3018	956	68	3299	1.5731756091557962	0.9964114874912199	0.43236650839563046	0.4315832357354935
GOTERM_BP_DIRECT	GO:0090503~RNA phosphodiester bond hydrolysis, exonucleolytic	8	0.7332722273143905	0.0068410684994876705	B4162, B4483, B3164, B1286, B2011, B4179, B2268, B3643	953	10	3407	2.860020986358867	0.9995722496148505	0.7021423941746892	0.7008985635384186
GOTERM_BP_DIRECT	GO:0006401~RNA catabolic process	8	0.7332722273143905	0.0068410684994876705	B4162, B1084, B3780, B3162, B0183, B3164, B1286, B0214	953	10	3407	2.860020986358867	0.9995722496148505	0.7021423941746892	0.7008985635384186
GOTERM_MF_DIRECT	GO:0016779~nucleotidyltransferase activity	24	2.1998166819431715	0.0073749184300899665	B3282, B3053, B3066, B0184, B2042, B3164, B3295, B0470, B3988, B3857, B1099, B0175, B3730, B3430, B3202, B0231, B0143, B3992, B0167, B2049, B0640, B3987, B0586, B3863	956	50	3299	1.6564016736401674	0.9997154720573886	0.5815649962013802	0.5805114364256531
GOTERM_MF_DIRECT	GO:0000287~magnesium ion binding	71	6.507791017415215	0.009438897300305284	B2780, B4483, B2779, B2416, B0238, B3988, B2935, B1207, B2938, B4478, B2011, B0231, B0871, B2533, B0114, B1489, B1764, B3380, B3183, B1084, B2690, B4232, B3385, B0073, B2373, B0905, B1714, B1955, B1713, B3857, B1636, B0507, B3730, B3774, B1199, B2048, B0344, B3930, B3053, B3176, B3449, B1702, B0417, B3642, B4258, B1263, B1342, B0893, B0697, B0214, B0091, B4055, B3041, B3164, B0369, B0688, B1854, B0726, B2947, B3916, B3993, B3430, B3992, B1136, B4129, B3712, B3998, B0124, B2942, B3996, B2787	956	190	3299	1.2895232327681128	0.999971355519378	0.6947028413024688	0.6934443216624282
GOTERM_MF_DIRECT	GO:0071949~FAD binding	16	1.466544454628781	0.011733168057975528	B3081, B3070, B4154, B1163, B2867, B3924, B2906, B0606, B0507, B2133, B2880, B0043, B3972, B3426, B1687, B3941	956	30	3299	1.8404463040446302	0.9999977804520398	0.7689686868692404	0.7675756276538974
GOTERM_MF_DIRECT	GO:0016491~oxidoreductase activity	123	11.274060494958754	0.012020158134634612	B1093, B1525, B1007, B2453, B0430, B1521, B3426, B0312, B4238, B3941, B3787, B3260, B4071, B2052, B2172, B4070, B0824, B0945, B2320, B3774, B4467, B1474, B3017, B1479, B1478, B2481, B2241, B2483, B2482, B2878, B3605, B2913, B3608, B4136, B1387, B2234, B1301, B2994, B1300, B3600, B0973, B2996, B3160, B2195, B3440, B1415, B2867, B2866, B0723, B2508, B0726, B2903, B0606, B2906, B2463, B0284, B0043, B3433, B1136, B0046, B1378, B1014, B1412, B2468, B3070, B2020, B2539, B0517, B2133, B0871, B0356, B0114, B1687, B2091, B4154, B0073, B1832, B3212, B2881, B2485, B1395, B2880, B4269, B2484, B3972, B2487, B2486, B2489, B0104, B2283, B3924, B0414, B1109, B1746, B0935, B0419, B2719, B1189, B4211, B3003, B2794, B1224, B1587, B0894, B2675, B1468, B2799, B1501, B2711, B4051, B3081, B3087, B0888, B0801, B2661, B2542, B1210, B1059, B1971, B0124, B3236, B0368, B1852	956	356	3299	1.1922835080626204	0.9999983888491283	0.7689686868692404	0.7675756276538974
GOTERM_MF_DIRECT	GO:0004812~aminoacyl-tRNA ligase activity	14	1.2832263978001834	0.01253753293808544	B3560, B0194, B0930, B2514, B1876, B1714, B3559, B1713, B4258, B4129, B0893, B2697, B2114, B0026	956	25	3299	1.9324686192468619	0.9999990958950945	0.7689686868692404	0.7675756276538974
GOTERM_MF_DIRECT	GO:0046872~metal ion binding	226	20.714940421631532	0.013656433644087591	B1808, B0710, B2459, B3421, B0033, B2453, B2697, B1489, B4071, B2690, B4198, B4075, B4070, B0824, B3774, B4069, B1474, B3898, B0145, B0026, B1479, B2204, B1478, B2481, B0061, B0183, B0062, B1829, B0732, B0733, B3449, B1702, B2917, B1264, B3326, B2114, B0973, B2472, B1814, B2463, B0284, B2584, B1136, B1378, B2468, B4162, B0480, B2780, B2416, B2779, B0238, B1326, B0118, B3988, B1207, B0472, B2531, B0231, B2533, B0475, B2411, B0114, B0356, B1687, B2091, B3183, B3066, B3617, B2525, B3857, B1671, B4389, B2881, B3178, B3730, B4269, B1794, B3612, B1674, B1432, B0344, B2523, B0104, B2886, B0381, B0932, B3527, B4058, B1224, B1587, B2799, B0015, B2315, B1468, B2557, B3081, B4173, B4055, B0927, B0369, B3993, B3870, B3992, B3635, B3998, B2787, B0126, B3996, B0368, B1093, B3030, B4122, B4483, B3947, B0679, B3829, B3706, B4478, B2299, B0431, B0312, B4238, B1764, B1522, B3380, B1084, B4232, B3385, B4471, B0307, B2729, B3498, B4467, B1199, B1873, B2048, B0421, B3137, B1633, B4469, B4260, B3176, B3054, B3847, B2878, B4015, B0570, B4378, B3287, B3843, B4019, B2994, B0697, B2996, B0214, B3041, B2194, B3164, B0688, B2988, B2866, B2508, B2067, B4005, B3158, B4129, B2501, B2383, B2020, B3903, B2935, B2937, B2938, B2011, B0750, B3469, B0871, B0072, B0073, B2373, B2494, B1714, B1956, B1713, B1955, B0628, B3212, B4301, B1274, B2487, B3211, B2489, B2488, B2283, B2162, B2284, B1623, B3925, B2712, B0414, B3801, B0417, B0418, B3926, B2719, B4213, B0098, B0894, B3247, B0895, B1501, B1062, B1613, B1854, B1856, B2947, B2829, B3916, B2022, B2143, B1057, B1851, B2268, B1971, B0763, B2942	956	694	3299	1.1237595408341674	0.9999997411057509	0.7935106706880369	0.7920731513570803
GOTERM_BP_DIRECT	GO:0006221~pyrimidine nucleotide biosynthetic process	8	0.7332722273143905	0.014308044598918547	B1062, B0945, B0171, B1281, B2780, B3642, B0032, B0033	953	11	3407	2.600019078508061	0.9999999153611592	1.0	0.999113475177305
GOTERM_BP_DIRECT	GO:0071555~cell wall organization	32	2.933088909257562	0.015155874201539646	B2380, B1491, B3396, B0084, B0381, B1097, B0839, B0633, B3208, B2558, B1326, B0635, B2519, B3189, B4233, B0376, B0091, B1081, B3182, B2010, B4053, B0149, B0920, B1856, B0925, B0086, B3730, B3972, B0088, B2126, B1113, B0841	953	78	3407	1.4666774289019828	0.9999999679908816	1.0	0.999113475177305
GOTERM_BP_DIRECT	GO:0006807~nitrogen compound metabolic process	12	1.0999083409715857	0.01519341776956754	B1415, B1525, B4071, B0713, B0219, B3212, B2661, B0032, B0033, B3870, B0167, B4070	953	21	3407	2.0428721331134763	0.9999999693404902	1.0	0.999113475177305
GOTERM_MF_DIRECT	GO:0005515~protein binding	351	32.17231897341888	0.017726851740594008	B2581, B1808, B2218, B1922, B3428, B0958, B3300, B0152, B0032, B2572, B0033, B0154, B3783, B0397, B3541, B0398, B3426, B3547, B3303, B1489, B3780, B0949, B1118, B0149, B3418, B0820, B0700, B2569, B0948, B3652, B2201, B3650, B2685, B1474, B1114, B1235, B2566, B3778, B0146, B1116, B0026, B2361, B0184, B2482, B1393, B3208, B2119, B0733, B1942, B1945, B3329, B0739, B0054, B2231, B2234, B0177, B3326, B2114, B0059, B3205, B0731, B0973, B3560, B0291, B0292, B2472, B2592, B0600, B0723, B3559, B1814, B0726, B0727, B2906, B1938, B0607, B0042, B0284, B2584, B1131, B1252, B1136, B0046, B0167, B1256, B0962, B3869, B2416, B2779, B3749, B1447, B3746, B0118, B3988, B1207, B3868, B2892, B3982, B3067, B0472, B0594, B0231, B4035, B1683, B4036, B2533, B1201, B2411, B3987, B0114, B0477, B2897, B3183, B3182, B4033, B4154, B4034, B1680, B3066, B4032, B0470, B2525, B3857, B0903, B3178, B3730, B0462, B3734, B3973, B1435, B2523, B3732, B0104, B1555, B3891, B3528, B0932, B2319, B1900, B0935, B2551, B3641, B1222, B2674, B1101, B1342, B4058, B4179, B1224, B2555, B1587, B0014, B0015, B1468, B3401, B2556, B4051, B4052, B3081, B4170, B0492, B4175, B1338, B0924, B0925, B2421, B3991, B1211, B2542, B1210, B2786, B0124, B2422, B3998, B0126, B1095, B3396, B3030, B2186, B4361, B1097, B3825, B1887, B3705, B0679, B0437, B3702, B3829, B0439, B3708, B1649, B3706, B4235, B4354, B3147, B2299, B4355, B1089, B0431, B2731, B1883, B2730, B4238, B0797, B1084, B3261, B3813, B3934, B2729, B0660, B1199, B4349, B0783, B0421, B3137, B0785, B1633, B1511, B4261, B3172, B3296, B4262, B3295, B4021, B3847, B1304, B3845, B3725, B2516, B2519, B3607, B2199, B4136, B4378, B3287, B3169, B2992, B3168, B0695, B4019, B2511, B2994, B0575, B0696, B1421, B0697, B0214, B4018, B2512, B0698, B2195, B2194, B3162, B2076, B2196, B2075, B3164, B0688, B1657, B2988, B3839, B2067, B1099, B3158, B0441, B3833, B2501, B2380, B1290, B3352, B0084, B3591, B2383, B2812, B0635, B0878, B0999, B0879, B0637, B1608, B2938, B1286, B2011, B3342, B3463, B0199, B0993, B1049, B0072, B1281, B2494, B1714, B4307, B1713, B0628, B3212, B0064, B0185, B1274, B0186, B3210, B2487, B1035, B2126, B0740, B2006, B1070, B2283, B3250, B3493, B3251, B2712, B0414, B1746, B3926, B2719, B3806, B0098, B0890, B0892, B3006, B0894, B3247, B0895, B1621, B0091, B0094, B1184, B1613, B2822, B1854, B3911, B0888, B3912, B1856, B3916, B2949, B1176, B3234, B3235, B2385, B2022, B0088, B3114, B0882, B0640, B0641, B3357, B2942, B0400, B1852	956	1118	3299	1.0834022574681328	0.9999999972948196	0.9785222160807893	0.9767495309067299
GOTERM_BP_DIRECT	GO:0000160~phosphorelay signal transduction system	30	2.749770852428964	0.018595256203284484	B2380, B3869, B2218, B3669, B3868, B1608, B0570, B0330, B4112, B3026, B1222, B2079, B2731, B0695, B1883, B0399, B2554, B0993, B2556, B2193, B2370, B3911, B3912, B1914, B3210, B4003, B2126, B1235, B2786, B0400	953	73	3407	1.469188862855582	0.9999999993856544	1.0	0.999113475177305
GOTERM_MF_DIRECT	GO:0015562~efflux transmembrane transporter activity	10	0.916590284142988	0.020059012532470492	B1601, B0878, B2074, B0879, B0462, B3266, B0793, B4080, B3514, B2578	956	16	3299	2.1567730125523012	0.9999999998034309	1.0	0.99909338168631
