Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0016301~kinase activity	52	7.386363636363637	1.79688155996261E-4	B2380, B2060, B2383, B2218, B2416, B0679, B3900, B1208, B2737, B1207, B3904, B4399, B3222, B0993, B3668, B2216, B3940, B3580, B2928, B3650, B0981, B3899, B1511, B3897, B2160, B4385, B3693, B0063, B0619, B3526, B2715, B1507, B3926, B2078, B4016, B1222, B1101, B2750, B0695, B0731, B2556, B2070, B1854, B3911, B2429, B2829, B3916, B2784, B2388, B2387, B3115, B2501	635	166	3299	1.6274357271606108	0.13670439864928918	0.01839557497011722	0.01805865967762423
GOTERM_BP_DIRECT	GO:0006261~DNA-dependent DNA replication	10	1.4204545454545454	1.9985457199329283E-4	B0060, B0470, B1099, B2231, B0231, B0892, B1763, B0640, B3863, B3699	632	14	3407	3.850587703435805	0.15675099700676653	0.042569023834571375	0.042469096548574725
GOTERM_MF_DIRECT	GO:0016874~ligase activity	33	4.6875	3.2885539383066065E-4	B2260, B0085, B0930, B1866, B1701, B2712, B2514, B3647, B2836, B4258, B0033, B4233, B3744, B2697, B2557, B2315, B0091, B4155, B3617, B1714, B3559, B0526, B2507, B0680, B0581, B4005, B0088, B4069, B0188, B2400, B0586, B0642, B0026	635	93	3299	1.843484886969774	0.2358933868274805	0.02992584083859012	0.029377748515539016
GOTERM_MF_DIRECT	GO:0016779~nucleotidyltransferase activity	21	2.9829545454545454	4.949850674574843E-4	B0060, B3053, B0184, B3164, B3295, B0470, B3988, B2747, B3857, B0758, B1099, B0175, B3430, B0231, B0166, B0167, B2049, B0640, B3987, B0586, B3863	635	50	3299	2.182015748031496	0.33302187348797807	0.03695650039124535	0.03627964140972072
GOTERM_MF_DIRECT	GO:0003676~nucleic acid binding	32	4.545454545454546	4.963632531180695E-4	B0060, B0183, B0184, B1808, B0930, B1866, B1286, B2892, B2011, B3169, B4179, B0256, B3822, B2576, B2697, B3863, B0059, B3247, B0214, B1084, B3162, B3164, B0948, B2509, B3652, B3298, B4349, B1114, B1653, B1413, B0148, B3314	635	91	3299	1.8269100977762396	0.3337737439846046	0.03695650039124535	0.03627964140972072
GOTERM_MF_DIRECT	GO:0003678~DNA helicase activity	10	1.4204545454545454	5.580918758317517E-4	B2822, B3813, B2184, B3652, B1808, B2819, B1860, B3822, B2820, B0962	635	15	3299	3.4635170603674537	0.3665958491800715	0.037843348696723136	0.03715024707224103
GOTERM_MF_DIRECT	GO:0043546~molybdopterin cofactor binding	11	1.5625	6.299445600162095E-4	B0997, B2206, B2283, B0283, B3894, B1474, B1224, B0894, B1872, B1468, B1588	635	18	3299	3.1748906386701665	0.4027724137994776	0.037843348696723136	0.03715024707224103
GOTERM_MF_DIRECT	GO:0005515~protein binding	251	35.653409090909086	6.468948495166348E-4	B3671, B0283, B1808, B2218, B3428, B0152, B1241, B0153, B0033, B2576, B2216, B1489, B1118, B0149, B3418, B2569, B2206, B0948, B3894, B3652, B3650, B1474, B1114, B2566, B0146, B1116, B0026, B0184, B1393, B0619, B0733, B0054, B2231, B2234, B0177, B3326, B0059, B0972, B0731, B0973, B2470, B0291, B0292, B2472, B2907, B0600, B3559, B0724, B1814, B0726, B2906, B0042, B0284, B2584, B1131, B0286, B2222, B2585, B0167, B0047, B0962, B4161, B3192, B4041, B3076, B2416, B1208, B0118, B3988, B0239, B1207, B3868, B2892, B0472, B0231, B1683, B4036, B2533, B1201, B3987, B0114, B3621, B4392, B3183, B4033, B3064, B4155, B1680, B4032, B0470, B3857, B0903, B3298, B0462, B2400, B4187, B3891, B3528, B0932, B0935, B1222, B1101, B4058, B4179, B1224, B0015, B1468, B3401, B1588, B2556, B4051, B3081, B4291, B4170, B4174, B2426, B1337, B0924, B2421, B2542, B1210, B2422, B4242, B2184, B1095, B3396, B3030, B0679, B3829, B0439, B3706, B4235, B2297, B4354, B3147, B3146, B0794, B0431, B1763, B2731, B3822, B2733, B4238, B1084, B4230, B3813, B1990, B0780, B4349, B0421, B3019, B1511, B0423, B3292, B4261, B3290, B3296, B4143, B3295, B3847, B3845, B2516, B2519, B4136, B4016, B4379, B0451, B3169, B3168, B0695, B4019, B0575, B2997, B0214, B2512, B3281, B2195, B3162, B2076, B2196, B2075, B3164, B1658, B2509, B2067, B1099, B3158, B3398, B2501, B2380, B0084, B3591, B0085, B2383, B0997, B0635, B0879, B0759, B2938, B1286, B2011, B0993, B1049, B1281, B2494, B1714, B3212, B1274, B0186, B2487, B1035, B3699, B2283, B4221, B3493, B3251, B2712, B0414, B1746, B1507, B3926, B3806, B0098, B0890, B1860, B0650, B3486, B0892, B3006, B0894, B3247, B0895, B0090, B0091, B3919, B2822, B1854, B2701, B3911, B3916, B2949, B3234, B2385, B3232, B0088, B3114, B0882, B0640, B3115, B0642, B2820	635	1118	3299	1.1663811925119378	0.41100124918402636	0.037843348696723136	0.03715024707224103
GOTERM_MF_DIRECT	GO:0042910~xenobiotic transporter activity	13	1.8465909090909092	0.0010182592101484244	B4044, B2470, B2076, B2075, B3265, B0462, B3673, B3513, B0575, B3514, B1663, B1985, B3710	635	25	3299	2.7015433070866144	0.5654135520216332	0.05212214331947247	0.05116752530995832
GOTERM_MF_DIRECT	GO:0004812~aminoacyl-tRNA ligase activity	13	1.8465909090909092	0.0010182592101484244	B4155, B0930, B1866, B2514, B1714, B3559, B0526, B0680, B4258, B2697, B2400, B0642, B0026	635	25	3299	2.7015433070866144	0.5654135520216332	0.05212214331947247	0.05116752530995832
GOTERM_MF_DIRECT	GO:0016491~oxidoreductase activity	92	13.068181818181818	0.0011158878969281627	B2020, B1525, B0997, B2979, B0517, B1241, B2453, B1521, B1444, B3500, B0312, B0114, B3940, B1687, B4238, B3260, B2052, B2206, B2723, B0425, B0945, B3212, B3894, B2881, B1395, B2487, B1474, B2324, B1872, B1479, B1313, B2481, B2283, B4187, B2483, B3605, B3924, B2878, B0414, B1109, B1746, B0935, B0419, B4136, B4379, B1068, B2234, B1189, B3365, B1386, B2431, B1224, B0894, B1501, B2711, B0972, B1468, B2799, B2997, B0973, B1588, B4051, B3281, B3081, B2195, B3440, B2907, B1415, B1019, B2866, B2426, B0724, B2508, B0726, B2903, B2906, B0606, B0284, B2661, B3674, B4049, B3433, B2542, B0286, B2541, B1210, B1059, B1014, B1732, B4249, B2468, B0368	635	356	3299	1.342599309917721	0.5988043109329995	0.05375954044612737	0.05277493347824958
GOTERM_BP_DIRECT	GO:0009058~biosynthetic process	19	2.6988636363636362	0.0014540492834411627	B2290, B0091, B4340, B0085, B0776, B0754, B0600, B3617, B1464, B3430, B0088, B4233, B3288, B2379, B2500, B2049, B0586, B2315, B1941	632	48	3407	2.1338673523206753	0.7109647556211091	0.24776999789837414	0.24718837818499767
GOTERM_BP_DIRECT	GO:0046777~protein autophosphorylation	14	1.9886363636363635	0.0020627134651282483	B3176, B0619, B2218, B3911, B2078, B1222, B4399, B2566, B0695, B3668, B0993, B2216, B2556, B2501	632	31	3407	2.434565128623928	0.8281806683545752	0.254063096453244	0.25346670420804857
GOTERM_MF_DIRECT	GO:0051539~4 iron, 4 sulfur cluster binding	37	5.255681818181818	0.002172938733270735	B2481, B2283, B2284, B2878, B2955, B0118, B1629, B4334, B4379, B3365, B1683, B2797, B1224, B0894, B1468, B1501, B2997, B0972, B0895, B1687, B1588, B3081, B4471, B2206, B0724, B0307, B1814, B3894, B3994, B2487, B3158, B3211, B1276, B4146, B1474, B1851, B2468	635	119	3299	1.6153377886587705	0.8312602760122274	0.09886871236381845	0.09705793008609283
GOTERM_BP_DIRECT	GO:0008152~metabolic process	36	5.113636363636364	0.0022083428840487815	B3053, B3396, B3076, B0414, B2836, B3428, B1207, B2519, B3926, B4213, B1241, B2234, B1982, B3940, B2052, B4232, B0030, B0149, B1316, B0369, B0403, B1854, B3916, B0120, B3430, B0980, B3431, B3656, B0167, B2324, B1014, B2026, B0344, B0586, B3338, B4006	632	119	3407	1.630837144984576	0.848292278371297	0.254063096453244	0.25346670420804857
GOTERM_BP_DIRECT	GO:0006164~purine nucleotide biosynthetic process	10	1.4204545454545454	0.0023855689807816337	B1207, B1658, B2508, B2507, B1131, B4005, B2500, B2312, B2557, B4006	632	18	3407	2.994901547116737	0.8696225264562782	0.254063096453244	0.25346670420804857
GOTERM_MF_DIRECT	GO:0015299~solute:proton antiporter activity	9	1.278409090909091	0.0031918145845632887	B1191, B1053, B2076, B2075, B3350, B3673, B0047, B3710, B0478	635	15	3299	3.1171653543307083	0.9268380629613242	0.13758400761880704	0.13506415399941496
GOTERM_MF_DIRECT	GO:0003916~DNA topoisomerase activity	6	0.8522727272727272	0.0038467005763950473	B3030, B2231, B1274, B1763, B3019, B3699	635	7	3299	4.453093363329584	0.9572620781216239	0.1575223886033772	0.15463736317108093
GOTERM_MF_DIRECT	GO:0030151~molybdenum ion binding	9	1.278409090909091	0.005323493926768166	B0997, B2206, B3894, B0284, B1474, B0894, B1872, B1501, B1588	635	16	3299	2.9223425196850394	0.9873012310640027	0.2068191686440853	0.20303127178247202
GOTERM_MF_DIRECT	GO:0022857~transmembrane transporter activity	57	8.096590909090908	0.005555582063699483	B3270, B1053, B1492, B1645, B0879, B1528, B1729, B4115, B0153, B2014, B3265, B2497, B3667, B0270, B3063, B4230, B0709, B2801, B2008, B1515, B3496, B4464, B1596, B0462, B0067, B0861, B3654, B3370, B4067, B2240, B3528, B0898, B1828, B3089, B2077, B1065, B3006, B0575, B1663, B1223, B3523, B3241, B2470, B2076, B2075, B3240, B3714, B0845, B2307, B4288, B4289, B3673, B3513, B3514, B3679, B2587, B3710	635	213	3299	1.3902850171897525	0.9895079416462375	0.2068191686440853	0.20303127178247202
GOTERM_BP_DIRECT	GO:0006265~DNA topological change	6	0.8522727272727272	0.007330829177454776	B3030, B2231, B1274, B1763, B3019, B3699	632	8	3407	4.0431170886075956	0.9981195242699773	0.6939851621323855	0.69235608898184
GOTERM_CC_DIRECT	GO:0005694~chromosome	6	0.8522727272727272	0.007796995881311147	B3030, B2231, B1274, B3822, B3019, B3699	560	8	2976	3.9857142857142853	0.6181734458921986	0.959030493401271	0.959030493401271
GOTERM_BP_DIRECT	GO:0055085~transmembrane transport	85	12.073863636363637	0.008396445700141579	B3270, B4044, B4287, B1053, B1492, B3350, B0718, B1601, B1645, B1528, B1729, B3586, B1484, B3542, B4115, B0153, B4159, B2014, B3265, B2497, B1125, B3667, B1487, B0478, B4033, B0270, B3063, B4230, B4032, B0709, B2801, B2008, B1515, B3496, B4464, B1596, B0462, B0067, B3216, B1312, B0861, B0465, B3654, B0940, B3370, B4261, B1191, B4067, B2240, B0898, B1828, B3089, B2077, B1065, B3486, B3006, B0575, B1663, B1223, B1985, B3523, B3241, B2470, B2076, B2075, B3240, B0808, B0886, B0448, B3714, B0845, B0449, B2307, B1296, B3474, B4288, B4289, B3673, B3513, B0047, B2389, B3514, B3679, B2587, B3710	632	359	3407	1.2763786537851274	0.9992477229912121	0.7153771736520625	0.7136978845120342
GOTERM_MF_DIRECT	GO:0015297~antiporter activity	11	1.5625	0.009276610579332161	B1191, B4044, B3063, B1492, B3350, B1186, B4115, B1663, B0047, B1985, B0478	635	24	3299	2.381167979002625	0.9995112616833254	0.33032800280317565	0.3242780393818721
GOTERM_MF_DIRECT	GO:0051536~iron-sulfur cluster binding	41	5.823863636363636	0.009922094467198883	B4063, B2481, B2283, B2284, B1808, B2878, B2955, B0118, B1629, B4334, B4379, B3365, B2797, B1224, B0894, B1468, B1501, B2997, B0972, B0895, B1687, B1588, B3081, B4471, B2206, B0724, B0307, B1814, B3212, B2881, B3894, B3994, B2487, B3158, B0286, B3211, B1276, B4146, B1474, B1851, B2468	635	147	3299	1.4490224436231185	0.999713223339234	0.3385914736931619	0.33239016465116256
GOTERM_BP_DIRECT	GO:0006418~tRNA aminoacylation for protein translation	9	1.278409090909091	0.010075612761804676	B0930, B1866, B0526, B4155, B0680, B4258, B2400, B0642, B0026	632	18	3407	2.695411392405063	0.9998227745928197	0.7804020066415985	0.7785700770485431
GOTERM_BP_DIRECT	GO:0008360~regulation of cell shape	17	2.414772727272727	0.012218377807310731	B0090, B0091, B1192, B3396, B0084, B3251, B0085, B0149, B0635, B2516, B2519, B1990, B0780, B3147, B0088, B4233, B1113	632	49	3407	1.8702854559545339	0.9999720884888087	0.867504824319062	0.8654684280178434
GOTERM_BP_DIRECT	GO:0018106~peptidyl-histidine phosphorylation	12	1.7045454545454544	0.01876396668899346	B2218, B3911, B2380, B2078, B0619, B1222, B4399, B0695, B0993, B3668, B2216, B2556	632	31	3407	2.0867701102490814	0.999999903886279	1.0	0.9988249118683902
GOTERM_MF_DIRECT	GO:0000155~phosphorelay sensor kinase activity	12	1.7045454545454544	0.01888463626745089	B2218, B3911, B2380, B2078, B0619, B1222, B4399, B0695, B0993, B3668, B2216, B2556	635	30	3299	2.078110236220472	0.9999998313359038	0.6186606841216912	0.6073299023612206
GOTERM_BP_DIRECT	GO:0009061~anaerobic respiration	18	2.556818181818182	0.021125424790770474	B3605, B0997, B2206, B1109, B3894, B1276, B3365, B1474, B1224, B0894, B0993, B1872, B2997, B1468, B0972, B0895, B0973, B1588	632	56	3407	1.7327644665461122	0.9999999876924281	1.0	0.9988249118683902
GOTERM_BP_DIRECT	GO:0005978~glycogen biosynthetic process	4	0.5681818181818182	0.02181067787257796	B3429, B3416, B3432, B3430	632	4	3407	5.390822784810127	0.9999999932275024	1.0	0.9988249118683902
GOTERM_BP_DIRECT	GO:0005977~glycogen metabolic process	4	0.5681818181818182	0.02181067787257796	B3428, B3432, B3430, B3431	632	4	3407	5.390822784810127	0.9999999932275024	1.0	0.9988249118683902
GOTERM_BP_DIRECT	GO:1902600~hydrogen ion transmembrane transport	17	2.414772727272727	0.02192909903416993	B1191, B2076, B2075, B3493, B3350, B0709, B3714, B1296, B1186, B3496, B2014, B3899, B0047, B1941, B0731, B2413, B0478	632	52	3407	1.7623843719571568	0.9999999938920076	1.0	0.9988249118683902
GOTERM_BP_DIRECT	GO:0006281~DNA repair	23	3.2670454545454546	0.022651360317994716	B4170, B0060, B2184, B3153, B1808, B2819, B0710, B2822, B3647, B3813, B2892, B3652, B0472, B2011, B1860, B0231, B4058, B2159, B1114, B3822, B2733, B3863, B2820	632	78	3407	1.5896015903927296	0.9999999967473716	1.0	0.9988249118683902
GOTERM_BP_DIRECT	GO:0006401~RNA catabolic process	6	0.8522727272727272	0.02380268278962407	B1084, B3162, B0183, B3164, B1286, B0214	632	10	3407	3.234493670886076	0.9999999988099063	1.0	0.9988249118683902
GOTERM_MF_DIRECT	GO:0017116~single-stranded DNA-dependent ATP-dependent DNA helicase activity	4	0.5681818181818182	0.024221628373056497	B3813, B2819, B0892, B3822	635	4	3299	5.195275590551181	0.9999999980534234	0.684052194397699	0.6715237659288767
GOTERM_MF_DIRECT	GO:0015616~DNA translocase activity	4	0.5681818181818182	0.024221628373056497	B3813, B0890, B1114, B2820	635	4	3299	5.195275590551181	0.9999999980534234	0.684052194397699	0.6715237659288767
GOTERM_MF_DIRECT	GO:0003918~DNA topoisomerase type II (ATP-hydrolyzing) activity	4	0.5681818181818182	0.024221628373056497	B3030, B2231, B3019, B3699	635	4	3299	5.195275590551181	0.9999999980534234	0.684052194397699	0.6715237659288767
GOTERM_MF_DIRECT	GO:0004777~succinate-semialdehyde dehydrogenase (NAD+) activity	4	0.5681818181818182	0.024221628373056497	B1415, B1525, B1746, B2661	635	4	3299	5.195275590551181	0.9999999980534234	0.684052194397699	0.6715237659288767
GOTERM_MF_DIRECT	GO:0016746~transferase activity, transferring acyl groups	21	2.9829545454545454	0.026945965448210422	B4041, B1095, B3064, B3790, B1855, B3617, B0459, B3845, B1428, B2836, B1427, B0903, B2584, B2297, B3114, B0166, B1463, B3447, B2323, B2378, B0885	635	68	3299	1.604423344140806	0.9999999998022887	0.7317406271465277	0.7183387841584961
GOTERM_MF_DIRECT	GO:0008094~DNA-dependent ATPase activity	6	0.8522727272727272	0.027697142175265397	B2231, B0892, B3822, B2733, B2820, B3699	635	10	3299	3.1171653543307087	0.9999999998948818	0.7317406271465277	0.7183387841584961
GOTERM_MF_DIRECT	GO:0008137~NADH dehydrogenase (ubiquinone) activity	8	1.1363636363636365	0.030477168889019475	B2723, B1109, B2283, B2284, B2276, B2278, B2487, B2277	635	17	3299	2.4448355720240853	0.9999999999898964	0.7800250412533422	0.7657388683366143
GOTERM_BP_DIRECT	GO:0006812~cation transport	7	0.9943181818181818	0.03079333118980028	B1191, B3350, B0484, B3469, B0575, B0047, B0478	632	14	3407	2.6954113924050636	0.9999999999974107	1.0	0.9988249118683902
GOTERM_BP_DIRECT	GO:0006974~cellular response to DNA damage stimulus	59	8.380681818181818	0.0314854608933361	B2184, B3153, B1808, B2819, B0710, B3429, B0679, B2979, B0472, B2011, B0231, B4354, B3222, B4036, B3744, B3822, B2733, B3863, B1080, B2290, B4033, B0030, B3813, B3894, B3652, B1035, B2365, B1114, B4381, B0060, B4187, B2483, B3528, B3526, B3647, B3409, B3926, B3167, B4213, B1860, B1222, B4058, B2159, B4170, B1019, B2822, B2949, B0284, B3432, B1131, B4005, B1296, B3433, B2024, B3431, B2500, B1059, B1732, B2820	632	250	3407	1.27223417721519	0.9999999999985922	1.0	0.9988249118683902
GOTERM_MF_DIRECT	GO:0016620~oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	9	1.278409090909091	0.03426532937957892	B1415, B1525, B1746, B2661, B1241, B3433, B1444, B1014, B0312	635	21	3299	2.226546681664792	0.9999999999995891	0.8504031746022768	0.8348280248842864
GOTERM_MF_DIRECT	GO:0003887~DNA-directed DNA polymerase activity	7	0.9943181818181818	0.03640107567339491	B0060, B0184, B0470, B1099, B0231, B0640, B3863	635	14	3299	2.597637795275591	0.9999999999999328	0.8570438955196296	0.841347120876413
GOTERM_MF_DIRECT	GO:0004553~hydrolase activity, hydrolyzing O-glycosyl compounds	10	1.4204545454545454	0.036625807500838874	B4392, B1316, B0403, B3076, B3432, B3147, B3431, B3656, B0344, B3338	635	25	3299	2.0781102362204726	0.9999999999999445	0.8570438955196296	0.841347120876413
GOTERM_BP_DIRECT	GO:0071897~DNA biosynthetic process	6	0.8522727272727272	0.037124400374116406	B0060, B0184, B0470, B1099, B0640, B3863	632	11	3407	2.9404487917146147	0.9999999999999903	1.0	0.9988249118683902
GOTERM_MF_DIRECT	GO:0004673~protein histidine kinase activity	11	1.5625	0.03795970854438803	B2218, B3911, B2380, B2078, B0619, B1222, B4399, B0695, B0993, B3668, B2556	635	29	3299	1.97062177572631	0.9999999999999821	0.8635833693848277	0.8477668241579993
