Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0030170~pyridoxal phosphate binding	37	2.779864763335838	4.628592893778555E-5	B1190, B3073, B3791, B3591, B2021, B1096, B4340, B0776, B2418, B3428, B3708, B2938, B2551, B0154, B0693, B0870, B2379, B2810, B1622, B0774, B4117, B2290, B1680, B4053, B1261, B0600, B3517, B2965, B3617, B3939, B2903, B2421, B2366, B3376, B2662, B3772, B3359	1194	58	3299	1.7625916941026973	0.05612937895314074	0.007226390655411768	0.00713960453865342
GOTERM_MF_DIRECT	GO:0016740~transferase activity	249	18.707738542449288	1.1922179587452416E-4	B3791, B3671, B3790, B2581, B3429, B2218, B1249, B3428, B0838, B2330, B3546, B3789, B3668, B2216, B0038, B0149, B1912, B3416, B0826, B0948, B0143, B2564, B3650, B2324, B1113, B2323, B3899, B0388, B3533, B3897, B0060, B3693, B0184, B0063, B0619, B3208, B1822, B1706, B2474, B2232, B0175, B1263, B3447, B0731, B4096, B4099, B0171, B0600, B0967, B0727, B2905, B3432, B2221, B2584, B2583, B2465, B3430, B1133, B3794, B0166, B2585, B0167, B4041, B3073, B3869, B2416, B1208, B2418, B3988, B1207, B3189, B3620, B0594, B0231, B4399, B3987, B2532, B3863, B3621, B0115, B3064, B1680, B0470, B1316, B3617, B3857, B0109, B0903, B3730, B4024, B0586, B0261, B3526, B3883, B2551, B1101, B1463, B2312, B3888, B2556, B0807, B2429, B0925, B3993, B0121, B2784, B2421, B3991, B3992, B2662, B2786, B0002, B0003, B1335, B3633, B4481, B1090, B1092, B2060, B1095, B3396, B4240, B1888, B3947, B0679, B2737, B3829, B4114, B2297, B4112, B3026, B3940, B4359, B1522, B2290, B1758, B0789, B1757, B1636, B3939, B1990, B2045, B2044, B1992, B2047, B0661, B1991, B2167, B4349, B2049, B0421, B2601, B3930, B1511, B0423, B3259, B4382, B4385, B3053, B3295, B2517, B3845, B1428, B0459, B1427, B2519, B0570, B2078, B4016, B2751, B2750, B3288, B4014, B3722, B0695, B4019, B2070, B3164, B3955, B2747, B3959, B2067, B1099, B2500, B4006, B2501, B2021, B3591, B2383, B1609, B0754, B0634, B3900, B2935, B0758, B3904, B1849, B2254, B1046, B3222, B2255, B2379, B1961, B0993, B2810, B1049, B3580, B1835, B1956, B4307, B2928, B0185, B3210, B0981, B2126, B2920, B2160, B3374, B4100, B4340, B0776, B0657, B2836, B2715, B0417, B1507, B3926, B0774, B0090, B1855, B1854, B3911, B0405, B2827, B0406, B2829, B2828, B3916, B2386, B2264, B0087, B2388, B2387, B3359, B0640, B3115, B2942, B3599, B0885	1194	577	3299	1.1923438683887373	0.13825654738386162	0.016545335894142296	0.01634663290101809
GOTERM_BP_DIRECT	GO:0006281~DNA repair	44	3.3057851239669422	1.4085811928467258E-4	B0060, B2184, B3153, B1808, B2819, B0710, B3647, B0779, B0714, B3421, B2892, B0472, B2011, B1860, B0231, B2212, B4058, B0397, B2159, B3700, B0454, B2411, B3822, B1960, B2733, B3863, B2699, B4170, B1184, B0949, B0424, B2822, B3813, B1913, B3652, B3399, B4389, B0760, B1114, B3635, B2565, B2961, B2820, B1335	1181	78	3407	1.6273475325126467	0.15576415392716825	0.04229265031522294	0.0422222212555806
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	446	33.50864012021037	2.745952162374756E-4	B0040, B0161, B1492, B2218, B1249, B1484, B3542, B0153, B0396, B1125, B3546, B3667, B1245, B3547, B3668, B2216, B1126, B1247, B2578, B0270, B0151, B1118, B0149, B3539, B2569, B1473, B3532, B3653, B0143, B2685, B1596, B2566, B3899, B2686, B2205, B1116, B3533, B0027, B3450, B2483, B2240, B1272, B2482, B3208, B3685, B0175, B3201, B4410, B3326, B1268, B3327, B3324, B2470, B1381, B3795, B4400, B3553, B1252, B3793, B1255, B3552, B2585, B3673, B1015, B0046, B1014, B0047, B2587, B3679, B1691, B1206, B3749, B1447, B0473, B0353, B2412, B3502, B1322, B0598, B0478, B2413, B0590, B0589, B0106, B2888, B0229, B2520, B0462, B0221, B2882, B0463, B1312, B3734, B0586, B1311, B3613, B0465, B3732, B0380, B1592, B3528, B1109, B3409, B2430, B1101, B1342, B0496, B1224, B0376, B3524, B1587, B0014, B1223, B1468, B0379, B1588, B2556, B3523, B2677, B2306, B2789, B1216, B2429, B2307, B2660, B1453, B0484, B2786, B3513, B2423, B3877, B2543, B0124, B2422, B3514, B0366, B1336, B2546, B0488, B3633, B1888, B1887, B1645, B3705, B0679, B2979, B3702, B1528, B3827, B3706, B1880, B0793, B0794, B0431, B0795, B0311, B2975, B1522, B1885, B1514, B1755, B2723, B1634, B0788, B1513, B1758, B1879, B0789, B1515, B0427, B1992, B2841, B1630, B3930, B3726, B0457, B3605, B2516, B2519, B0570, B0451, B3722, B0695, B2994, B0575, B1663, B1421, B0697, B2997, B0698, B1657, B1414, B2987, B3955, B0569, B0448, B3714, B0449, B2740, B0441, B2501, B3710, B1609, B0634, B1601, B0635, B0878, B1603, B0879, B3907, B1729, B0518, B1728, B0871, B0993, B0752, B1833, B2801, B0864, B1711, B1956, B1834, B2807, B0981, B0861, B0621, B0898, B0657, B2836, B2715, B3802, B3927, B1629, B0890, B0652, B3921, B0894, B1985, B0654, B0896, B0765, B0886, B0402, B1855, B0887, B3911, B1856, B1616, B3915, B0408, B2828, B0409, B0760, B4082, B0839, B0715, B0950, B4074, B4193, B4075, B0949, B1918, B0709, B1912, B0945, B0619, B1709, B1701, B0733, B0612, B0734, B1945, B0855, B1947, B0857, B1828, B0739, B0731, B0973, B1819, B0723, B0724, B1938, B0960, B0841, B4041, B4044, B4287, B0914, B4159, B4399, B2092, B4033, B4154, B3063, B0909, B3178, B4061, B4067, B4064, B3099, B4065, B1907, B0932, B0933, B1900, B3089, B3088, B4174, B0808, B0809, B3078, B4288, B4289, B3270, B3271, B4481, B2060, B2063, B4242, B3151, B3396, B1097, B4240, B2064, B4114, B2298, B3388, B4115, B4112, B3265, B2179, B4354, B3026, B4476, B2178, B3266, B4359, B2292, B1084, B4466, B4467, B4464, B2047, B3496, B2167, B3019, B4468, B4261, B3051, B3290, B4265, B4262, B4020, B4136, B2078, B2199, B2077, B3161, B3040, B4490, B2074, B2195, B3041, B2194, B2076, B2075, B2196, B2067, B2188, B3398, B1291, B1293, B3473, B1053, B0084, B3350, B2254, B2133, B3586, B3224, B2014, B3463, B2013, B3464, B2497, B3469, B2136, B1049, B1280, B2010, B2130, B2008, B3339, B3210, B4542, B0067, B2365, B2126, B3457, B3370, B1191, B2283, B4221, B2285, B4460, B3251, B2284, B3493, B2276, B4214, B1186, B0098, B1065, B2278, B1189, B4332, B3364, B4453, B2156, B2277, B3486, B3006, B1069, B3247, B4336, B0090, B3480, B3241, B0093, B0094, B2395, B1184, B3240, B2152, B4329, B2386, B1296, B3235, B0087, B3598, B3474, B2387, B2389, B3599, B3358	1029	1160	2976	1.1119734593344728	0.042201032563663365	0.04311144894928367	0.04311144894928367
GOTERM_MF_DIRECT	GO:0015562~efflux transmembrane transporter activity	14	1.051840721262209	2.886386528816104E-4	B2074, B2470, B4080, B1601, B0878, B0879, B3035, B0462, B0572, B0793, B3266, B0794, B3514, B2578	1194	16	3299	2.4176088777219427	0.30251413844197106	0.03605096774491314	0.03561800976559072
GOTERM_MF_DIRECT	GO:0022857~transmembrane transporter activity	102	7.663410969196092	3.23311201755497E-4	B3270, B0040, B1492, B4080, B1645, B1528, B4115, B0153, B0396, B3265, B0793, B3266, B3667, B3547, B1126, B0270, B1918, B0709, B1514, B1634, B1515, B0427, B3496, B4464, B1596, B2841, B2686, B2240, B0612, B0855, B1828, B3685, B2077, B0572, B0575, B1663, B2470, B2074, B2076, B2075, B1657, B3714, B3673, B1015, B0960, B2587, B3679, B3710, B3473, B1691, B1053, B0878, B0879, B1729, B3224, B3463, B2014, B2497, B1441, B0353, B3063, B0590, B2801, B0589, B2888, B2008, B1711, B0462, B2882, B0067, B0463, B0861, B3457, B3370, B4067, B4064, B4460, B3528, B0898, B0933, B3089, B1065, B3364, B3006, B1223, B0654, B3523, B3241, B3240, B2789, B2307, B1616, B3915, B3078, B4288, B4289, B3513, B0365, B3514, B3877, B2546, B3358	1194	213	3299	1.323117937103357	0.3320604614245585	0.036710517362965066	0.0362696384514803
GOTERM_MF_DIRECT	GO:0043546~molybdopterin cofactor binding	15	1.1269722013523666	3.750775000409931E-4	B2283, B0283, B0997, B2206, B3894, B4079, B3551, B1474, B1224, B1587, B0894, B1971, B1872, B1468, B1588	1194	18	3299	2.3024846454494696	0.37386202716783523	0.03903931646260003	0.03857046958754879
GOTERM_MF_DIRECT	GO:0050660~flavin adenine dinucleotide binding	37	2.779864763335838	4.938790336379533E-4	B3070, B1191, B2063, B3671, B2979, B1109, B2210, B2133, B3365, B2574, B0871, B0311, B2711, B1687, B3260, B4154, B2907, B0888, B0723, B0606, B2906, B0507, B0042, B4488, B4049, B2880, B0043, B0285, B2660, B2542, B0221, B1059, B0662, B2324, B1014, B4468, B1698	1194	63	3299	1.622703464412007	0.4601766313416439	0.04745037792413875	0.04688051750071034
GOTERM_MF_DIRECT	GO:0003678~DNA helicase activity	13	0.9767092411720512	6.583760119003053E-4	B4052, B2184, B1808, B2819, B3935, B2822, B3813, B3652, B1860, B3778, B3822, B2820, B0962	1194	15	3299	2.3945840312674482	0.5604148598001623	0.05854137912693076	0.057838320130210216
GOTERM_MF_DIRECT	GO:0016874~ligase activity	50	3.7565740045078884	7.030589967205456E-4	B2260, B2780, B0085, B2812, B3421, B0032, B0033, B0594, B3744, B2499, B2411, B2697, B3384, B4155, B2890, B1876, B3617, B1714, B1713, B0581, B0185, B4069, B0188, B0586, B2400, B0026, B3973, B4386, B1701, B1866, B2514, B2712, B3647, B2836, B2912, B0618, B4258, B2315, B2557, B0852, B0335, B0091, B4177, B3639, B3559, B0526, B2507, B4005, B0088, B0642	1194	93	3299	1.4854739648061095	0.5842728863326292	0.05854137912693076	0.057838320130210216
GOTERM_MF_DIRECT	GO:0015125~bile acid transmembrane transporter activity	11	0.8264462809917356	0.0011180890300725602	B2074, B2470, B2076, B2075, B3035, B2685, B0462, B0463, B3513, B3514, B2686	1194	12	3299	2.5327331099944166	0.752453235731855	0.0856208711469594	0.08459259807473812
GOTERM_BP_DIRECT	GO:0032508~DNA duplex unwinding	13	0.9767092411720512	0.0011419180929743882	B2184, B1808, B2819, B3935, B2822, B3813, B3652, B0890, B1860, B0892, B3822, B2820, B0962	1181	16	3407	2.343935224386114	0.746747897802398	0.2503254929769003	0.24990863120674728
GOTERM_MF_DIRECT	GO:0042910~xenobiotic transporter activity	18	1.35236664162284	0.0011653761485174619	B4082, B2074, B4044, B2470, B2076, B2075, B2685, B3265, B0462, B0463, B3266, B3673, B3513, B0575, B3514, B1663, B1985, B3710	1194	25	3299	1.9893467336683417	0.7666550732353015	0.0856208711469594	0.08459259807473812
GOTERM_BP_DIRECT	GO:0006164~purine nucleotide biosynthetic process	14	1.051840721262209	0.001250585310459119	B4177, B1207, B1658, B2508, B2507, B0529, B1849, B1131, B4005, B2500, B2312, B2499, B2557, B4006	1181	18	3407	2.243767052403801	0.7777926379293527	0.2503254929769003	0.24990863120674728
GOTERM_MF_DIRECT	GO:0016787~hydrolase activity	202	15.17655897821187	0.0014332256025484124	B4083, B1491, B0161, B1808, B0839, B0712, B0713, B1009, B0955, B0714, B1002, B0397, B2576, B3668, B3665, B1489, B2690, B0271, B0030, B0949, B4190, B0149, B2569, B3652, B3650, B1114, B3898, B3656, B1113, B1234, B3778, B0147, B0027, B0148, B3571, B0183, B1272, B0732, B3449, B2473, B1387, B2113, B2233, B3447, B0059, B2472, B1813, B0164, B3431, B0167, B1498, B0962, B0049, B0841, B4161, B4162, B0480, B3076, B3869, B0237, B3746, B0239, B2892, B2099, B2533, B3863, B3183, B4391, B4394, B0909, B1316, B1317, B4389, B3178, B2883, B4388, B0344, B3613, B2523, B2644, B4061, B0932, B3527, B2430, B2795, B0132, B1343, B4179, B1100, B0376, B3525, B4052, B3080, B1338, B3878, B3519, B0925, B4169, B2781, B3635, B2184, B3396, B3153, B1524, B0439, B3706, B4235, B4239, B3822, B4119, B0675, B0797, B1081, B3141, B1084, B4232, B2051, B4350, B3935, B0424, B3813, B0549, B2727, B1990, B3498, B3136, B2961, B4260, B2081, B3054, B3847, B0457, B0337, B2879, B2519, B4378, B4016, B2873, B3721, B0214, B3162, B0446, B2509, B3399, B1653, B1413, B4006, B0084, B2819, B0635, B2937, B2817, B1286, B1285, B2011, B2132, B2256, B1960, B3220, B2010, B2494, B1955, B0980, B3338, B1192, B3371, B1623, B3925, B0414, B3801, B1867, B0779, B2716, B4213, B4214, B1860, B3244, B3486, B0772, B2159, B1982, B3247, B2395, B2153, B0096, B1734, B2822, B0766, B0403, B0767, B0404, B1856, B0529, B2949, B3235, B2385, B2143, B3232, B3353, B2821, B2700, B2820	1194	474	3299	1.1774731604577036	0.8330312414556476	0.09944993208794262	0.09825557741915228
