Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0030170~pyridoxal phosphate binding	27	3.143189755529686	2.4041028498159893E-4	B1190, B3073, B3791, B1493, B3591, B0776, B3428, B3708, B2938, B0154, B0870, B2379, B4117, B1302, B2290, B1680, B1261, B0600, B3517, B2965, B3617, B3939, B2903, B2366, B2662, B3772, B3359	774	58	3299	1.9841619887730553	0.20190844576885392	0.028218157199715176	0.027917644343488177
GOTERM_BP_DIRECT	GO:0018106~peptidyl-histidine phosphorylation	17	1.979045401629802	3.3820599578642376E-4	B2380, B1888, B2218, B3911, B0570, B2078, B3210, B3026, B1222, B4399, B2126, B0695, B2786, B3668, B0993, B2216, B2556	765	31	3407	2.4422939068100358	0.2828804572049126	0.08302957196556703	0.0826913659697806
GOTERM_MF_DIRECT	GO:0016779~nucleotidyltransferase activity	24	2.7939464493597206	3.447740576565685E-4	B0060, B3053, B0184, B2042, B3164, B0470, B3988, B2747, B3857, B1706, B1099, B0175, B3730, B3430, B0231, B0143, B0166, B3992, B0167, B0640, B3789, B3987, B0586, B3863	774	50	3299	2.045891472868217	0.2763546310791549	0.0321312594863069	0.03178907354928553
GOTERM_MF_DIRECT	GO:0000155~phosphorelay sensor kinase activity	17	1.979045401629802	3.536927219072385E-4	B2380, B1888, B2218, B3911, B0570, B2078, B3210, B3026, B1222, B4399, B2126, B0695, B2786, B3668, B0993, B2216, B2556	774	30	3299	2.4152885443583116	0.2823852818482766	0.0321312594863069	0.03178907354928553
GOTERM_MF_DIRECT	GO:0016491~oxidoreductase activity	111	12.922002328288706	3.7640453072351006E-4	B1007, B1406, B2210, B1241, B2453, B2574, B1521, B0311, B3426, B0312, B3940, B4238, B3260, B4071, B2052, B2172, B2723, B0824, B0945, B3894, B1474, B1478, B2481, B2483, B2482, B2878, B3605, B3608, B4136, B1387, B2234, B1386, B1301, B2994, B2997, B3600, B0973, B3160, B3440, B1415, B2866, B0723, B0724, B2508, B0726, B2903, B0606, B2906, B0284, B3674, B3433, B0046, B1378, B1014, B4249, B1412, B2468, B3070, B2020, B0997, B0517, B2133, B0596, B1444, B0356, B0114, B1687, B4154, B0509, B3212, B2881, B1395, B2880, B2484, B2487, B2489, B2763, B1313, B2283, B4187, B3924, B0414, B1746, B0935, B0419, B1068, B1189, B3365, B2431, B1224, B1587, B0894, B2675, B1468, B2799, B1501, B2711, B1588, B3081, B0801, B2661, B4049, B2542, B1210, B0243, B0123, B1059, B0002, B0124, B1732, B0368	774	356	3299	1.3289674244403797	0.2975168856611825	0.0321312594863069	0.03178907354928553
GOTERM_BP_DIRECT	GO:0006260~DNA replication	22	2.5611175785797435	5.379113217033817E-4	B0184, B0470, B3647, B3702, B3813, B0924, B1099, B3498, B0231, B2234, B0892, B0397, B0398, B0640, B0014, B3778, B2411, B3822, B2675, B3863, B0015, B4238	765	47	3407	2.08466138228341	0.41075256789898174	0.10487735973487496	0.10445016071355165
GOTERM_BP_DIRECT	GO:0032508~DNA duplex unwinding	11	1.2805587892898718	6.407985319849794E-4	B2822, B3813, B3652, B1808, B0890, B2819, B1860, B0892, B3822, B2820, B0962	765	16	3407	3.061846405228758	0.46746511099481514	0.10487735973487496	0.10445016071355165
GOTERM_MF_DIRECT	GO:0022857~transmembrane transporter activity	71	8.265424912689173	7.544304988102782E-4	B3270, B3473, B1053, B1492, B1645, B0879, B1528, B1729, B3224, B4115, B0153, B3463, B2014, B3265, B0793, B3266, B1441, B3547, B2170, B0270, B3063, B0709, B2801, B1514, B2888, B2008, B0427, B4464, B1596, B0462, B0067, B2882, B2841, B0861, B3258, B3654, B3578, B3457, B3370, B4067, B4460, B2240, B3528, B1469, B0612, B0810, B0933, B1828, B3089, B2077, B1065, B3006, B0575, B1663, B1223, B3523, B2074, B2076, B2075, B3240, B3714, B2307, B4288, B4289, B3673, B3513, B1015, B3514, B0960, B3679, B2546	774	213	3299	1.4207579672695951	0.5073335376114966	0.059034186531904266	0.058405494449562376
GOTERM_MF_DIRECT	GO:0004673~protein histidine kinase activity	16	1.8626309662398137	8.293990840511802E-4	B2380, B1888, B2218, B3911, B0570, B2078, B3210, B3026, B1222, B4399, B2126, B0695, B2786, B3668, B0993, B2556	774	29	3299	2.351599394101399	0.5408136434546191	0.05990813384031216	0.059270134544888185
GOTERM_BP_DIRECT	GO:0006261~DNA-dependent DNA replication	10	1.1641443538998837	9.12216243889069E-4	B0060, B0470, B1099, B2231, B0231, B0892, B1763, B0640, B3863, B3699	765	14	3407	3.181139122315593	0.5922568400392114	0.1279709073570094	0.12744964093192993
GOTERM_CC_DIRECT	GO:0005829~cytosol	271	31.548311990686845	0.002082421077914382	B1493, B2581, B0710, B3429, B2218, B0712, B1922, B0838, B2210, B2330, B1241, B0032, B0033, B0154, B2453, B2574, B2332, B3789, B3305, B2576, B0399, B2697, B4198, B0030, B2569, B3416, B0823, B0945, B3894, B3652, B0143, B2564, B3650, B4069, B1114, B2566, B3778, B2323, B0267, B0026, B3655, B0062, B2120, B0184, B2231, B2234, B3560, B3440, B0171, B2230, B1261, B2592, B3559, B1814, B0726, B2903, B0606, B3432, B1131, B3433, B2465, B0166, B2585, B1014, B0962, B3070, B4162, B3073, B2780, B2416, B0237, B2779, B0118, B3988, B0910, B1207, B3868, B3620, B3744, B2533, B0596, B1444, B3745, B2411, B3987, B3863, B0114, B0356, B3621, B3183, B3064, B4154, B2526, B3617, B0903, B3730, B2883, B3612, B0586, B2400, B3610, B3891, B3407, B2319, B3526, B3647, B1900, B3883, B2795, B2431, B4058, B4179, B0014, B2312, B3764, B2799, B0015, B2557, B3643, B3401, B4297, B4295, B4174, B3517, B0369, B3639, B0801, B0924, B2661, B3994, B4049, B3991, B3871, B3992, B2662, B0243, B1092, B1095, B3030, B4122, B3153, B1888, B1887, B1406, B3702, B3829, B0439, B3708, B3706, B4235, B2297, B1521, B4119, B0312, B3940, B4117, B3380, B4232, B4350, B1086, B2965, B3813, B3934, B1636, B3498, B0660, B4349, B3931, B0421, B3019, B4381, B2081, B3290, B3051, B3296, B3053, B4143, B3847, B0457, B2514, B3608, B4015, B0570, B4258, B1541, B3288, B2079, B3168, B0695, B4019, B1302, B3600, B3160, B3041, B3162, B3164, B1415, B0688, B2988, B2747, B3956, B2508, B2507, B2066, B2069, B2500, B4006, B2501, B1412, B3352, B3591, B0085, B2020, B0754, B2935, B2937, B0759, B1286, B3342, B0870, B2016, B3225, B1280, B3340, B1281, B0194, B1714, B1713, B1955, B3212, B4301, B0185, B2122, B1274, B2366, B3210, B1035, B0188, B3699, B1190, B2042, B3924, B1866, B3922, B1867, B1507, B3926, B0419, B1187, B0098, B1860, B0650, B1982, B3919, B1854, B3911, B0405, B0526, B3916, B2143, B2388, B3114, B2024, B0882, B1851, B1059, B2026, B1732, B2942, B0642, B2820	675	1051	2976	1.136830531768686	0.2499937519475004	0.2873741087521847	0.2873741087521847
GOTERM_BP_DIRECT	GO:0016310~phosphorylation	55	6.402793946449361	0.002509920338882217	B2380, B2060, B2383, B2218, B2416, B1888, B3947, B0679, B1208, B2737, B0910, B1207, B3026, B4399, B3222, B0993, B3668, B2216, B3940, B1636, B2928, B3210, B3650, B2126, B0981, B3899, B1511, B3897, B3693, B0063, B3526, B1507, B0417, B3926, B3883, B0570, B2078, B1222, B2750, B0695, B2556, B2070, B0171, B1854, B3911, B2429, B2829, B3916, B2066, B2784, B2388, B2387, B0002, B2786, B2501	765	170	3407	1.440868896578239	0.9154450099519535	0.30809272159779216	0.30683776142835106
GOTERM_MF_DIRECT	GO:0003678~DNA helicase activity	10	1.1641443538998837	0.0025437009826081063	B2822, B3813, B3652, B1808, B2819, B1860, B3822, B3778, B2820, B0962	774	15	3299	2.84151593453919	0.9082815116376092	0.17060965876207226	0.16879272948878077
GOTERM_MF_DIRECT	GO:0016772~transferase activity, transferring phosphorus-containing groups	19	2.211874272409779	0.002880236393087347	B2383, B1888, B2218, B2416, B3947, B3955, B3911, B2829, B0570, B2078, B0175, B3210, B3026, B4399, B3546, B0695, B2786, B0993, B2556	774	41	3299	1.9752001008382176	0.9331671087674609	0.1803027982072679	0.17838264061187634
GOTERM_MF_DIRECT	GO:0016301~kinase activity	55	6.402793946449361	0.0038533242092176905	B2380, B2060, B2383, B2218, B2416, B1888, B3947, B0679, B1208, B2737, B0910, B1207, B3026, B4399, B3222, B0993, B3668, B2216, B3940, B1636, B2928, B3210, B3650, B2126, B0981, B3899, B1511, B3897, B3693, B0063, B3526, B1507, B0417, B3926, B3883, B0570, B2078, B1222, B2750, B0695, B2556, B2070, B0171, B1854, B3911, B2429, B2829, B3916, B2066, B2784, B2388, B2387, B0002, B2786, B2501	774	166	3299	1.412199184334236	0.9732547879807226	0.22614196452846322	0.22373363689770215
GOTERM_BP_DIRECT	GO:0046777~protein autophosphorylation	15	1.7462165308498252	0.004017239736303909	B1888, B2218, B3911, B2078, B3210, B1222, B4399, B2566, B0695, B2786, B3668, B0993, B2216, B2556, B2501	765	31	3407	2.154965211891208	0.9808776964622767	0.4205726509344845	0.41885952404676763
GOTERM_BP_DIRECT	GO:0006281~DNA repair	29	3.3760186263096625	0.004298228788929033	B0060, B3153, B1808, B2819, B0710, B3647, B0714, B3421, B2892, B0472, B2011, B1860, B0231, B4058, B0397, B0398, B0454, B2411, B3822, B3863, B4170, B1184, B2822, B3813, B3652, B0760, B1114, B2820, B1335	765	78	3407	1.6558236970001674	0.985509548346322	0.4205726509344845	0.41885952404676763
GOTERM_BP_DIRECT	GO:0007165~signal transduction	18	2.0954598370197903	0.004711098941221313	B2380, B1888, B2218, B1887, B3911, B0570, B2078, B3210, B3026, B1222, B4399, B2126, B0695, B2786, B2533, B3668, B0993, B2556	765	41	3407	1.9552367288378767	0.9903611475259952	0.4205726509344845	0.41885952404676763
GOTERM_MF_DIRECT	GO:0004527~exonuclease activity	12	1.3969732246798603	0.005798817806375692	B2822, B4162, B2509, B1286, B2892, B2819, B2011, B4179, B0397, B0398, B3863, B2820	774	22	3299	2.324876673713883	0.9957256492759545	0.2991638467767803	0.29597786331802867
GOTERM_MF_DIRECT	GO:0004812~aminoacyl-tRNA ligase activity	13	1.5133876600698486	0.006053368571628143	B3560, B0194, B1866, B2514, B1714, B3559, B1713, B0526, B4258, B2697, B2400, B0642, B0026	774	25	3299	2.2163824289405687	0.9966383222018345	0.2991638467767803	0.29597786331802867
GOTERM_MF_DIRECT	GO:0042910~xenobiotic transporter activity	13	1.5133876600698486	0.006053368571628143	B2074, B4044, B2076, B2075, B2685, B3265, B0462, B3266, B3673, B3513, B0575, B3514, B1663	774	25	3299	2.2163824289405687	0.9966383222018345	0.2991638467767803	0.29597786331802867
GOTERM_MF_DIRECT	GO:0046872~metal ion binding	189	22.0023282887078	0.0065298225958406045	B4242, B3030, B4122, B3671, B1808, B0710, B3947, B0679, B3829, B0714, B3706, B3421, B1241, B0033, B2453, B0431, B1763, B3789, B4119, B2697, B0312, B4238, B1489, B3380, B4071, B1084, B4198, B4232, B4075, B4471, B0824, B0307, B2729, B2287, B3498, B3894, B4069, B1474, B2048, B0421, B0026, B1478, B4469, B4260, B2481, B0062, B0183, B2878, B3847, B0733, B0734, B3449, B1706, B4015, B0570, B1386, B4019, B3326, B2994, B2873, B2997, B0697, B0214, B0852, B0973, B3041, B2194, B3164, B2988, B0688, B2866, B0724, B2508, B1814, B0284, B2584, B2067, B4005, B2583, B3158, B2465, B1378, B2501, B2468, B4162, B2780, B2020, B2383, B0237, B2779, B2416, B0997, B3903, B3988, B2935, B0118, B1207, B2937, B2938, B2011, B0472, B0231, B3222, B3469, B0475, B2533, B2411, B0356, B0114, B1687, B1280, B3183, B3064, B3617, B1714, B1956, B1955, B3857, B1713, B3212, B4301, B2881, B2122, B3178, B3730, B1274, B2487, B2883, B3211, B2489, B3612, B2763, B1432, B0344, B2400, B1313, B2644, B3699, B4063, B2283, B2284, B2712, B3925, B0414, B0932, B3527, B0417, B3926, B1629, B4334, B4213, B0098, B4214, B4058, B3365, B2431, B2797, B1224, B1587, B2312, B0894, B1468, B2799, B2557, B0895, B0015, B1501, B1588, B3081, B0369, B3639, B1854, B0526, B2829, B3916, B3994, B2264, B2781, B2143, B0484, B3992, B0123, B1851, B2788, B1732, B2942, B2787, B2820, B0368	774	694	3299	1.1607633536626232	0.9978559496938473	0.3065751708747164	0.3033102595767961
GOTERM_MF_DIRECT	GO:0003676~nucleic acid binding	33	3.841676367869616	0.006901530554865635	B4162, B0060, B4284, B0183, B0184, B1808, B3407, B1866, B1404, B0714, B1286, B2892, B2011, B2330, B4179, B0256, B3822, B2576, B2697, B3863, B0059, B0214, B1084, B3162, B3164, B2509, B3652, B4349, B1114, B1653, B0267, B1413, B0148	774	91	3299	1.5456597665899992	0.9984906527022827	0.3085970090961348	0.30531056597477024
GOTERM_MF_DIRECT	GO:0008137~NADH dehydrogenase (ubiquinone) activity	10	1.1641443538998837	0.007802578777719891	B2723, B2280, B2283, B2284, B2482, B2287, B2487, B2278, B2277, B2489	774	17	3299	2.507219942240462	0.9993558127558974	0.3286007832028804	0.32510130734342474
GOTERM_MF_DIRECT	GO:0000287~magnesium ion binding	60	6.984866123399301	0.008048794476747868	B3671, B2780, B0085, B2779, B2416, B3988, B2935, B1207, B2938, B2011, B0231, B1763, B2533, B3789, B0114, B1489, B3380, B3183, B1084, B3064, B4232, B1714, B1955, B1713, B3857, B1636, B3730, B3931, B2048, B0344, B3930, B4143, B3053, B3449, B1507, B0417, B1706, B4258, B1263, B4214, B2312, B0697, B0214, B0091, B3041, B3164, B0369, B0688, B1854, B2747, B3956, B0726, B3916, B2264, B3430, B3992, B0124, B2942, B2787, B2820	774	190	3299	1.3459812321501428	0.9994896003504705	0.3286007832028804	0.32510130734342474
GOTERM_MF_DIRECT	GO:0048038~quinone binding	11	1.2805587892898718	0.008470386255143365	B2280, B2283, B2284, B2133, B2287, B2487, B2278, B2277, B1386, B2489, B0124	774	20	3299	2.344250645994832	0.9996574397797167	0.33140386223248414	0.32787453462617444
GOTERM_BP_DIRECT	GO:0006541~glutamine metabolic process	9	1.0477299185098952	0.008690909692331189	B1524, B2507, B2780, B3212, B1263, B0032, B0033, B2312, B2557	765	15	3407	2.672156862745098	0.9998122697878665	0.7112061098224356	0.7083091399249919
GOTERM_MF_DIRECT	GO:0003916~DNA topoisomerase activity	6	0.6984866123399301	0.009548666052639987	B3030, B2231, B1274, B1763, B3019, B3699	774	7	3299	3.6533776301218164	0.9998765513106819	0.35864789693715793	0.35482843051610186
GOTERM_BP_DIRECT	GO:0051454~intracellular pH elevation	5	0.5820721769499418	0.010321051551002247	B3517, B1493, B1492, B4115, B4117	765	5	3407	4.45359477124183	0.9999627669345106	0.779636355621862	0.7764606474523228
GOTERM_BP_DIRECT	GO:0006401~RNA catabolic process	7	0.8149010477299184	0.01133932909820243	B4162, B1084, B3162, B0183, B3164, B1286, B0214	765	10	3407	3.1175163398692813	0.9999864651078837	0.795372941031056	0.792133132717284
GOTERM_MF_DIRECT	GO:0051539~4 iron, 4 sulfur cluster binding	40	4.656577415599535	0.011502357379266488	B2481, B2283, B4122, B2284, B2878, B0118, B1629, B4334, B3365, B1683, B1587, B2797, B1224, B0894, B1468, B1501, B2997, B0895, B1687, B1588, B3081, B4471, B0724, B0307, B0824, B1814, B2729, B3894, B2287, B3994, B2487, B3158, B3211, B1474, B1378, B2489, B1851, B2763, B4469, B2468	774	119	3299	1.4326971098516923	0.9999806291629111	0.4154120607358166	0.41098807712840646
GOTERM_MF_DIRECT	GO:0043546~molybdopterin cofactor binding	10	1.1641443538998837	0.0124168092295933	B0997, B2283, B0283, B3894, B1474, B1224, B1587, B0894, B1468, B1588	774	18	3299	2.3679299454493252	0.9999918694365921	0.42364609555313737	0.41913442254405175
GOTERM_MF_DIRECT	GO:0016620~oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	11	1.2805587892898718	0.012841437602791517	B1415, B2319, B1746, B2661, B1241, B3433, B1387, B0243, B1444, B1014, B0312	774	21	3299	2.2326196628522212	0.99999456839721	0.42364609555313737	0.41913442254405175
