Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0042910~xenobiotic transporter activity	10	2.380952380952381	0.0011565183014616868	B2074, B4044, B2076, B2685, B3265, B0462, B3673, B3513, B3514, B1663	378	25	3299	3.491005291005291	0.48174223682427153	0.07311765705907776	0.07221814282460755
GOTERM_MF_DIRECT	GO:0030170~pyridoxal phosphate binding	16	3.8095238095238098	0.0016186355015891396	B1190, B3073, B1680, B3591, B1261, B0776, B0600, B3617, B3428, B2903, B2938, B2421, B3772, B0870, B2379, B4117	378	58	3299	2.407589855865718	0.6015327006132374	0.09210036004042203	0.09096731518930964
GOTERM_BP_DIRECT	GO:0008152~metabolic process	25	5.952380952380952	0.0022806177270982587	B3053, B3396, B0414, B2836, B3428, B1207, B2519, B3926, B2234, B3940, B4232, B0149, B1316, B0369, B1854, B3916, B3430, B3431, B3772, B0167, B1014, B0344, B0586, B3338, B4006	379	119	3407	1.8885390567836633	0.7572195698673072	0.39763351170311495	0.39763351170311495
GOTERM_BP_DIRECT	GO:0006401~RNA catabolic process	6	1.4285714285714286	0.0025695218849958964	B1084, B3162, B0183, B3164, B1286, B0214	379	10	3407	5.393667546174143	0.7971226843082871	0.39763351170311495	0.39763351170311495
GOTERM_MF_DIRECT	GO:0051536~iron-sulfur cluster binding	29	6.904761904761905	0.0038146058442995612	B2481, B2283, B2284, B1808, B2878, B2955, B0118, B1629, B3365, B1587, B2797, B1224, B0894, B1468, B1501, B0895, B1687, B3081, B4471, B2206, B0724, B0824, B1814, B3212, B3994, B2487, B3158, B3211, B1474	378	147	3299	1.7217543101896842	0.8859181613122801	0.19731915685513185	0.1948916804087594
GOTERM_BP_DIRECT	GO:0005977~glycogen metabolic process	4	0.9523809523809524	0.0049761648417131705	B3428, B3432, B3430, B3431	379	4	3407	8.989445910290238	0.9546309012546825	0.5133743395034088	0.5133743395034088
GOTERM_BP_DIRECT	GO:0005978~glycogen biosynthetic process	4	0.9523809523809524	0.0049761648417131705	B3429, B3416, B3432, B3430	379	4	3407	8.989445910290238	0.9546309012546825	0.5133743395034088	0.5133743395034088
GOTERM_BP_DIRECT	GO:0006189~'de novo' IMP biosynthetic process	6	1.4285714285714286	0.006687756156423711	B1131, B4005, B2500, B2312, B2557, B4006	379	12	3407	4.494722955145119	0.9843976858347715	0.5913887229751825	0.5913887229751825
GOTERM_MF_DIRECT	GO:0015125~bile acid transmembrane transporter activity	6	1.4285714285714286	0.007593988151875615	B2074, B2076, B2685, B0462, B3513, B3514	378	12	3299	4.363756613756613	0.9868304319188754	0.33494613701600123	0.3308255342759099
GOTERM_MF_DIRECT	GO:0000287~magnesium ion binding	34	8.095238095238095	0.007838644563815826	B3053, B2779, B2416, B3988, B2935, B1207, B1507, B2938, B2011, B4214, B1763, B2533, B2312, B0214, B1489, B3380, B0091, B1084, B3064, B3041, B2293, B4232, B3164, B0369, B1854, B1714, B3857, B0726, B3916, B3430, B3931, B2048, B0344, B2787	378	190	3299	1.5617655249234195	0.9885514481999388	0.33494613701600123	0.3308255342759099
GOTERM_MF_DIRECT	GO:0016829~lyase activity	31	7.380952380952381	0.008809344699105642	B4381, B1393, B2779, B2558, B0118, B3806, B2938, B4015, B0870, B3788, B0475, B2797, B0334, B3225, B4117, B4392, B3041, B1281, B1680, B4471, B1261, B0369, B0823, B1814, B3994, B1131, B0186, B3772, B3137, B2788, B2787	378	170	3299	1.5914877061935886	0.9934341793848198	0.33494613701600123	0.3308255342759099
GOTERM_MF_DIRECT	GO:0016779~nucleotidyltransferase activity	13	3.0952380952380953	0.00882986301448158	B0060, B3053, B0184, B3164, B0470, B3988, B3857, B0175, B3430, B0143, B0167, B0640, B0586	378	50	3299	2.269153439153439	0.9935109288941448	0.33494613701600123	0.3308255342759099
GOTERM_MF_DIRECT	GO:0016758~transferase activity, transferring hexosyl groups	4	0.9523809523809524	0.012410627942130208	B4481, B3794, B3533, B1049	378	5	3299	6.982010582010582	0.9991693854561817	0.4413529561920055	0.4359233064673235
GOTERM_BP_DIRECT	GO:0009058~biosynthetic process	12	2.857142857142857	0.01375153172729255	B0600, B0776, B3617, B0091, B1464, B3430, B3794, B3288, B2500, B2379, B0586, B1941	379	48	3407	2.2473614775725594	0.9998131333209003	1.0	1.0
GOTERM_MF_DIRECT	GO:0042626~ATPase activity, coupled to transmembrane movement of substances	13	3.0952380952380953	0.016379316375079726	B4096, B4287, B0886, B2547, B1513, B0448, B0449, B0933, B1484, B4058, B3486, B0794, B0366	378	54	3299	2.101067999216147	0.9999156458145015	0.5482253539659038	0.5414809295761651
GOTERM_BP_DIRECT	GO:0006541~glutamine metabolic process	6	1.4285714285714286	0.019153751994208403	B1524, B2507, B3212, B0033, B2312, B2557	379	15	3407	3.595778364116095	0.9999937973142132	1.0	1.0
GOTERM_BP_DIRECT	GO:0015721~bile acid and bile salt transport	6	1.4285714285714286	0.019153751994208403	B2074, B2076, B2685, B0462, B3513, B3514	379	15	3407	3.595778364116095	0.9999937973142132	1.0	1.0
GOTERM_MF_DIRECT	GO:0003941~L-serine ammonia-lyase activity	4	0.9523809523809524	0.022734365414036638	B1814, B4471, B3772, B2797	378	6	3299	5.818342151675485	0.99999787591344	0.680834416872992	0.6724585980362415
GOTERM_MF_DIRECT	GO:0004540~ribonuclease activity	4	0.9523809523809524	0.022734365414036638	B1084, B1286, B4179, B3247	378	6	3299	5.818342151675485	0.99999787591344	0.680834416872992	0.6724585980362415
GOTERM_BP_DIRECT	GO:0006635~fatty acid beta-oxidation	6	1.4285714285714286	0.025388504518533028	B1701, B3081, B3845, B1393, B2342, B1395	379	16	3407	3.3710422163588394	0.9999998809996272	1.0	1.0
GOTERM_MF_DIRECT	GO:0003676~nucleic acid binding	18	4.285714285714286	0.026227070588404157	B0060, B1084, B3162, B0183, B0184, B3164, B1808, B1286, B2892, B2011, B4179, B1114, B0256, B0059, B3247, B1413, B0148, B0214	378	91	3299	1.7263212977498692	0.9999997220466155	0.7461601582400983	0.7369806835341568
GOTERM_MF_DIRECT	GO:0030151~molybdenum ion binding	6	1.4285714285714286	0.028501890487071895	B0997, B2206, B1474, B1587, B0894, B1501	378	16	3299	3.27281746031746	0.9999999263736657	0.7616593802368585	0.7522892296891291
GOTERM_BP_DIRECT	GO:0055072~iron ion homeostasis	8	1.9047619047619049	0.029388747945666097	B4291, B4287, B3409, B0805, B0152, B4288, B4289, B0584	379	28	3407	2.568413117225782	0.9999999907082089	1.0	1.0
GOTERM_MF_DIRECT	GO:0016757~transferase activity, transferring glycosyl groups	14	3.3333333333333335	0.02944904457857801	B4481, B3396, B0149, B3429, B3416, B3428, B2519, B3432, B2254, B3794, B1991, B2312, B3533, B1049	378	65	3299	1.8797720797720798	0.9999999576924433	0.7616593802368585	0.7522892296891291
GOTERM_MF_DIRECT	GO:0016874~ligase activity	18	4.285714285714286	0.03180613829558261	B0091, B1701, B2514, B3617, B2712, B1714, B2836, B3559, B0526, B2507, B4005, B0033, B4069, B0188, B0586, B2557, B0026, B0335	378	93	3299	1.6891961085509473	0.999999989368353	0.7868562039211524	0.7771760748746708
GOTERM_BP_DIRECT	GO:0016310~phosphorylation	28	6.666666666666667	0.032202463752492756	B2160, B2060, B3693, B2383, B0063, B2416, B1207, B1507, B3926, B2078, B3026, B4399, B2750, B3668, B3940, B0731, B2556, B2070, B1854, B2429, B3911, B2928, B3916, B2388, B2387, B0981, B1511, B3897	379	170	3407	1.480614620518392	0.9999999984639776	1.0	1.0
GOTERM_CC_DIRECT	GO:0005856~cytoskeleton	3	0.7142857142857143	0.03309695138653219	B2779, B3251, B3247	326	3	2976	9.128834355828221	0.9591324777933303	1.0	1.0
GOTERM_MF_DIRECT	GO:0016301~kinase activity	28	6.666666666666667	0.034091383326652715	B2160, B2060, B3693, B2383, B0063, B2416, B1207, B1507, B3926, B2078, B3026, B4399, B2750, B3668, B3940, B0731, B2556, B2070, B1854, B2429, B3911, B2928, B3916, B2388, B2387, B0981, B1511, B3897	378	166	3299	1.472110664881749	0.9999999972223923	0.8082498797027248	0.7983065595657844
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	65	15.476190476190476	0.03779918428603435	B3073, B2060, B3591, B3153, B2779, B2416, B3903, B1207, B0879, B0759, B3706, B2938, B0870, B0399, B3225, B2457, B1084, B3064, B4232, B0470, B0186, B2685, B0462, B0188, B3931, B0981, B3137, B0344, B4187, B1393, B3251, B0932, B0935, B3409, B3926, B2231, B0098, B0890, B2234, B2750, B4058, B3006, B2312, B1941, B3401, B2512, B3041, B3164, B1261, B1415, B1854, B3911, B2508, B0924, B2507, B0726, B2903, B3916, B2584, B2143, B3430, B1210, B3513, B3514, B1014	378	456	3299	1.244053420588508	0.9999999996874429	0.8603094343501418	0.8497256627500521
GOTERM_MF_DIRECT	GO:0030145~manganese ion binding	12	2.857142857142857	0.043292342515554944	B3847, B4260, B3925, B3903, B2935, B2937, B2293, B3041, B0062, B0183, B2020, B3665	378	55	3299	1.9041847041847042	0.9999999999879048	0.9474362650519523	0.9357806343746877
GOTERM_MF_DIRECT	GO:0005515~protein binding	144	34.285714285714285	0.04497604705971766	B3396, B0283, B1808, B3428, B0439, B3706, B4235, B0152, B0033, B3147, B0794, B0431, B1763, B1489, B1084, B0149, B2206, B3813, B0780, B2685, B1474, B1114, B3931, B0421, B3137, B0146, B1116, B0026, B1511, B4261, B1393, B0184, B3847, B0733, B3845, B2516, B2519, B4136, B2594, B2231, B2234, B3168, B4019, B3326, B0059, B0214, B2512, B0973, B0731, B3281, B0291, B3162, B2076, B2196, B3164, B0600, B3559, B0724, B1814, B0726, B2906, B2584, B2067, B0042, B1131, B3158, B0167, B4041, B3591, B2383, B2779, B2416, B0997, B3988, B0635, B0118, B1207, B0879, B0759, B2938, B2892, B1286, B2011, B0472, B1683, B2533, B3745, B1049, B4392, B3064, B1281, B1680, B4032, B0470, B1714, B3857, B0903, B3212, B1274, B0186, B2487, B0462, B0584, B3732, B2248, B2283, B4187, B3251, B2712, B0414, B0932, B1507, B0935, B3926, B3806, B0098, B0890, B3486, B4058, B4179, B3006, B2555, B1224, B1587, B0894, B3247, B1468, B0895, B3401, B2556, B3081, B0091, B4291, B1854, B3911, B0924, B3916, B2949, B2385, B2542, B2421, B1210, B0640, B2422	378	1118	3299	1.1241161938836357	0.9999999999955527	0.9478285472955313	0.9361680906504194
GOTERM_BP_DIRECT	GO:0055085~transmembrane transport	51	12.142857142857142	0.04573798898825854	B3270, B4044, B4287, B3350, B3586, B1484, B3542, B4115, B4159, B2014, B3265, B2497, B2178, B1487, B0478, B0270, B3063, B4032, B4464, B2685, B1596, B0462, B1630, B0465, B3654, B3370, B4261, B4067, B2240, B0933, B1828, B2077, B3486, B3006, B1663, B2074, B2076, B3240, B0886, B0448, B3714, B0449, B3474, B4288, B4289, B3673, B3513, B1015, B3514, B0960, B2546	379	359	3407	1.2770522045259112	0.9999999999997523	1.0	1.0
GOTERM_BP_DIRECT	GO:0033214~iron assimilation by chelation and transport	5	1.1904761904761905	0.047305465394528956	B4291, B0805, B4288, B4289, B0584	379	13	3407	3.457479196265476	0.9999999999999106	1.0	1.0
GOTERM_BP_DIRECT	GO:0006631~fatty acid metabolic process	8	1.9047619047619049	0.0568910999803477	B1701, B4041, B3845, B2836, B1393, B1187, B2342, B1395	379	32	3407	2.2473614775725594	0.9999999999999998	1.0	1.0
GOTERM_MF_DIRECT	GO:0004553~hydrolase activity, hydrolyzing O-glycosyl compounds	7	1.6666666666666667	0.057598192085346486	B4392, B1316, B3432, B3147, B3431, B0344, B3338	378	25	3299	2.4437037037037035	0.9999999999999977	1.0	0.9894366197183099
GOTERM_BP_DIRECT	GO:0006261~DNA-dependent DNA replication	5	1.1904761904761905	0.060620968784348556	B0060, B0470, B2231, B1763, B0640	379	14	3407	3.2105163965322276	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0009986~cell surface	3	0.7142857142857143	0.06144671599507662	B2779, B2000, B2233	326	4	2976	6.846625766871165	0.9975812070429637	1.0	1.0
GOTERM_BP_DIRECT	GO:0005980~glycogen catabolic process	3	0.7142857142857143	0.06328254766179361	B3416, B3428, B3431	379	4	3407	6.742084432717679	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030388~fructose 1,6-bisphosphate metabolic process	3	0.7142857142857143	0.06328254766179361	B3925, B4232, B3916	379	4	3407	6.742084432717679	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0019629~propionate catabolic process, 2-methylcitrate cycle	3	0.7142857142857143	0.06328254766179361	B0118, B0330, B0335	379	4	3407	6.742084432717679	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0008559~xenobiotic-transporting ATPase activity	3	0.7142857142857143	0.06682085391442806	B0448, B0449, B0879	378	4	3299	6.54563492063492	1.0	1.0	0.9894366197183099
GOTERM_MF_DIRECT	GO:0015616~DNA translocase activity	3	0.7142857142857143	0.06682085391442806	B3813, B0890, B1114	378	4	3299	6.54563492063492	1.0	1.0	0.9894366197183099
GOTERM_BP_DIRECT	GO:0090501~RNA phosphodiester bond hydrolysis	4	0.9523809523809524	0.06844354107170725	B1084, B1286, B4179, B3247	379	9	3407	3.9953092934623275	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006811~ion transport	19	4.523809523809524	0.07026430942204438	B4291, B4067, B4287, B3350, B3409, B0805, B0152, B4159, B4288, B0584, B4289, B0431, B3469, B1015, B0465, B1663, B1941, B3732, B0478	379	113	3407	1.5114997548275622	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0009055~electron carrier activity	15	3.571428571428571	0.07231983573639511	B4071, B2283, B0733, B0997, B2206, B0724, B1629, B0042, B4136, B1474, B0431, B1224, B1587, B0894, B0973	378	81	3299	1.6162061532431902	1.0	1.0	0.9894366197183099
GOTERM_MF_DIRECT	GO:0004176~ATP-dependent peptidase activity	4	0.9523809523809524	0.07362677536188023	B0955, B0439, B3931, B3765	378	9	3299	3.878894767783657	1.0	1.0	0.9894366197183099
GOTERM_BP_DIRECT	GO:0006094~gluconeogenesis	5	1.1904761904761905	0.07569995670838794	B3925, B1814, B4232, B4471, B2797	379	15	3407	2.9964819700967458	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0020037~heme binding	9	2.142857142857143	0.07860154030188345	B2955, B0733, B4074, B4071, B2196, B3365, B2431, B0431, B1489	378	40	3299	1.963690476190476	1.0	1.0	0.9894366197183099
GOTERM_MF_DIRECT	GO:0004386~helicase activity	7	1.6666666666666667	0.07937704200869874	B3813, B3162, B1808, B2819, B1413, B0059, B0148	378	27	3299	2.2626886145404663	1.0	1.0	0.9894366197183099
GOTERM_MF_DIRECT	GO:0022857~transmembrane transporter activity	32	7.6190476190476195	0.08805148955237424	B3270, B3370, B4067, B2240, B0933, B0879, B1828, B4115, B2077, B2014, B3265, B2497, B3006, B1663, B2074, B3063, B0270, B2076, B3240, B3714, B4288, B1596, B0462, B4464, B4289, B3673, B1015, B3513, B3514, B0960, B3654, B2546	378	213	3299	1.3111756961522218	1.0	1.0	0.9894366197183099
GOTERM_BP_DIRECT	GO:0090503~RNA phosphodiester bond hydrolysis, exonucleolytic	4	0.9523809523809524	0.08999246094135292	B3164, B1286, B2011, B4179	379	10	3407	3.5957783641160947	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006567~threonine catabolic process	4	0.9523809523809524	0.08999246094135292	B3617, B0903, B3772, B0870	379	10	3407	3.5957783641160947	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0008233~peptidase activity	15	3.571428571428571	0.0920812187660755	B4260, B3396, B3847, B0149, B0635, B0932, B3527, B0955, B0439, B2519, B4235, B3498, B2385, B2233, B3931	378	84	3299	1.5584845049130762	1.0	1.0	0.9894366197183099
