	gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	width	start	end	strand	threshold_OE
22	gene-b4078	705.565606568334	1.60741949826548	0.347089810989344	4.63113421187355	3.63668031000465e-06	0.000588480995618934	yjcO	690	4297677	4298366	-	TRUE
23	gene-b1111	1817.69054834719	1.30680642804498	0.285005939812996	4.58519015043137	4.53573455063763e-06	0.000645888600010798	comR	633	1168200	1168832	-	TRUE
24	gene-b2607	21238.1510783762	1.44100115276035	0.313867884264306	4.59110735760049	4.40900458872422e-06	0.000645888600010798	trmD	768	2744572	2745339	-	TRUE
25	gene-b3453	6496.07608263659	-1.31691420571826	0.286886484661793	-4.59036683889362	4.42467668350315e-06	0.000645888600010798	ugpB	1317	3591009	3592325	-	TRUE
26	gene-b2675	8321.95408708149	1.3830402712041	0.30452730912482	4.54159686098044	5.582972441445e-06	0.000764437765059392	nrdE	2145	2801348	2803492	+	TRUE
27	gene-b3181	1794.62512054925	1.31013963483761	0.293306902632504	4.46678759715088	7.94028944459502e-06	0.00104694186750957	greA	477	3328239	3328715	-	TRUE
28	gene-b2535	23759.2676743299	-1.31965292043716	0.298444180461051	-4.4217746796017	9.78935133709611e-06	0.00124464609857365	csiE	1281	2665435	2666715	+	TRUE
29	gene-b3708	11269.8057072162	1.3356926288017	0.302923697324069	4.4093368746017	1.03687626698669e-05	0.00127285500361125	tnaA	1416	3888730	3890145	+	TRUE
30	gene-b2699	17659.9837597072	1.3211778509005	0.305145122577117	4.3296705506627	1.49332579037458e-05	0.00171591064698385	recA	1062	2822708	2823769	-	TRUE
31	gene-b3709	1589.9867645526	1.36816108186332	0.316005898218471	4.32954286478996	1.49419185551965e-05	0.00171591064698385	tnaB	1248	3890236	3891483	+	TRUE
32	gene-b0221	31807.7298678597	-1.17908135558684	0.273988880549962	-4.30339126617158	1.68203416689725e-05	0.00187126301067319	fadE	2445	240859	243303	-	TRUE
33	gene-b2621	2322530.81376667	1.20816299158577	0.281475072880237	4.29225571992241	1.76867085244287e-05	0.00190802067718079	ssrA	363	2755593	2755955	+	TRUE
34	gene-b0964	2068.76789038329	-1.19133482819667	0.278488741726206	-4.27785633563574	1.88701737652674e-05	0.00197581819424565	yccT	663	1027111	1027773	-	TRUE
35	gene-b0845	299.482725148705	1.42421915062669	0.339647256942486	4.19323024554225	2.75010059047171e-05	0.00279724517202265	ybjJ	1209	886131	887339	-	TRUE
36	gene-b2611	1083.32274346025	1.27579742795541	0.304851295365672	4.18498280095899	2.85187693313783e-05	0.00282018941165852	ypjD	792	2747962	2748753	+	TRUE
37	gene-b3362	4890.65906721415	-1.15695890142986	0.279552794939958	-4.1386060964919	3.49422278660775e-05	0.00336200895143881	yhfG	168	3491453	3491620	-	TRUE
38	gene-b3117	413.578276841009	1.5074053382225	0.365432194762921	4.12499325408492	3.70745623455759e-05	0.00347330110395395	tdcB	990	3265039	3266028	-	TRUE
39	gene-b3992	4209.38540471755	-1.18763481093491	0.289061784479639	-4.1085846511079	3.98091289411078e-05	0.00363385894949599	thiF	756	4194062	4194817	-	TRUE
40	gene-b4565	1273.2030596477	-1.27589506744278	0.311628493399037	-4.09428243716152	4.23477843117379e-05	0.00376895280374468	sgcB	279	4531496	4531774	-	TRUE
41	gene-b1074	135.631198449229	1.67939737685061	0.412234315061358	4.07389029853239	4.62342660796711e-05	0.00401448749374705	flgC	405	1131438	1131842	+	TRUE
42	gene-b0211	1358.14362533827	1.18550127161874	0.293255212260898	4.0425582293284	5.28711769671655e-05	0.00432256580998587	mltD	1359	232597	233955	-	TRUE
43	gene-b4705	22414.7952800988	-1.35327585029098	0.334383379059779	-4.04707869779929	5.18608091541998e-05	0.00432256580998587	mntS	129	852869	852997	-	TRUE
44	gene-b1244	1088.98311531142	1.24809286421374	0.31049699665406	4.01966163171718	5.82817862020567e-05	0.00432256580998587	oppB	921	1302899	1303819	+	TRUE
45	gene-b2017	4683.67585282215	1.16092119637149	0.28847689195595	4.02431261824868	5.71419703196517e-05	0.00432256580998587	yefM	252	2089462	2089713	-	TRUE
46	gene-b2687	20170.5668238295	1.0719960156748	0.2661910593119	4.02716762330747	5.64527877422562e-05	0.00432256580998587	luxS	516	2814218	2814733	-	TRUE
47	gene-b3431	4585.12251848721	-1.1681953740041	0.290436408736331	-4.02220706104595	5.76553379816237e-05	0.00432256580998587	glgX	1974	3569346	3571319	-	TRUE
48	gene-b3846	7094.066832195	-1.1387734755631	0.282834074491958	-4.02629519660469	5.66625469256911e-05	0.00432256580998587	fadB	2190	4030023	4032212	-	TRUE
49	gene-b4407	1592.92141252006	-1.13272760296954	0.282622186077414	-4.00792173711117	6.12554110427356e-05	0.0043989010607106	thiS	201	4193878	4194078	-	TRUE
50	gene-b4380	3913.96167343648	-1.34018545201715	0.334553067912028	-4.00589795927252	6.17823182684073e-05	0.0043989010607106	yjjI	1551	4616756	4618306	-	TRUE
51	gene-b3728	5715.75893279105	1.17708589021228	0.29454795023229	3.9962453966629	6.43550244671713e-05	0.00449223308045353	pstS	1041	3910485	3911525	-	TRUE
52	gene-b4416	22828.5369476828	-1.32564587625735	0.333446788515404	-3.9755844767901	7.02066163880783e-05	0.00476338924993174	rybA	340	852725	853064	-	TRUE
53	gene-b2606	27009.2054988675	1.23719486125788	0.31138556555345	3.97319271707062	7.09156264737029e-05	0.00476338924993174	rplS	348	2744183	2744530	-	TRUE
54	gene-b0268	1092.00738625475	-1.20068060480681	0.304002510657779	-3.94957463413333	7.8290197343341e-05	0.00506751095531443	yagE	909	282278	283186	+	TRUE
55	gene-b3994	10067.7974769918	-1.1105641009956	0.281022862491774	-3.95186388448418	7.7544846179262e-05	0.00506751095531443	thiC	1896	4195445	4197340	-	TRUE
56	gene-b4280	1737.23930316733	1.13049198284525	0.289131788474871	3.90995396531263	9.23137123182901e-05	0.00586851456880558	yjhC	1119	4506528	4507646	+	TRUE
57	gene-b1440	6594.99199653206	-1.12147657905653	0.28723538108657	-3.90438174717247	9.44665681588493e-05	0.0059000172393948	ydcS	1146	1511654	1512799	+	TRUE
58	gene-b1145	766.367304033832	1.18993642804694	0.305962829812423	3.88915355756273	0.000100594456442422	0.00609854647338837	ymfK	675	1202259	1202933	-	TRUE
59	gene-b3361	11711.8486397829	-1.10335320833468	0.283783873859302	-3.88800530956777	0.000101071416272448	0.00609854647338837	fic	603	3490861	3491463	-	TRUE
60	gene-b0369	2076.32106386986	1.1648842878618	0.302304288636774	3.8533501893565	0.000116512563215886	0.00651309812900137	hemB	975	388753	389727	-	TRUE
61	gene-b0513	280.845354212479	-1.43271626701048	0.371826125237042	-3.85318881532899	0.000116589412475472	0.00651309812900137	ybbY	1302	540565	541866	+	TRUE
62	gene-b3081	2109.86328215922	-1.13899102074744	0.295677370420121	-3.85214133610928	0.000117089404566317	0.00651309812900137	fadH	2019	3231665	3233683	+	TRUE
63	gene-b3993	1955.544939685	-1.07620212702409	0.278729142227358	-3.86110371676257	0.000112875972251625	0.00651309812900137	thiE	636	4194810	4195445	-	TRUE
64	gene-b4177	28180.4448807696	1.33322787161696	0.345080292303459	3.86352944909568	0.000111760412702305	0.00651309812900137	purA	1299	4405928	4407226	+	TRUE
65	gene-b3983	11376.3258948984	1.27207893560459	0.331105982800783	3.84190863857015	0.000122081280303482	0.00668629781354458	rplK	429	4179688	4180116	+	TRUE
66	gene-b3770	421.428304787415	-1.24980016950204	0.327130315116799	-3.82049633356606	0.000133183385195347	0.00718383108023388	ilvE	930	3953725	3954654	+	TRUE
67	gene-b3926	96161.2865403231	-1.15816616663726	0.30646206610404	-3.77915016158665	0.000157364510207944	0.00836145755731764	glpK	1509	4116955	4118463	-	TRUE
68	gene-b0200	403.030416054528	1.21460646310869	0.322852122046178	3.76211392203568	0.000168483268040869	0.00882059462096316	gmhB	576	222833	223408	+	TRUE
69	gene-b3115	274.148623259017	1.33550266176518	0.35570175806743	3.75455738262619	0.000173648061178933	0.00895923330140583	tdcD	1209	3262452	3263660	-	TRUE
70	gene-b4311	303.822575306305	1.36194139383542	0.363566092417334	3.74606274413529	0.000179631680483774	0.00913555403603192	nanC	717	4540026	4540742	-	TRUE
71	gene-b1243	10644.7109553323	1.04357984132331	0.279438144845495	3.73456473489087	0.000188040120424511	0.00922803074239149	oppA	1632	1301182	1302813	+	TRUE
72	gene-b3598	1109.07935261593	-1.20514103921711	0.322646577881474	-3.73517378405242	0.000187585601785225	0.00922803074239149	yibI	363	3771382	3771744	-	TRUE
73	gene-b4304	3807.76296906526	-1.09659484664732	0.293758444000316	-3.73298153310666	0.000189226473088365	0.00922803074239149	sgcC	1314	4530171	4531484	-	TRUE
74	gene-b3065	1938.66073039134	1.28909007534977	0.345839516470757	3.7274227320948	0.00019344784012672	0.00930640960609624	rpsU	216	3210781	3210996	+	TRUE
75	gene-b1626	616.152753616826	1.20204840187647	0.324053974574742	3.70940798814127	0.000207744436547701	0.00986093592146419	ydgK	441	1705250	1705690	+	TRUE
76	gene-b0529	1408.234467228	1.12227001341224	0.302921303350476	3.70482366541843	0.00021153783985734	0.00990887776173857	folD	867	556875	557741	-	TRUE
77	gene-b3749	3804.12924655881	1.04450618749555	0.282253858585273	3.70059134968385	0.000215097628836203	0.00994477348905044	rbsA	1506	3935019	3936524	+	TRUE
78	gene-b1745	6283.47492822251	-1.0345018601866	0.280620190966371	-3.68648405741612	0.000227373678942926	0.0102462062916053	astB	1344	1826916	1828259	-	TRUE
79	gene-b2380	623.296611256163	-1.12965431131914	0.30626562511525	-3.68847894991167	0.000225598686337031	0.0102462062916053	ypdA	1698	2498671	2500368	+	TRUE
80	gene-b0827	2349.62695393825	1.06276554176464	0.289893396600907	3.66605639944168	0.000246319623098427	0.0108561764494563	moeA	1236	865129	866364	-	TRUE
81	gene-b3727	2504.50744563156	1.20408585264621	0.328505752927023	3.66534175404134	0.000247008509102798	0.0108561764494563	pstC	960	3909439	3910398	-	TRUE
82	gene-b1540	490.74681868688	1.14946833113189	0.31526997469667	3.6459809794378	0.000266373679171848	0.011156356445315	ydfH	687	1628352	1629038	+	TRUE
83	gene-b2608	10531.1479133043	1.11973150448917	0.306442499836438	3.65396935831948	0.000258217097493796	0.011156356445315	rimM	549	2745370	2745918	-	TRUE
84	gene-b3588	10994.6542464528	-1.06922858878341	0.29315351700582	-3.6473333143132	0.00026497609755569	0.011156356445315	aldB	1539	3754973	3756511	-	TRUE
85	gene-b3984	32147.2444762721	1.20107492024516	0.328979398459659	3.65091226340863	0.000261310500813631	0.011156356445315	rplA	705	4180120	4180824	+	TRUE
86	gene-b3750	1787.35297873209	1.08920136052261	0.299154699074597	3.64093014046558	0.000271654846339508	0.0112452471275424	rbsC	966	3936529	3937494	+	TRUE
87	gene-b3597	1803.93712859335	-1.09034615328113	0.299820270300341	-3.63666590050395	0.000276189785396843	0.0113015590346294	yibH	1137	3770243	3771379	-	TRUE
88	gene-b2979	634.191075102599	-1.22931014565151	0.338641910628337	-3.63011814860887	0.000283291517335316	0.0114604295649287	glcD	1500	3126522	3128021	-	TRUE
89	gene-b2676	1823.36338912419	1.38211978766348	0.381374303540253	3.6240506369554	0.000290024784950372	0.0116009913980149	nrdF	960	2803502	2804461	+	TRUE
90	gene-b0199	284.263149953539	1.38763855212854	0.385193976964552	3.60244093914336	0.000315243039122613	0.0124696135475167	metN	1032	221614	222645	-	TRUE
91	gene-b2093	1820.5305491381	1.07070176427791	0.297529696084046	3.59863831533461	0.000319887705916482	0.012514288275414	gatB	285	2174282	2174566	-	TRUE
92	gene-b1746	10412.6375274745	-1.04090530583188	0.289863166485481	-3.59102302804663	0.000329382528596711	0.0127456717587423	astD	1479	1828256	1829734	-	TRUE
93	gene-b4023	717.922405342403	1.14404989427341	0.318921814011149	3.58724252782977	0.000334193457990483	0.012792781832754	yjbD	273	4232600	4232872	-	TRUE
94	gene-b0414	2463.71459471797	1.0734870271682	0.300982721471183	3.56660682022234	0.000361633437974476	0.0131800657214313	ribD	1104	433455	434558	+	TRUE
95	gene-b0598	49287.7962119154	-1.12299417738446	0.314533579217019	-3.5703474973323	0.000356507965085882	0.0131800657214313	cstA	2106	629894	631999	+	TRUE
96	gene-b1188	78215.4748272925	-1.1412151504737	0.320049439549636	-3.56574644242334	0.00036282203390457	0.0131800657214313	ycgB	1533	1235709	1237241	-	TRUE
97	gene-b2830	2590.96907574786	1.02527202463223	0.286685779264727	3.5762918804755	0.000348502525826949	0.0131800657214313	rppH	531	2968447	2968977	-	TRUE
98	gene-b3729	16260.340530335	-1.016442701882	0.284971832061307	-3.56681814665573	0.000361342051932125	0.0131800657214313	glmS	1830	3913080	3914909	-	TRUE
99	gene-b0413	1392.14051986679	1.073628436616	0.302115910967959	3.55369709981896	0.00037985643836112	0.0135228892056559	nrdR	450	433002	433451	+	TRUE
100	gene-b2609	7906.81516088692	1.26045988799195	0.354533826443189	3.55525987643363	0.000377605672436269	0.0135228892056559	rpsP	249	2745937	2746185	-	TRUE
101	gene-b3560	4077.4021994512	1.07454210933985	0.304115991476833	3.53332984602917	0.000410360144807531	0.0144641793615328	glyQ	912	3724407	3725318	-	TRUE
102	gene-b0458	1276.62963852548	1.16280587921617	0.32962366110875	3.52767721620727	0.000419223031203025	0.0146317057949291	ylaC	471	478781	479251	-	TRUE
103	gene-b1968	307.250581196737	1.3059309217775	0.371131911868197	3.5187783103957	0.000433538819076419	0.0149844485040005	hprS	1359	2036794	2038152	-	TRUE
104	gene-b2381	1960.09839789825	-1.14181881899845	0.325504466560545	-3.50784378187962	0.000451754243278347	0.0154638952506819	ypdB	735	2500383	2501117	+	TRUE
105	gene-b0335	8320.31132787269	1.35648512426195	0.388266434832028	3.49369660256311	0.000476382072647499	0.0157029646168991	prpE	1887	352706	354592	+	TRUE
106	gene-b1085	1216.50583538252	-1.1418148489761	0.326531074549419	-3.49680302418901	0.000470869374040943	0.0157029646168991	yceQ	321	1144502	1144822	+	TRUE
107	gene-b2939	292.33181234485	-1.28650844920906	0.368189576916976	-3.49414684679995	0.000475579349649147	0.0157029646168991	yqgB	132	3085920	3086051	-	TRUE
108	gene-b2976	3142.63825268296	-0.956456057350939	0.273283245514165	-3.4998708228579	0.000465483670358904	0.0157029646168991	glcB	2172	3121634	3123805	-	TRUE
109	gene-b2351	204.974646506372	1.31367907763572	0.377857924828946	3.47664820906009	0.000507723523660635	0.0162889463454562	yfdH	921	2468214	2469134	+	TRUE
110	gene-b2501	6739.5337453377	-0.9624496238386	0.27683943603037	-3.47656257951998	0.000507885686613942	0.0162889463454562	ppk	2067	2623044	2625110	+	TRUE
111	gene-b3929	6822.31483675709	0.997984789807714	0.286825306204332	3.47941680256329	0.000502506370689262	0.0162889463454562	rraA	486	4120086	4120571	-	TRUE
112	gene-b1983	426.869695444687	1.17702739907973	0.340536462310744	3.45639169178212	0.000547459165624531	0.0174013806216369	yeeN	717	2056858	2057574	+	TRUE
113	gene-b3748	6404.25810350662	1.01355465856427	0.294214840088818	3.44494743452879	0.000571170455101508	0.0179943966385962	rbsD	420	3934592	3935011	+	TRUE
114	gene-b1858	5777.88741231309	0.945130347587308	0.275451166308614	3.43120837080933	0.000600898840792714	0.0183887146663276	znuC	756	1942662	1943417	+	TRUE
115	gene-b2694	331.670457204362	1.24280422432877	0.362336097461421	3.42997629282876	0.000603633987001697	0.0183887146663276	argV	77	2818473	2818549	-	TRUE
116	gene-b3430	7534.65219147095	-0.951898467518424	0.277549301888119	-3.42965541993018	0.00060434820673043	0.0183887146663276	glgC	1296	3568033	3569328	-	TRUE
117	gene-b3869	1002.44777063988	-1.09170628325568	0.317940143931549	-3.43368493753566	0.000595435858318637	0.0183887146663276	glnL	1050	4056531	4057580	-	TRUE
118	gene-b3319	2603.79976242	1.1632201826644	0.339440455726198	3.42687550361611	0.000610568929960834	0.0184205541581404	rplD	606	3451681	3452286	-	TRUE
119	gene-b2344	4302.38981761925	-0.99667874832637	0.291230608314218	-3.42230081547961	0.000620935744339005	0.018575892855856	fadL	1341	2461306	2462646	+	TRUE
120	gene-b1747	9509.93980621189	-1.00351742557917	0.293827614209289	-3.41532714098268	0.000637054496887855	0.018899283407673	astA	1035	1829731	1830765	-	TRUE
121	gene-b1443	644.508717282067	-1.05379097455274	0.308961646413139	-3.41075012638826	0.000647844324626471	0.0189043098005757	ydcV	795	1514762	1515556	+	TRUE
122	gene-b3751	3029.28681904629	0.984704614960635	0.288579895795899	3.41224260354255	0.000644307432366986	0.0189043098005757	rbsB	891	3937519	3938409	+	TRUE
123	gene-b2076	254.948240339382	-1.37219524498342	0.402744569258223	-3.40711048571241	0.000656545445332577	0.0189944298734362	mdtC	3078	2158386	2161463	+	TRUE
124	gene-b3573	117.337365835705	1.41715156030644	0.416195371092191	3.40501518935089	0.000661603737164632	0.0189944298734362	ysaA	474	3741109	3741582	-	TRUE
125	gene-b0744	758.941964116286	1.2086374877619	0.35542687057611	3.40052367397778	0.000672569117421744	0.0191547684641713	valT	76	780765	780840	+	TRUE
126	gene-b4302	472.294549938556	-1.07818696116179	0.317634188085061	-3.39442982401206	0.000687716627533605	0.0194307237620606	sgcA	432	4528790	4529221	-	TRUE
127	gene-b4539	3971.29638915897	1.01081645908747	0.299313809120422	3.37711267668508	0.000732510366253712	0.0203289478538604	yoeB	255	2089211	2089465	-	TRUE
128	gene-b2983	96.4838035261557	1.41020529773004	0.417344199263878	3.3789981991301	0.00072750484707468	0.0203289478538604	yghQ	1068	3131341	3132408	-	TRUE
129	gene-b3759	888.873375831673	1.02394227277423	0.303339385897823	3.37556651189085	0.000736638840771908	0.0203289478538604	rrfC	120	3947941	3948060	+	TRUE
130	gene-b0604	526.971966195689	-1.18281723056871	0.351192594417758	-3.36800163035812	0.00075715148374953	0.0204748310037941	dsbG	747	637827	638573	-	TRUE
131	gene-b2695	301.658797182164	1.21590191524075	0.361130201607986	3.36693499969475	0.000760086015080193	0.0204748310037941	serV	93	2818553	2818645	-	TRUE
132	gene-b3114	621.07731980108	1.03979757184878	0.308986979025334	3.36518249127749	0.000764930484130509	0.0204748310037941	tdcE	2295	3260124	3262418	-	TRUE
133	gene-b3643	489.60928158942	1.09569102349952	0.325425072834341	3.36695330189658	0.000760035572844165	0.0204748310037941	rph	687	3815863	3816549	-	TRUE
134	gene-b2747	1707.15423017582	-0.998407158154181	0.297685777183387	-3.35389606987881	0.000796822853950023	0.0211207090883357	ispD	711	2871780	2872490	-	TRUE
135	gene-b3827	229.025860320357	1.23837432282916	0.369391107503103	3.35247464726464	0.000800925765990259	0.0211207090883357	bioP	900	4012317	4013216	+	TRUE
136	gene-b3655	4318.97269639943	-1.11493098150283	0.333188248789815	-3.34624941171369	0.00081912680543491	0.0214418487305021	yicH	1710	3830457	3832166	+	TRUE
137	gene-b0979	4908.01887790345	-0.917811214037143	0.275245803917852	-3.3345148262862	0.000854483450652228	0.0217282934594424	appB	1137	1039296	1040432	+	TRUE
138	gene-b3032	4674.13594940653	0.938839434794644	0.281424248561923	3.33602892995934	0.000849843195883048	0.0217282934594424	cpdA	828	3176006	3176833	-	TRUE
139	gene-b4026	876.235846969199	1.05829364275486	0.31694794123707	3.33901409368449	0.000840762985478401	0.0217282934594424	yjbE	243	4237147	4237389	+	TRUE
140	gene-b4178	1803.76294846039	-0.979151166242951	0.293395956132419	-3.33730286930414	0.00084595708496064	0.0217282934594424	nsrR	426	4407431	4407856	+	TRUE
141	gene-b0050	4465.28124513043	-0.964373371381262	0.290459917431064	-3.32015990333723	0.000899659016916853	0.0227147950370496	apaG	378	51229	51606	-	TRUE
142	gene-b1297	2143.61704372658	-0.928854653196654	0.280319767307527	-3.31355388211937	0.000921183560103054	0.0230944610842737	puuA	1419	1359490	1360908	-	TRUE
143	gene-b0751	4233.52365731775	-1.09737060414967	0.331437940439525	-3.31093839979343	0.000929836750159493	0.023148383430544	pnuC	720	783166	783885	+	TRUE
144	gene-b1946	125.073142828199	1.30871469761921	0.39560844455059	3.30810607216919	0.000939292257825911	0.023221391929585	fliN	414	2021088	2021501	+	TRUE
145	gene-b3031	1729.21877597043	1.02331052747256	0.310589067220541	3.29474097923073	0.000985124382557259	0.0241865020820955	yqiA	582	3175425	3176006	-	TRUE
146	gene-b1326	6503.90177893818	-0.931949457613955	0.283489507361292	-3.28742134510903	0.00101109429381367	0.024654080040936	mpaA	729	1389870	1390598	-	TRUE
147	gene-b2737	1213.76085590623	-1.04573219622496	0.318640062146769	-3.28186038246279	0.00103124652413976	0.0249744056186228	ygbK	1167	2862335	2863501	+	TRUE
148	gene-b2619	1554.50188602533	0.944000466146227	0.288799122613013	3.26870960550381	0.00108039122208954	0.0258133741653609	ratA	477	2754288	2754764	-	TRUE
149	gene-b3726	1401.95352168714	1.04853508404363	0.320643573683139	3.27009542714177	0.00107511209109957	0.0258133741653609	pstA	891	3908549	3909439	-	TRUE
150	gene-b2536	1754.99991785861	-1.08455848591565	0.332644378762135	-3.26041428973367	0.00111249585191276	0.0262283790252281	hcaT	1140	2666707	2667846	-	TRUE
151	gene-b4300	645.566605512089	-1.0571771155596	0.324182883907177	-3.26105161018403	0.00110999834820593	0.0262283790252281	sgcR	783	4527347	4528129	-	TRUE
152	gene-b2068	683.326867575938	-1.16333759568538	0.357149557704152	-3.25728415614907	0.00112483768316456	0.0263448825793806	alkA	849	2146692	2147540	-	TRUE
153	gene-b2041	3303.69890550476	0.92600112015309	0.284691852716259	3.25264355589409	0.00114336824586573	0.0266038624528236	rfbB	1086	2111976	2113061	-	TRUE
154	gene-b3985	26573.6515764398	0.958020449700538	0.294705486579269	3.25077235860301	0.00115091971016981	0.0266056764169126	rplJ	498	4181237	4181734	+	TRUE
155	gene-b2310	4521.09021530031	-0.893124794889309	0.275348855956459	-3.24361178762457	0.00118024487044951	0.027107559605163	argT	783	2427009	2427791	-	TRUE
156	gene-b1285	6190.04604086865	-0.903401504889516	0.279201883134073	-3.23565691874543	0.00121363157553896	0.027695694928966	pdeR	1986	1344757	1346742	-	TRUE
157	gene-b2150	4446.2084912083	1.05094387472752	0.325338319064699	3.23031076618591	0.00123655731044098	0.0278278331526883	mglB	999	2239350	2240348	-	TRUE
158	gene-b3472	2061.66430886705	0.957567705581829	0.296565790749659	3.22885422206415	0.00124287232339254	0.0278278331526883	dcrB	558	3609955	3610512	+	TRUE
159	gene-b3509	55415.6037194635	-0.855308828375583	0.264803535476821	-3.22997510903872	0.00123800995719002	0.0278278331526883	hdeB	327	3655966	3656292	-	TRUE
160	gene-b1784	58592.3495068876	-1.11072019063029	0.344845853532219	-3.22091792391674	0.00127780736703581	0.027952821955301	yeaH	1284	1868955	1870238	+	TRUE
161	gene-b4468	323.78946919437	-1.09132609311271	0.338552049337349	-3.22351052149521	0.00126629646482341	0.027952821955301	glcE	1053	3125470	3126522	-	TRUE
162	gene-b3228	3227.01261131116	0.996885593260892	0.309547832854856	3.22045734924696	0.00127986235357137	0.027952821955301	sspB	498	3376279	3376776	-	TRUE
163	gene-b3310	30530.6999299274	1.0561966857461	0.327466571491434	3.22535726604304	0.00125815554902894	0.027952821955301	rplN	372	3447778	3448149	-	TRUE
164	gene-b1748	18060.9642926555	-0.94909776076464	0.295987903242974	-3.20654239705713	0.00134340507198559	0.029161719855297	astC	1221	1830762	1831982	-	TRUE
165	gene-b3229	8501.72751540362	0.949927545486598	0.296879322637174	3.19970935344506	0.00137566237452682	0.0296696841929789	sspA	639	3376782	3377420	-	TRUE
166	gene-b3739	668.723112332605	1.128269220141	0.352796155706654	3.19807685512069	0.00138347403821194	0.0296696841929789	atpI	381	3923301	3923681	-	TRUE
167	gene-b0745	843.830625664477	1.04368469130062	0.326584818049939	3.19575385510123	0.00139466035781597	0.0297304842744003	lysW	76	780843	780918	+	TRUE
168	gene-b4253	101.159692772831	-1.3237061902405	0.414443325174608	-3.19393777106389	0.00140346366847587	0.0297400634510364	yjgL	1815	4476678	4478492	+	TRUE
169	gene-b3091	6313.86048530737	-1.0271683493784	0.321838684186263	-3.19156272955655	0.00141505379902045	0.0298082338728567	uxaA	1488	3241827	3243314	-	TRUE
