	gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	width	start	end	strand	threshold_OE
82	gene-b1848	13104.3361220621	4.85753545150193	0.303991429428353	15.9791855337382	1.78462446279699e-57	9.61738475743892e-56	yebG	291	1930457	1930747	-	TRUE
83	gene-b1612	53032.7486582637	-5.05750001683049	0.317100809246808	-15.9491867234376	2.8863111447326e-57	1.53669987332209e-55	fumA	1647	1686731	1688377	-	TRUE
84	gene-b4323	18618.7124264618	-3.50936634834278	0.220432323537629	-15.9203799697901	4.57589573711219e-57	2.40724800741652e-55	uxuB	1461	4554142	4555602	+	TRUE
85	gene-b0323	764.484615329221	4.45056281282453	0.281880277373892	15.7888407599415	3.71341595781353e-56	1.93053942559741e-54	yahI	951	340165	341115	+	TRUE
86	gene-b2280	10264.8139903025	-4.35936634307975	0.276443364521475	-15.7694736157832	5.04686434802404e-56	2.59326669231607e-54	nuoJ	555	2395342	2395896	-	TRUE
87	gene-b1846	5111.50368911168	3.56212922363042	0.22640675659534	15.7333167843443	8.94026292023563e-56	4.54103699362313e-54	yebE	660	1929048	1929707	-	TRUE
88	gene-b3495	13213.5608498102	-3.86646880886115	0.246232705588536	-15.7024989820895	1.45399712689503e-55	7.30137875426037e-54	uspA	435	3640111	3640545	+	TRUE
89	gene-b2699	110899.824763386	4.47089049065415	0.28654391560686	15.6028107635279	6.96584916583513e-55	3.45866151278938e-53	recA	1062	2822708	2823769	-	TRUE
90	gene-b1922	17943.588571384	-5.14884274768706	0.331391751639615	-15.5370274673775	1.94812212935999e-54	9.56527965515754e-53	fliA	720	2001070	2001789	-	TRUE
91	gene-b1384	5254.94813083264	-3.82954790747506	0.246644730088456	-15.5265750300103	2.2930403041051e-54	1.11351045097148e-52	feaR	906	1446378	1447283	-	TRUE
92	gene-b4143	204232.597948884	-3.73662861334847	0.241021669764686	-15.5032890486429	3.29579579924583e-54	1.58305669965949e-52	groL	1647	4372266	4373912	+	TRUE
93	gene-b0411	41976.8257495798	-4.42868877670462	0.286796259821843	-15.4419335156452	8.54982611221567e-54	4.06254640751409e-52	tsx	885	431129	432013	-	TRUE
94	gene-b3611	15550.6731440781	-3.7348475910844	0.242720245987756	-15.3874580008163	1.98685741664591e-53	9.3403435363386e-52	yibN	432	3784584	3785015	-	TRUE
95	gene-b2869	10052.9643886425	-3.43554049654798	0.223339290149746	-15.3826068590283	2.14149007317362e-53	9.96131014037285e-52	ygeV	1779	3004008	3005786	-	TRUE
96	gene-b2537	2014.08726311327	-3.54059292639236	0.232527001510834	-15.226588324743	2.35567365951264e-52	1.08434603139441e-50	hcaR	891	2668006	2668896	-	TRUE
97	gene-b0380	8122.34879219655	-4.26314401627171	0.279994317337851	-15.2258233552921	2.38339070517282e-52	1.0857941779545e-50	yaiZ	213	399593	399805	+	TRUE
98	gene-b2373	939.292859934601	4.0282703807719	0.264750829524158	15.2153267584166	2.79818833181195e-52	1.2617545141099e-50	oxc	1695	2490256	2491950	-	TRUE
99	gene-b1501	3512.36122666988	3.96244417926241	0.260519612187428	15.2097730608154	3.04597202362966e-52	1.35961114872924e-50	ydeP	2280	1584207	1586486	-	TRUE
100	gene-b0277	3782.36015059346	3.92061296000482	0.258398374651733	15.1727462113065	5.35869917250019e-52	2.36800916432783e-50	yagK	627	292322	292948	-	TRUE
101	gene-b1977	783.653618126087	-4.13501403676225	0.273105659502296	-15.140711636287	8.72642838618452e-52	3.81802841965835e-50	asnT	76	2044549	2044624	+	TRUE
102	gene-b3118	12011.2754456852	-4.5330439024398	0.29960709510732	-15.1299617948502	1.02755040438135e-51	4.45171101662861e-50	tdcA	939	3266127	3267065	-	TRUE
103	gene-b1015	24647.8982766922	-4.22924739699848	0.27994756850546	-15.1072839088295	1.44994159705358e-51	6.22067176444637e-50	putP	1509	1079305	1080813	+	TRUE
104	gene-b0884	13345.4722999259	3.44867180444132	0.228440877707809	15.0965616970374	1.70600296743861e-51	7.24887222414538e-50	infA	219	926225	926443	-	TRUE
105	gene-b0565	55124.7265868494	-3.68906550134638	0.24478692176766	-15.0705171448982	2.53123936201732e-51	1.06529016578615e-49	ompT	954	584680	585633	-	TRUE
106	gene-b3037	6616.58572520315	-3.41995847449399	0.228930064981106	-14.9388787129215	1.84046048985477e-50	7.67263670251718e-49	ygiB	672	3179744	3180415	+	TRUE
107	gene-b1513	8199.21761133943	-4.21097744876319	0.282047706993796	-14.93001837755	2.1020816306015e-50	8.68140067815702e-49	lsrA	1536	1601490	1603025	+	TRUE
108	gene-b1374	601.803556483953	4.48434963370347	0.30045080635031	14.9254038894971	2.25267468528618e-50	9.21719392062928e-49	pinR	591	1433084	1433674	-	TRUE
109	gene-b4321	7133.14670832764	-3.41386466868222	0.231581338201347	-14.7415361496619	3.48760479322334e-49	1.41391977809669e-47	gntP	1344	4551194	4552537	-	TRUE
110	gene-b4309	6371.25644218817	-3.54194682174437	0.241006406625555	-14.696484094912	6.78945062829478e-49	2.72750748422133e-47	nanS	981	4537855	4538835	-	TRUE
111	gene-b0932	29512.6657777997	-3.27285762033348	0.222738602850583	-14.6937153167337	7.07271349144558e-49	2.81570458727009e-47	pepN	2613	990622	993234	+	TRUE
112	gene-b2239	258200.218501923	-4.91414162650757	0.335588994265183	-14.643333692357	1.48599811691454e-48	5.86305864164765e-47	glpQ	1077	2349935	2351011	-	TRUE
113	gene-b1111	5161.62955525635	3.41751199529316	0.234233087385082	14.5902188006203	3.24156343332696e-48	1.2676521072453e-46	comR	633	1168200	1168832	-	TRUE
114	gene-b1938	13355.3084458662	-4.25030680375108	0.292858913185991	-14.5131550121262	1.00012579146787e-47	3.87680339692677e-46	fliF	1659	2013229	2014887	+	TRUE
115	gene-b3418	27375.8798613482	-4.03279760284434	0.27812526726196	-14.4999325036008	1.21269081439315e-47	4.65989626852465e-46	malT	2706	3553085	3555790	+	TRUE
116	gene-b4186	617.431027479109	4.50518359130105	0.310972586184904	14.4873978975828	1.45553113627779e-47	5.54482076828583e-46	yjfC	1164	4414269	4415432	+	TRUE
117	gene-b2093	44617.7877494517	-5.33579534019815	0.368611062332979	-14.4754075106355	1.73295625627281e-47	6.54524247561498e-46	gatB	285	2174282	2174566	-	TRUE
118	gene-b0440	3245.67622875431	-3.92285548932157	0.271085584901071	-14.4709114309902	1.85004321518221e-47	6.92825505753405e-46	hupB	273	461451	461723	+	TRUE
119	gene-b0135	719.771504313486	4.19838913807116	0.290251764303667	14.4646464015245	2.0264369437412e-47	7.52506290285071e-46	yadC	1239	149715	150953	-	TRUE
120	gene-b1190	22238.6608420795	-4.57088914090503	0.316565995525563	-14.4389770395789	2.94175818635154e-47	1.08330245212396e-45	dadX	1071	1238879	1239949	+	TRUE
121	gene-b1112	2264.18301888881	5.04197374524292	0.349449705455212	14.4283244957238	3.43320297475875e-47	1.25382842524454e-45	bhsA	258	1169073	1169330	+	TRUE
122	gene-b1859	8026.27810421463	3.56478161755361	0.24731598942624	14.4138744357925	4.23283501460963e-47	1.53318835488196e-45	znuB	786	1943414	1944199	+	TRUE
123	gene-b3966	8557.17211720857	-3.29407318134216	0.228984189857515	-14.3855922253492	6.37302251620557e-47	2.28962491862702e-45	btuB	1845	4164880	4166724	+	TRUE
124	gene-b2155	3892.16414160993	3.46725444949697	0.241479879989633	14.3583575146957	9.44388549678129e-47	3.36552661373198e-45	cirA	1992	2244778	2246769	-	TRUE
125	gene-b3223	20104.0215774467	-4.96113080648215	0.346349304302511	-14.3240674800055	1.54791890266934e-46	5.47220290471666e-45	nanE	690	3370347	3371036	-	TRUE
126	gene-b1946	10439.1258259068	-5.06895778952938	0.355002227385184	-14.2786647477269	2.97242133877477e-46	1.04247062667029e-44	fliN	414	2021088	2021501	+	TRUE
127	gene-b4088	2596.40365511271	-3.30015688689842	0.231409764924652	-14.2610960603713	3.82400889333807e-46	1.33057443304417e-44	alsB	936	4312348	4313283	-	TRUE
128	gene-b0572	499.937313760048	4.76172757751052	0.334448893130526	14.2375342700032	5.35845847625885e-46	1.84992406301468e-44	cusC	1374	595600	596973	+	TRUE
129	gene-b0770	582.522688693805	5.00052927550568	0.351260546188296	14.2359548482428	5.480914854801e-46	1.87753199560974e-44	ybhI	1434	801887	803320	+	TRUE
130	gene-b2032	10073.6390961527	-3.23010743914358	0.227362787248115	-14.2068430733066	8.30875250696943e-46	2.82433671756138e-44	wbbK	1119	2103391	2104509	-	TRUE
131	gene-b1085	2134.07358767562	-3.37855178307213	0.238120442837346	-14.1884155044174	1.08073086601235e-45	3.64561045565539e-44	yceQ	321	1144502	1144822	+	TRUE
132	gene-b1415	47687.7164002702	-4.95515301311238	0.349923342611672	-14.1606815256431	1.60430680052728e-45	5.37078162994702e-44	aldA	1440	1488232	1489671	+	TRUE
133	gene-b2698	3060.14519185854	3.34045361168326	0.235930681894806	14.1586231381837	1.65199189480113e-45	5.48883622791442e-44	recX	501	2822139	2822639	-	TRUE
134	gene-b1817	24452.0685484128	-4.42176333579851	0.31242970416809	-14.1528263055921	1.79399620974785e-45	5.9161710827431e-44	manX	972	1902048	1903019	+	TRUE
135	gene-b3720	724.237753243146	3.79181417254615	0.268280662704315	14.1337587820308	2.3524520923433e-45	7.70035984893707e-44	bglH	1617	3900604	3902220	-	TRUE
136	gene-b4698	843.299834176786	4.09425900772523	0.28989508256513	14.1232440767787	2.73123038717887e-45	8.87449050069368e-44	mgrR	98	1622817	1622914	-	TRUE
137	gene-b3469	22551.2256523622	-4.03022247385478	0.285941631165395	-14.0945634863628	4.10176251014592e-45	1.32304295856458e-43	zntA	2199	3606451	3608649	+	TRUE
138	gene-b2604	5439.80086377017	3.20475226448697	0.227872556598484	14.0637921140009	6.33960500403161e-45	2.03005177629099e-43	dgcN	1227	2742383	2743609	+	TRUE
139	gene-b1947	2606.54850812907	-3.65080411830402	0.259661045609685	-14.0598837601224	6.69961660032151e-45	2.12989969473531e-43	fliO	366	2021504	2021869	+	TRUE
140	gene-b3863	17880.5418096919	-3.40793182676138	0.242674297999247	-14.0432334814953	8.4755529790614e-45	2.6752477581766e-43	polA	2787	4048207	4050993	+	TRUE
141	gene-b1153	577.161835480303	4.00079667350338	0.285049653315437	14.0354377806455	9.46103834992486e-45	2.96512967860411e-43	ymfQ	585	1206913	1207497	+	TRUE
142	gene-b1022	817.026001090941	3.62078616851576	0.258246190251419	14.0206760262008	1.16499599227126e-44	3.62543471115964e-43	pgaC	1326	1086521	1087846	-	TRUE
143	gene-b1820	4326.90992413522	-3.86450611027903	0.276285411460252	-13.9873694012794	1.86171681757162e-44	5.75309553625802e-43	yobD	459	1904801	1905259	+	TRUE
144	gene-b0138	397.800410641562	5.01612624760937	0.358841073560765	13.9786847637996	2.10339244465857e-44	6.45478556454598e-43	yadM	570	152243	152812	-	TRUE
145	gene-b1154	513.070058028944	4.10903938794024	0.294025059615932	13.9751332532936	2.21099400736876e-44	6.73819484038797e-43	ycfK	630	1207501	1208130	+	TRUE
146	gene-b0282	669.392372082541	3.81121860100282	0.272883233429686	13.966481388769	2.49659752888927e-44	7.5564825206587e-43	yagP	411	297381	297791	-	TRUE
147	gene-b0363	538.692720558111	4.01554684357102	0.287714458131359	13.9567085701952	2.86356091468121e-44	8.60821474964373e-43	yaiP	1197	382739	383935	-	TRUE
148	gene-b0512	552.977769823572	4.71524633702293	0.338008995286181	13.9500616929756	3.1433337923265e-44	9.3854000191154e-43	allB	1362	539147	540508	+	TRUE
149	gene-b0616	412.627686098344	4.65151786360092	0.333606698871722	13.9431188861993	3.46462796541456e-44	1.02752959591724e-42	citE	909	649582	650490	-	TRUE
150	gene-b0530	411.674726166323	5.43027903316138	0.389476558929894	13.9425054182499	3.49454186248439e-44	1.0294920326879e-42	sfmA	543	558212	558754	+	TRUE
151	gene-b0532	638.245066590432	4.72482580785055	0.34032783249575	13.8831601670709	8.01316148107657e-44	2.34504374734287e-42	sfmD	2604	559697	562300	+	TRUE
152	gene-b0043	400.256974405242	4.31102667625331	0.311188896778745	13.8534077561207	1.21317243079654e-43	3.5269795866381e-42	fixC	1287	44180	45466	+	TRUE
153	gene-b0306	3581.41462334505	-3.81819357995847	0.275676519568692	-13.8502676467774	1.26738971924405e-43	3.66051971852253e-42	ykgE	720	321608	322327	+	TRUE
154	gene-b3087	5882.65848275304	-3.71767051845056	0.268475976936592	-13.8473116323871	1.32062874737677e-43	3.7895184640636e-42	ygjR	987	3237311	3238297	+	TRUE
155	gene-b1941	4286.84620802003	-3.68831536737242	0.266372179269724	-13.8464736726041	1.33612146356826e-43	3.80923919194073e-42	fliI	1374	2016554	2017927	+	TRUE
156	gene-b2903	33818.8594043978	-3.79464753492294	0.274418553052755	-13.827955481543	1.72864148568558e-43	4.89670943925934e-42	gcvP	2874	3046168	3049041	-	TRUE
157	gene-b1103	4552.08223742071	-3.09329683685382	0.223712644684629	-13.827098782076	1.74934807698647e-43	4.92380200777274e-42	hinT	360	1161885	1162244	+	TRUE
158	gene-b0042	419.848103467493	4.3837287067345	0.317623678834145	13.8016432616901	2.49108673346065e-43	6.92334105356139e-42	fixB	942	43188	44129	+	TRUE
159	gene-b1300	666.423748705149	4.10112720426843	0.297139276795193	13.8020367031289	2.47752635252543e-43	6.92334105356139e-42	puuC	1488	1362743	1364230	+	TRUE
160	gene-b4055	2973.23151447072	-3.66890156415864	0.265958465368823	-13.7950170492626	2.73088306163675e-43	7.542357655858e-42	aphA	714	4270655	4271368	+	TRUE
161	gene-b2987	926.35032240731	4.70860765338736	0.341980137523476	13.7686582837406	3.93452512600776e-43	1.07991717588995e-41	pitB	1500	3134872	3136371	-	TRUE
162	gene-b1764	13008.7591872707	-3.44465640763764	0.250361944961097	-13.7587060532418	4.51536114590049e-43	1.23169017924286e-41	selD	1044	1846965	1848008	-	TRUE
163	gene-b0612	494.411001593912	4.45538925988439	0.323916121821805	13.7547622971833	4.76845379834401e-43	1.29274830275351e-41	citT	1464	645117	646580	-	TRUE
