pos,count_i_rep1,count_i+5_rep1,dif_mean_rep1,dif_min_max_rep1,count_i_rep2,count_i+5_rep2,dif_mean_rep2,dif_min_max_rep2,count_i_rep3,count_i+5_rep3,dif_mean_rep3,dif_min_max_rep3,frequency,avg_count_rep1,cleavage_percentage_rep1,strength_rep1,avg_count_rep2,cleavage_percentage_rep2,strength_rep2,avg_count_rep3,cleavage_percentage_rep3,strength_rep3,avg_strength
11581,0.9830867925063028,1.0412315732111452,0.095973475427833,0.0412653715373015,0.8852396540737271,0.9495056904327402,0.135327131890641,0.0792647302413874,0.9173639228486232,0.9258067548800484,0.0833753787984594,0.0340428018244607,3,1.012159182858724,0.09482053520155521,0.095973475427833,0.9173726722532336,0.14751598339882202,0.135327131890641,0.9215853388643358,0.09046951517393102,0.0833753787984594,0.10489199537231113
12677,1.365312041830765,1.2956324173817706,0.4435785691908106,0.3703033726884202,1.72146668753353,1.7255033018054309,0.6793116337419693,0.6318070911573086,1.5010154834850675,1.4586000154879306,0.6190842659165278,0.5542756347321632,3,1.3304722296062677,0.3333993444734136,0.4435785691908106,1.7234849946694806,0.3941500133990105,0.6793116337419693,1.4798077494864992,0.4183545235057413,0.6190842659165278,0.5806581562831026
13491,0.7573849704592104,0.702669475350668,0.0679888718762777,0.0271501612489588,0.7084482484239738,0.7407006424564266,0.0842258456942819,0.0527366277641127,0.6296638532945347,0.6220548333378714,0.0886640000175104,0.0751247702196642,3,0.7300272229049392,0.09313196788160172,0.0679888718762777,0.7245744454402002,0.11624181093374364,0.0842258456942819,0.625859343316203,0.14166761424014515,0.0886640000175104,0.08029290586269
15226,2.181803597204802,1.9047722689624385,0.7334517615786738,0.5710646725444228,1.877898919619106,1.7767436004352588,0.6359238574086938,0.5779446059876525,2.5082483434651506,2.284946944021097,1.0157676424749036,0.8810230115101121,3,2.0432879330836204,0.3589566353831434,0.7334517615786738,1.8273212600271824,0.3480087882298453,0.6359238574086938,2.3965976437431236,0.4238373700845453,1.0157676424749036,0.7950477538207571
16849,1.1928813284732562,1.0687716692982694,0.1283776955062614,0.0250005068841703,1.264138446842408,1.2678774802900217,0.0628972006186003,0.0360028937559779,0.9325462091190042,0.8650264230129798,0.0662314053295832,0.0109117567261329,3,1.1308264988857628,0.11352554581339913,0.1283776955062614,1.266007963566215,0.04968152051857977,0.0628972006186003,0.898786316065992,0.07368982387212965,0.0662314053295832,0.0858354338181483
18716,0.9094710354217658,0.9881033670853472,0.108948446587013,0.0642935012545969,0.8344907747716128,0.9193169117470992,0.1238638588028547,0.0772251500965882,0.6628742886441719,0.7774111391335391,0.1521054065235382,0.0802208650188338,3,0.9487872012535565,0.1148291697475136,0.108948446587013,0.876903843259356,0.14125135812207898,0.1238638588028547,0.7201427138888554,0.21121564321903794,0.1521054065235382,0.1283059039711353
20095,16.113217319767656,11.066218990755935,4.866813027059443,2.1666964480672988,18.500637457763403,14.840528834054744,4.949588969490694,2.984762220114717,13.618376785413147,7.245109235346972,4.371265563602027,1.024560901968259,3,13.589718155261796,0.3581246477267863,4.866813027059443,16.670583145909074,0.29690556869963564,4.949588969490694,10.43174301038006,0.4190350125815425,4.371265563602027,4.729222520050722
21540,1.187524076998077,1.2312749640453744,0.1650533098962578,0.1212402032377912,1.075995059301937,1.075781117199926,0.0739935885801821,0.0565884663306841,1.405752188839817,1.424737142030077,0.151624980543747,0.1277362954688234,3,1.2093995205217256,0.13647542197226528,0.1650533098962578,1.0758880882509314,0.0687744286680163,0.0739935885801821,1.415244665434947,0.10713693840149408,0.151624980543747,0.13022395967339565
21586,1.1898132180605163,1.1594936173774015,0.1171756514367505,0.0890729784761337,1.2587139721637932,1.3117239919770596,0.10185394230298,0.0463632194081466,1.4458702569027784,1.4966732832189389,0.1495322665893959,0.1071791535791719,3,1.174653417718959,0.09975338229066073,0.1171756514367505,1.2852189820704263,0.0792502629698934,0.10185394230298,1.4712717700608586,0.10163470110162622,0.1495322665893959,0.12285395344304213
22915,1.0751290943321192,1.0503220274501708,0.0606713744143325,0.0357315642003366,0.9994552045680878,0.9709829493773046,0.0815602497135209,0.0636894520116019,1.019764253536272,1.0585159041969163,0.0882669680437046,0.0665051943697909,3,1.062725560891145,0.05709035017794878,0.0606713744143325,0.9852190769726962,0.08278387174975624,0.0815602497135209,1.0391400788665943,0.08494231897972668,0.0882669680437046,0.07683286405718599
23141,1.4517426319871227,1.306726365284489,0.2721503008520172,0.0786008157427047,1.340098349420466,1.212962549010112,0.1437361021014414,0.022400626161968,1.822088535350343,1.5733258211615753,0.2799690505462548,0.0317523394460685,3,1.3792344986358058,0.19731981843638607,0.2721503008520172,1.276530449215289,0.11259903920803385,0.1437361021014414,1.6977071782559592,0.16491009411520824,0.2799690505462548,0.23195181783323782
23392,1.3490919786304685,1.4235310406780524,0.1347632407550631,0.0637288392980497,1.323781257180778,1.3649677947133187,0.149908199294684,0.1219677496609679,1.571177076064315,1.5842247420109126,0.1773919284561309,0.0970411334119825,3,1.3863115096542604,0.09720992707380206,0.1347632407550631,1.3443745259470483,0.11150776543395208,0.149908199294684,1.5777009090376137,0.1124369818385531,0.1773919284561309,0.15402112283529265
23470,1.336898547684093,1.3237571152510177,0.1544078068469585,0.1080707025569489,1.397260820597786,1.2965280637639922,0.1046966534285487,0.0258835003655244,1.3495156204634178,1.3683565618131237,0.0884412541484944,0.0205362258967152,3,1.3303278314675553,0.11606748591933393,0.1544078068469585,1.346894442180889,0.07773189208430029,0.1046966534285487,1.3589360911382706,0.0650812460756814,0.0884412541484944,0.1158485714746672
23737,1.3040696498309488,1.3626320425787883,0.2139392564643309,0.1642614313109518,1.290311987495729,1.3089745939142503,0.2000790602491815,0.1855861700658345,1.5002780755779108,1.4989950914148629,0.2444112823580972,0.2212608391532893,3,1.3333508462048687,0.16045233486240218,0.2139392564643309,1.2996432907049895,0.153949211818459,0.2000790602491815,1.499636583496387,0.16298034140261827,0.2444112823580972,0.21947653302386985
24096,1.343418386073649,1.342349932431594,0.04697986440315,0.0187270815441493,1.1015283363393096,1.0904869199130844,0.0669046382230666,0.0541747660413127,1.0493082846567776,1.0097143848783194,0.0545243773274513,0.0193376107482873,3,1.3428841592526215,0.03498430157169813,0.04697986440315001,1.096007628126197,0.06104395307672351,0.0669046382230666,1.0295113347675486,0.05296141527160772,0.0545243773274513,0.0561362933178893
24560,3.2169443808328118,3.4910713482104225,1.2512753462205133,1.1010643773870354,2.557396510414918,2.6230509930864336,0.5634642086105828,0.5135019439355948,4.206400262486826,4.765043987964195,1.8589567304693928,1.562778732136263,3,3.354007864521617,0.3730686977381262,1.2512753462205133,2.590223751750676,0.21753495551484678,0.5634642086105828,4.485722125225511,0.41441638125900127,1.8589567304693928,1.2245654284334961
24663,2.5137276160828548,2.421742836227609,0.3750032866948136,0.2195807809473944,2.500690237921516,2.602308780971438,0.4446544184141516,0.1303502477993334,3.0520963765210665,3.1905341796775084,0.5014891005727753,0.1040799819557434,3,2.4677352261552317,0.15196252933467028,0.3750032866948136,2.5514995094464767,0.1742718024314318,0.4446544184141516,3.1213152780992877,0.16066595517968793,0.5014891005727753,0.4403822685605802
24865,1.663643424174309,1.5965985764990371,0.1968151337872581,0.1479707207849236,1.6268788427798238,1.7546996351693127,0.1359633488119258,0.0521871874252941,1.9908697563717088,2.0835935474834333,0.2680176623978294,0.2042770302335801,3,1.630121000336673,0.12073651817663189,0.1968151337872581,1.6907892389745682,0.08041413186092017,0.1359633488119258,2.037231651927571,0.1315597380122377,0.2680176623978294,0.2002653816656711
24923,1.4576491189887333,1.5311006525055717,0.0758249433037125,0.015738441014617,1.778706719730087,1.7982946571610967,0.1013243398949179,0.0731386743455151,2.074389170541449,2.0494071174709,0.1375983106853879,0.1056319227903659,3,1.4943748857471526,0.05074024197469151,0.0758249433037125,1.7885006884455918,0.05665322946170077,0.1013243398949179,2.0618981440061743,0.06673380597648758,0.1375983106853879,0.1049158646280061
24945,1.492876781616084,1.57660539217794,0.086456672049846,0.0195325488564273,1.9424018797967992,2.0402656066396427,0.0681308207239164,0.0013185596317155,1.9693381625013613,1.9675778040366048,0.0905338823892354,0.0709546225804331,3,1.534741086897012,0.056333066722444265,0.086456672049846,1.991333743218221,0.03421366255452954,0.0681308207239164,1.968457983268983,0.04599228592062067,0.0905338823892354,0.0817071250543326
25536,1.890466650805956,1.890466650805956,0.2527324789257623,0.2243996172138547,1.8668210176082465,1.7913181539611764,0.3690494999239631,0.2999714151326207,1.9658133666733464,1.9620133871699847,0.2513469806190822,0.237573565875597,3,1.890466650805956,0.13368788008929738,0.2527324789257623,1.8290695857847115,0.20176897740368507,0.3690494999239631,1.9639133769216657,0.1279827224421964,0.2513469806190822,0.29104298648960253
25545,1.96671167302164,1.8130020190815617,0.187997286323535,0.0993478718345335,1.7539769417446136,1.6751433381510428,0.1386274559308362,0.0720662385710249,1.8484335461597488,1.7146948833852431,0.1688851499588115,0.0716208206768331,3,1.8898568460516008,0.09947699833260382,0.187997286323535,1.714560139947828,0.08085307286745536,0.1386274559308362,1.781564214772496,0.09479599363213409,0.1688851499588115,0.1651699640710609
25972,1.4559144485075168,1.4488537802081425,0.0570582799033165,0.0419272133596446,1.372361401307506,1.393304243988068,0.0426540461767368,0.0250559513833608,1.4441225959793655,1.4315446098788644,0.0742052043333152,0.0419427857780125,3,1.4523841143578298,0.03928594325650881,0.0570582799033165,1.382832822647787,0.03084541057903494,0.0426540461767368,1.437833602929115,0.051609034718722954,0.0742052043333152,0.0579725101377895
26325,1.0863283557314125,1.1189773815400057,0.1227834402389349,0.0970148191823965,1.1448933059140434,1.1060467551925306,0.0899986081998385,0.0616218785368749,1.0153061666138543,0.965897415238674,0.1100438539470549,0.0655548933022811,3,1.102652868635709,0.11135275999494967,0.1227834402389349,1.125470030553287,0.07996535292511939,0.08999860819983849,0.9906017909262641,0.11108788107899359,0.1100438539470549,0.10760863412860944
26545,1.2598075192858549,1.2662894102254565,0.0745138417798911,0.0428442392145487,1.2563139856157783,1.2489514099184036,0.102250348846947,0.0856146352205167,1.1136275465504508,1.1583968992699865,0.0683297810932421,0.0145427494014322,3,1.2630484647556557,0.05899523562170375,0.0745138417798911,1.252632697767091,0.08162835684332342,0.102250348846947,1.1360122229102187,0.060148808010353896,0.0683297810932421,0.08169799057336007
27158,1.152497325165568,1.19424618125183,0.0905842693177318,0.0616033111752114,0.9501157977160852,0.9716444241474932,0.0431218204720881,0.0280861283099879,1.0909516217024386,1.1101310707371057,0.1362963888910614,0.102996306677859,3,1.173371753208699,0.07719997440710527,0.0905842693177318,0.9608801109317893,0.0448774201708388,0.0431218204720881,1.1005413462197722,0.1238448599493542,0.1362963888910614,0.09000082622696044
27654,2.390281146827093,2.3421206571243203,0.312503340446256,0.2683726648390392,2.149507053082408,2.1250193783792746,0.2261209451579848,0.2029597359900317,2.428172670514918,2.232849454402254,0.2537049410239782,0.1321821548689032,3,2.3662009019757066,0.13206965654747452,0.312503340446256,2.137263215730841,0.10579929673316459,0.2261209451579848,2.330511062458586,0.10886236290006311,0.2537049410239782,0.26410974220940636
27662,2.243661943137999,2.241361232973434,0.1017087576479083,0.0664646692307506,2.081049480810664,1.9897575214505256,0.1117151303190817,0.050470658901818,2.1869858524301096,2.1561041005673265,0.0833305072768997,0.0627119559458586,3,2.2425115880557165,0.04535484150433798,0.1017087576479083,2.035403501130595,0.05488598710625578,0.1117151303190817,2.1715449764987182,0.03837383438000778,0.0833305072768997,0.09891813174796323
29003,0.8888007714879884,0.9573901006970704,0.1392692303956838,0.0853561521128014,1.1256563697312572,1.0952902181311632,0.1649671092669249,0.1153318918375717,1.2049989644943289,1.086314911713418,0.1178959733090576,0.0354233123384808,3,0.9230954360925294,0.15087197374218597,0.1392692303956838,1.1104732939312103,0.1485556745655011,0.1649671092669249,1.1456569381038735,0.10290687324268472,0.1178959733090576,0.14071077099055543
30069,1.588955207067892,1.6117768647510742,0.2727579855353048,0.1064626784658806,1.6450309079712306,1.5459185288456914,0.262060021995921,0.0870512609936249,2.005802447820499,2.012530343151937,0.2655490798412001,0.1642575322397821,3,1.6003660359094831,0.17043475018532073,0.2727579855353048,1.595474718408461,0.1642520680348571,0.262060021995921,2.009166395486218,0.13216878424693004,0.2655490798412001,0.26678902912414193
31060,1.4979644715817408,1.5289355833229985,0.1038618612507302,0.0656031794377172,1.173117665327944,1.1995241768288578,0.0578537021181388,0.0251425308763786,1.4721138286959985,1.6491273860134927,0.1556746730572291,0.0623091967858415,3,1.5134500274523697,0.0686258940611099,0.1038618612507302,1.186320921078401,0.048767328545085475,0.0578537021181388,1.5606206073547457,0.09975177331606425,0.1556746730572291,0.10579674547536604
31122,1.533502655679482,1.519381174844169,0.0905481743521894,0.0468307790439961,1.4358812588339047,1.5456500538686535,0.1132144949243973,0.0337614568995474,2.0556580776332845,1.8876844336329317,0.1740135655655614,0.0101834626808081,3,1.5264419152618256,0.05931976411736438,0.0905481743521894,1.4907656563512792,0.07594385773649712,0.1132144949243973,1.9716712556331082,0.08825688616619065,0.1740135655655614,0.12592541161404938
31245,3.241184135917466,3.5198706352942617,1.798716433673203,1.5582642123213997,2.639555297200986,2.6439699665798475,1.0881943560360765,1.014464157811225,2.9844466466659765,3.1361931180784346,1.5327485250440462,1.3822371098511692,3,3.3805273856058635,0.5320816039923411,1.798716433673203,2.641762631890417,0.4119198079720646,1.0881943560360765,3.0603198823722053,0.5008458540144297,1.5327485250440462,1.473219771584442
31839,1.414643043527194,1.1940417188706038,0.1942192611456716,0.0599643995474374,1.4869954600601485,1.3265867225758368,0.1320628987405729,0.0105619961988523,1.3618376785413149,1.2699568204155434,0.1474479572510088,0.0809805835465276,3,1.3043423811988988,0.14890205512386487,0.1942192611456716,1.4067910913179926,0.09387527370310966,0.1320628987405729,1.3158972494784291,0.11205126943570363,0.1474479572510088,0.1579100390457511
32768,1.3330647218415104,1.3883414015724886,0.0826560961174964,0.0438461839428605,1.572559760758463,1.4980834829904013,0.0755061212947305,0.0260083938019166,1.659340949031158,1.5906843078855109,0.086457713928759,0.0396180372903285,3,1.3607030617069995,0.06074513862988188,0.0826560961174964,1.535321621874432,0.049179351231012525,0.0755061212947305,1.6250126284583344,0.05320433356310732,0.086457713928759,0.08153997711366197
32959,1.272838953751355,1.255086796522475,0.0791640178530252,0.0649724608214505,1.3737451091128172,1.3904713806063396,0.1180757213027761,0.0926590922856642,1.3519494087937811,1.4237192029125014,0.0697445687095323,0.0064375287888389,3,1.263962875136915,0.062631600508401,0.0791640178530252,1.3821082448595785,0.08543160186036843,0.1180757213027761,1.3878343058531413,0.050254247510230214,0.0697445687095323,0.08899476928844452
33143,1.4060874112376984,1.3192368013276945,0.0660142334239803,0.0053347218803689,1.4712600374108893,1.4672659899571867,0.0622800169964654,0.0491550284818189,1.7397923129205657,1.7151848907104807,0.0429867470386684,0.0171475933000087,3,1.3626621062826965,0.048445049671238936,0.0660142334239803,1.469263013684038,0.04238861008302669,0.0622800169964654,1.7274886018155233,0.024883954078476118,0.0429867470386684,0.0570936658197047
35400,1.314212941112399,1.1759517899687228,0.2281483700122875,0.0982184422266161,1.173568441562981,1.1569954687237236,0.1707392879407852,0.1260714196381136,1.651727851761843,1.5133416858079791,0.2659674511360654,0.1503034531231726,3,1.245082365540561,0.18323958022908415,0.2281483700122875,1.1652819551433522,0.1465218672503866,0.17073928794078522,1.5825347687849112,0.16806420710761277,0.2659674511360654,0.22161836969637938
38247,1.2921622744822647,1.321229319511518,0.1475631647708686,0.1049721737211901,1.3041686477609755,1.3738719670968518,0.2385534311218959,0.1789071386019392,1.2494549284015246,1.2652432477582325,0.1328531593217656,0.1105923456798885,3,1.3066957969968913,0.11292847586255736,0.1475631647708686,1.3390203074289135,0.17815520033445073,0.2385534311218959,1.2573490880798786,0.1056613160030586,0.1328531593217656,0.17298991840484335
38445,1.4304409339447768,1.1982305720986968,0.1944639976068043,0.0239880143828352,1.1625261305045402,1.1963861148881676,0.0914223524853155,0.031123577971809,1.1766688443371474,1.1202491910111223,0.0890130303058889,0.0505516226143829,3,1.3143357530217368,0.1479561041839727,0.1944639976068043,1.179456122696354,0.07751229632545796,0.0914223524853155,1.148459017674135,0.07750649255744323,0.0890130303058889,0.12496646013266959
38751,1.1207076117320918,1.2232088198751188,0.0926400513884024,0.0286842544618664,0.9929032081933672,1.0502685215351055,0.0903320898736748,0.0531892678724832,0.9652320730669436,0.9323027326717972,0.1301544577346066,0.0973662594141916,3,1.1719582158036053,0.07904723064284304,0.0926400513884024,1.0215858648642364,0.08842339443065755,0.0903320898736748,0.9487674028693704,0.137182682858811,0.1301544577346066,0.10437553299889461
38910,1.036843477707811,1.0414771598593429,0.0837629285115981,0.0595983893816435,1.006091366904144,0.9934013807572298,0.0737141374958693,0.0486241359621794,0.9783867405449228,1.0415727214558268,0.1107651662250303,0.0629305551707487,3,1.039160318783577,0.08060635784250261,0.0837629285115981,0.9997463738306869,0.07373283807314238,0.0737141374958693,1.0099797310003749,0.10967068231688026,0.1107651662250303,0.08941407741083257
39269,0.9931640757515976,0.958911718315392,0.0626380983027875,0.0275793193320799,0.8984399574304412,0.8579011763081492,0.0434841221767847,0.0033396656737437,1.1223610515215867,1.0907006551458014,0.0615607778491964,0.0421601605720909,3,0.9760378970334949,0.06417588752769293,0.0626380983027875,0.8781705668692952,0.04951671556450237,0.0434841221767847,1.1065308533336942,0.055634036469683186,0.0615607778491964,0.055894332776256196
41034,1.5668509898024006,1.4940253893378284,0.4766212718546496,0.4168916783534155,1.3394491147105554,1.386755697012881,0.3106233801789011,0.2467366565655797,1.3968460160559226,1.3181173522035667,0.4197435744124056,0.3289627624924529,3,1.5304381895701145,0.31142797866833677,0.47662127185464953,1.363102405861718,0.22787970943572142,0.3106233801789011,1.3574816841297448,0.3092075416704389,0.4197435744124056,0.4023294088153187
41234,1.5043320590188816,1.4287080450065328,0.1361049804156167,0.0082930433250816,1.4015663335914883,1.3595296760092817,0.1561814312381426,0.0565780429406779,1.2097806314174442,1.179518497730623,0.1176350233059937,0.0434878561521938,3,1.466520052012707,0.09280812780488144,0.1361049804156167,1.380548004800385,0.11313002568188496,0.1561814312381426,1.1946495645740336,0.09846822599222882,0.1176350233059937,0.13664047831991766
42756,1.1228095132427838,1.134823540411925,0.1303483470025632,0.0347168577325445,1.2930173010906736,1.2939437745921356,0.1250430875002173,0.0566176001751537,1.2101978719679627,1.2108203508439548,0.0892858407362873,0.0489050115223459,3,1.1288165268273542,0.11547345729329422,0.1303483470025632,1.2934805378414045,0.0966717966308891,0.1250430875002173,1.2105091114059587,0.07375891671941677,0.08928584073628731,0.11489242507968928
43537,2.332873153600743,2.671610017838641,0.741685722441723,0.435913249085947,2.440504757990196,2.743355026626649,0.723756943642506,0.4545038072758374,3.019880576016896,3.3624085901586884,0.7545819008631014,0.4509032467583882,3,2.502241585719692,0.29640851893539294,0.741685722441723,2.5919298923084226,0.2792347685754394,0.7237569436425059,3.1911445830877923,0.23646120732422543,0.7545819008631014,0.7400081889824435
43639,1.7971016535477535,1.858645140088264,0.2035715652085434,0.1664991487097276,1.4851965192501528,1.549936098008774,0.2608551550994458,0.1931788774339424,1.9819729737976757,2.134268171816039,0.3128591361206083,0.2256000898412224,3,1.8278733968180088,0.11137071394710597,0.2035715652085434,1.5175663086294633,0.171890449607456,0.2608551550994458,2.0581205728068572,0.15201205422767441,0.3128591361206083,0.25909528547619914
43736,2.217423351825428,2.041314697588413,0.4731081325707194,0.3353396609068781,1.9162769681840428,1.915058828541552,0.4106284522475465,0.3997050558286388,2.697260442286432,2.30051155908111,0.785881671813708,0.5368217215604281,3,2.1293690247069206,0.22218231179343675,0.4731081325707194,1.9156678983627975,0.21435263001404636,0.4106284522475465,2.498886000683771,0.31449280663410295,0.785881671813708,0.5565394188773246
44442,1.7211376673525791,1.71390599648135,0.3982374639855213,0.3784574422610012,1.5525345081635955,1.600305672856929,0.2555144466202703,0.2105200654667782,1.5827870217570867,1.5199002573705884,0.3711981478805084,0.3082528634426296,3,1.7175218319169645,0.23186748289600462,0.3982374639855213,1.576420090510262,0.1620852513606093,0.2555144466202703,1.5513436395638376,0.23927525688948664,0.3711981478805084,0.34165001949543333
44541,1.9233536026506997,1.9956192963201385,0.1909003620171081,0.142267345856873,1.4975453782910513,1.6228104469049525,0.1113649809291343,0.0333589277524197,1.6432481001462034,1.6872172191903907,0.1644720712260801,0.1104086867547737,3,1.9594864494854192,0.09742367040468204,0.1909003620171081,1.560177912598002,0.07137966768398213,0.1113649809291343,1.665232659668297,0.09876822332973088,0.1644720712260801,0.15557913805744084
44577,2.034574833004199,2.1186996729599628,0.2506242341032421,0.1942414676951294,1.6999873971016726,1.5935342882434351,0.1080055684857905,0.0039376822038392,1.7149381370217005,1.6705515028870213,0.1032309072678396,0.0580279298908301,3,2.076637252982081,0.12068753642136684,0.2506242341032421,1.646760842672554,0.06558667517895712,0.10800556848579052,1.6927448199543609,0.06098432915046396,0.1032309072678396,0.15395356995229073
46050,1.2844634038577052,1.3721486067690964,0.1488361121221588,0.0146971460101963,1.1460669083108468,1.1430999756414422,0.1122150246812758,0.0486739145306853,1.14406720463007,1.0812830287662247,0.1002421927428205,0.0533191396427317,3,1.3283060053134008,0.11204956653571883,0.1488361121221588,1.1445834419761445,0.09804005594169218,0.1122150246812758,1.1126751166981474,0.09009116069773199,0.1002421927428205,0.1204311098487517
46684,1.018188535884342,1.0595460414430276,0.0502765330010119,0.0223199147404551,0.8811843884657081,0.9403510012941928,0.0475206484821493,0.0030663135977027,0.890733297804357,0.9140697173381136,0.0542251260005473,0.0299976804610845,3,1.0388672886636847,0.04839552996772435,0.0502765330010119,0.9107676948799505,0.05217647568012726,0.0475206484821493,0.9024015075712353,0.06008979987909294,0.0542251260005473,0.050674102494569495
47760,2.4742968180441367,2.522446975834073,0.2900258708989129,0.2513210985402829,2.6927517002805827,2.6030194955544768,0.2430355963374215,0.1579329651824781,2.85415315183427,2.740688223737516,0.2798598158519247,0.1963202567452695,3,2.498371896939105,0.11608594831467638,0.2900258708989129,2.6478855979175298,0.0917847797233236,0.2430355963374215,2.797420687785893,0.10004209129997842,0.2798598158519247,0.27097376102941967
48244,1.276198555281569,1.2151071834141496,0.1091542163480043,0.0727119741577733,1.3252925061402026,1.253046645411749,0.0446874765829761,0.0030432263780915,1.4803992614790196,1.5596015917179165,0.0977808313533614,0.0487802431272679,3,1.2456528693478592,0.08762811777983555,0.10915421634800432,1.2891695757759758,0.0346637691601416,0.044687476582976095,1.5200004265984681,0.06432947625691143,0.09778083135336141,0.08387417476144728
48303,1.2011468587426108,1.3313660670222596,0.1296483246379913,0.0107506997036739,1.2233803864334785,1.251948616103948,0.0757724897763156,0.0514459585649227,1.6273480723597975,1.583275144566486,0.1087061191466414,0.0760033881276032,3,1.2662564628824353,0.10238709806295253,0.1296483246379913,1.2376645012687133,0.06122215648799996,0.0757724897763156,1.6053116084631418,0.06771652218394664,0.1087061191466414,0.10470897785364942
